"","V1","V2","V3","V4","V5","V6","V7"
"1",0.265587430793315,0.0075939997731317,0.256506722131815,-0.0855983638012926,7.38367956536668e-05,0.0407300669217732,0.339214010219175
"2",0.518731125638878,0.00755258786305743,0.376512113043276,-0.0978714896033942,0.000104776698701284,0.00437664239814651,0.285682340926423
"3",0.535601697529825,0.00892729748699556,0.376284363957704,-0.0910986167726052,9.73201476253146e-06,0.00434184264722321,0.319012514469915
"4",0.686365023528925,0.00797720992802064,0.510245689291322,-0.133766433786184,2.87113980767331e-05,0.000134206526449331,0.131747083141314
"5",0.354698101642446,0.00777886321462301,0.348212716764463,-0.115870527426288,0.000250037185604483,0.0152642502344569,0.253607389284296
"6",0.429541584854051,0.00836469369338518,0.370185695211642,-0.119967339082205,4.2290300803103e-05,0.00645634870526741,0.207416852343935
"7",0.555594739877991,0.00782861972975249,0.37518072678127,-0.103595965070845,1.52991704280327e-05,0.00187592120788436,0.211747539193963
"8",0.38662272324135,0.00820285794350005,0.321015455865077,-0.111673215372927,1.20131056938932e-05,0.00837245750952519,0.192199672761343
"9",0.628980568636444,0.00713199886942682,0.442556080371853,-0.124950702294687,6.34477847644464e-05,0.000379325400540294,0.13687762195233
"10",0.489060650831262,0.00668704031378286,0.413050979648819,-0.105959963019325,0.00207989233816356,0.00701755793828862,0.321553069953391
"11",0.485460834037432,0.00971276533458838,0.512283777865068,-0.173949647828785,7.26989060253977e-05,0.00214835260685774,0.132451932059696
"12",0.399129537749646,0.0078610663454023,0.287352612434826,-0.0675322949433589,6.18565583813298e-05,0.0257244915200951,0.459151242337349
"13",0.549580306617977,0.00719310205916548,0.349954457923942,-0.0874807653265067,4.36623242309537e-05,0.00311700839022953,0.284512821325874
"14",0.542208678781414,0.00769820778618513,0.372813349192678,-0.0995201300514833,3.28899744857946e-05,0.00272681477587306,0.246365787836259
"15",0.396763108825524,0.00768309262053448,0.292732443887358,-0.0808004596411737,4.33983232409601e-05,0.0176066510977016,0.353455613949319
"16",0.502964154860553,0.00877882994970115,0.473816667404058,-0.166142015865975,4.75133588146503e-05,0.00129467134410175,0.101900488681776
"17",0.584716279759591,0.00764056586991028,0.442687094720763,-0.127382860279267,7.35039885944861e-05,0.0008862974876511,0.160737032415182
"18",0.731398421011383,0.00729302910209594,0.535660166126153,-0.125226903547173,8.64500695568024e-05,6.40052073849408e-05,0.153855699273052
"19",0.550249955788447,0.00792521371760323,0.409505224869418,-0.114468779999944,4.76697208770523e-05,0.00194851960005856,0.208151310880684
"20",0.369600410989929,0.00783513797328291,0.287136913801644,-0.084197991737985,3.39663510686272e-05,0.0199261413950825,0.334805685603859
"21",0.0887949450260758,0.00776857551128851,0.198003057194976,-0.0779646265096179,0.000249058123165524,0.154402543113095,0.439153017953033
"22",0.687600633609784,0.00810142048456352,0.565657205058221,-0.162921654703238,4.89829466661158e-05,7.11791356175001e-05,0.0836340698644542
"23",0.684019194763751,0.00768692126094969,0.542647863142305,-0.141941924965391,0.000117656746028264,0.000145213166235813,0.134967623755603
"24",0.726651332766937,0.00703181354338384,0.492083727710148,-0.12335713051707,3.55357059546933e-05,5.058011154325e-05,0.120762817577627
"25",0.483795293030799,0.00815298951714937,0.368876474431681,-0.103836301389554,4.16058154826766e-05,0.00542235939022744,0.26115154157013
"26",0.531513573256066,0.00914918339644525,0.472414233856975,-0.156665894154392,1.983005708884e-05,0.00109326627993451,0.114918133977181
"27",0.556579899999638,0.00872253052603575,0.486833352964734,-0.160337079005531,3.23244281527535e-05,0.000701344498549807,0.102368668793017
"28",0.327092072740786,0.00888751454480032,0.331501627353271,-0.129218273593101,9.72897442106505e-06,0.0105767433708651,0.158843318484486
"29",0.464531016167845,0.00820835105614593,0.413345521064574,-0.140435831613777,6.60722997848654e-05,0.0030170129167363,0.147202542143669
"30",0.599237253337996,0.00907047035507195,0.561842320303466,-0.188065254765116,3.71197588004384e-05,0.00024680759693362,0.0694457902757607
"31",0.428738013096845,0.00778136033608109,0.249679950237856,-0.054882872351776,5.85299765567243e-06,0.0217591888247848,0.475147432436079
"32",0.531923906746191,0.00875862677708372,0.475570478760668,-0.170234918048083,1.93227158215397e-05,0.000643612934424491,0.0746010506468429
"33",0.437876903775949,0.00890824070922536,0.387879278541867,-0.122264623877629,3.41874314252865e-05,0.0065043535025297,0.220265713714453
"34",0.319483684263067,0.00801486954059864,0.288480278420526,-0.08905677293958,7.04375087448708e-05,0.0293540648800165,0.34433891499725
"35",0.530591928607164,0.00899157542299443,0.473065778656563,-0.163229536056882,1.83074375106907e-05,0.000858490437705547,0.0937019186669046
"36",0.362996814892865,0.0087519866605253,0.322033815423637,-0.108766684145765,1.27791011129199e-05,0.0129806998588287,0.234728554163999
"37",0.641026958186355,0.00771902714882471,0.518012584060918,-0.162158085967198,6.0473784443551e-05,0.000144353198090399,0.0755744883573593
"38",0.430313317312135,0.00853426340933446,0.419685428831271,-0.14043026770808,0.000127536713740057,0.00548989047285102,0.184057076534084
"39",0.366792453652983,0.00850651167772727,0.310850665878236,-0.0920792105840991,3.2624593730952e-05,0.0199259604146189,0.329979781384811
"40",0.215307852713457,0.00794056735643659,0.24724251485405,-0.0814426613189658,0.000129414332897072,0.0690380616883243,0.40435063635233
"41",0.546286283516578,0.00789718162523572,0.366480960435778,-0.104565068804027,9.57632140063377e-06,0.00189832312880745,0.197846382616459
"42",0.375608126444636,0.00811323968856537,0.268159070818349,-0.0755798623983041,8.42469698625626e-06,0.0209806761862246,0.357962575027814
"43",0.316289577482532,0.00772158906160692,0.221213610681622,-0.0552428971171658,1.38812111293993e-05,0.0500780198779378,0.493169560492396
