"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02697,0.04095,0.03219,0.02678,0.03404,0.08645,0.03084,0.22189,0.19007,0.16224,0.03774,0.02639,0.02685,0.02822,0.02839
"2",0.04135,0.03539,0.0417,0.07063,0.04381,0.07798,0.12165,0.18826,0.04082,0.06321,0.16536,0.02639,0.02685,0.02822,0.02839
"3",0.03448,0.04099,0.04085,0.04845,0.06435,0.10158,0.11583,0.14342,0.11302,0.15099,0.03619,0.02639,0.02685,0.02822,0.02839
"4",0.04137,0.0403,0.026,0.0253,0.03444,0.11862,0.12562,0.09012,0.25984,0.05857,0.06997,0.02639,0.02685,0.02822,0.02839
"5",0.02828,0.02867,0.03051,0.03282,0.07141,0.06723,0.13146,0.02746,0.07216,0.24966,0.1505,0.02639,0.02685,0.02822,0.02839
"6",0.03875,0.04556,0.04417,0.02631,0.0284,0.04175,0.23081,0.12638,0.12553,0.14388,0.03861,0.02639,0.02685,0.02822,0.02839
"7",0.03649,0.02848,0.05662,0.06216,0.02746,0.07819,0.07672,0.17108,0.19745,0.10362,0.05187,0.02639,0.02685,0.02822,0.02839
"8",0.03745,0.0375,0.03423,0.054,0.03026,0.14358,0.13097,0.07931,0.23349,0.04665,0.06272,0.02639,0.02685,0.02822,0.02839
"9",0.03673,0.025,0.02914,0.05585,0.07359,0.05504,0.04374,0.13027,0.22922,0.16476,0.0468,0.02639,0.02685,0.02822,0.02839
"10",0.03117,0.04451,0.02852,0.07061,0.04954,0.16405,0.18283,0.03143,0.07074,0.10744,0.10933,0.02639,0.02685,0.02822,0.02839
"11",0.03033,0.0374,0.06108,0.03015,0.0635,0.13486,0.22082,0.04822,0.14815,0.04722,0.06842,0.02639,0.02685,0.02822,0.02839
"12",0.02909,0.03515,0.06649,0.07244,0.04313,0.14758,0.06821,0.20983,0.06772,0.10063,0.04988,0.02639,0.02685,0.02822,0.02839
"13",0.03196,0.04223,0.05275,0.05709,0.06175,0.16321,0.0644,0.13341,0.17031,0.08169,0.03134,0.02639,0.02685,0.02822,0.02839
"14",0.03279,0.03632,0.06725,0.04852,0.02511,0.05262,0.04702,0.05785,0.18418,0.25012,0.08838,0.02639,0.02685,0.02822,0.02839
"15",0.03089,0.04546,0.0677,0.03982,0.07347,0.14655,0.03063,0.13034,0.04566,0.22015,0.05948,0.02639,0.02685,0.02822,0.02839
"16",0.03565,0.03978,0.03205,0.0599,0.02577,0.13088,0.08761,0.07482,0.11497,0.23545,0.05327,0.02639,0.02685,0.02822,0.02839
"17",0.03293,0.03303,0.03397,0.0708,0.07566,0.1073,0.20334,0.04047,0.09665,0.08439,0.1116,0.02639,0.02685,0.02822,0.02839
"18",0.03178,0.0522,0.05146,0.04719,0.0484,0.0327,0.0947,0.09373,0.27662,0.13339,0.02798,0.02639,0.02685,0.02822,0.02839
"19",0.03331,0.03329,0.06284,0.0411,0.07283,0.02927,0.11682,0.25694,0.15518,0.04772,0.04085,0.02639,0.02685,0.02822,0.02839
"20",0.02504,0.03353,0.05628,0.05362,0.0667,0.08354,0.15331,0.20841,0.09029,0.07115,0.04829,0.02639,0.02685,0.02822,0.02839
"21",0.03576,0.04737,0.05356,0.06685,0.0281,0.12532,0.05546,0.07237,0.24991,0.03612,0.11933,0.02639,0.02685,0.02822,0.02839
"22",0.03799,0.02865,0.02584,0.05061,0.04207,0.14533,0.04282,0.09919,0.21238,0.14012,0.06517,0.02639,0.02685,0.02822,0.02839
"23",0.03192,0.02566,0.04857,0.05907,0.02688,0.08208,0.06364,0.19531,0.05343,0.04216,0.26144,0.02639,0.02685,0.02822,0.02839
"24",0.04106,0.05229,0.03719,0.05152,0.03131,0.14926,0.02556,0.07838,0.12399,0.15447,0.14512,0.02639,0.02685,0.02822,0.02839
"25",0.02545,0.04397,0.04356,0.06653,0.03907,0.13752,0.10877,0.0383,0.10414,0.23524,0.0476,0.02639,0.02685,0.02822,0.02839
