"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03437,0.04322,0.02955,0.08109,0.02724,0.06553,0.1975,0.17035,0.12707,0.02738,0.07459,0.02841,0.0299,0.03158,0.0322
"2",0.0401,0.06495,0.0395,0.09123,0.05362,0.08383,0.0421,0.08062,0.08261,0.16879,0.13054,0.02841,0.0299,0.03158,0.0322
"3",0.02626,0.05246,0.05863,0.05885,0.08616,0.06268,0.07519,0.14926,0.09792,0.02633,0.18416,0.02841,0.0299,0.03158,0.0322
"4",0.03146,0.05189,0.02533,0.02757,0.06318,0.23682,0.02538,0.05807,0.25708,0.07092,0.0302,0.02841,0.0299,0.03158,0.0322
"5",0.03125,0.07558,0.03408,0.06494,0.03616,0.14473,0.03977,0.11232,0.07771,0.11825,0.14312,0.02841,0.0299,0.03158,0.0322
"6",0.03853,0.08147,0.06617,0.08786,0.07906,0.17228,0.04699,0.08299,0.04944,0.0539,0.11921,0.02841,0.0299,0.03158,0.0322
"7",0.03361,0.05549,0.04966,0.09987,0.06276,0.05412,0.03434,0.23261,0.06473,0.09145,0.09925,0.02841,0.0299,0.03158,0.0322
"8",0.03435,0.03759,0.03407,0.0623,0.06143,0.04828,0.08615,0.02679,0.1334,0.28091,0.07263,0.02841,0.0299,0.03158,0.0322
"9",0.0284,0.03553,0.06062,0.07394,0.15083,0.10252,0.03674,0.03784,0.12585,0.19835,0.02729,0.02841,0.0299,0.03158,0.0322
"10",0.03324,0.07031,0.0419,0.03555,0.08442,0.16962,0.20268,0.07775,0.05267,0.04089,0.06887,0.02841,0.0299,0.03158,0.0322
"11",0.03923,0.07996,0.06321,0.03406,0.02575,0.09223,0.07941,0.25619,0.06284,0.03143,0.11359,0.02841,0.0299,0.03158,0.0322
"12",0.03534,0.06849,0.02862,0.08291,0.04428,0.02848,0.11859,0.18353,0.03645,0.04826,0.20295,0.02841,0.0299,0.03158,0.0322
"13",0.03407,0.03227,0.07123,0.05672,0.02974,0.06954,0.05232,0.17943,0.14547,0.05107,0.15605,0.02841,0.0299,0.03158,0.0322
"14",0.03806,0.04983,0.03474,0.09078,0.05166,0.19901,0.1841,0.08844,0.04729,0.05392,0.04007,0.02841,0.0299,0.03158,0.0322
"15",0.03995,0.03051,0.05785,0.03376,0.04801,0.09845,0.27184,0.03846,0.08338,0.14235,0.03335,0.02841,0.0299,0.03158,0.0322
"16",0.02918,0.03604,0.05386,0.07151,0.10661,0.07775,0.22741,0.08606,0.08695,0.05523,0.04731,0.02841,0.0299,0.03158,0.0322
"17",0.0288,0.07842,0.03581,0.03462,0.04534,0.13764,0.0559,0.24728,0.05696,0.08881,0.06832,0.02841,0.0299,0.03158,0.0322
"18",0.02623,0.05422,0.07756,0.02769,0.07591,0.12104,0.08623,0.07211,0.03228,0.27116,0.03348,0.02841,0.0299,0.03158,0.0322
"19",0.02983,0.05463,0.05181,0.07267,0.10273,0.06252,0.10088,0.09849,0.19113,0.06793,0.04529,0.02841,0.0299,0.03158,0.0322
"20",0.03143,0.0281,0.03053,0.05484,0.03763,0.03758,0.07615,0.08067,0.23402,0.21986,0.04709,0.02841,0.0299,0.03158,0.0322
"21",0.0333,0.08662,0.03037,0.08031,0.09664,0.1025,0.1588,0.0332,0.0515,0.08037,0.12431,0.02841,0.0299,0.03158,0.0322
"22",0.03889,0.04603,0.04005,0.12141,0.03761,0.13546,0.03622,0.11631,0.19311,0.08648,0.02633,0.02841,0.0299,0.03158,0.0322
"23",0.02505,0.06945,0.05368,0.08067,0.02967,0.06678,0.0471,0.22495,0.09295,0.08233,0.10526,0.02841,0.0299,0.03158,0.0322
"24",0.0256,0.08,0.06893,0.03975,0.04528,0.08409,0.11295,0.02711,0.05717,0.0445,0.29252,0.02841,0.0299,0.03158,0.0322
"25",0.0363,0.05444,0.02786,0.12769,0.11164,0.07228,0.16034,0.05591,0.13464,0.03374,0.06305,0.02841,0.0299,0.03158,0.0322
"26",0.04295,0.03226,0.07956,0.03711,0.15573,0.03475,0.04394,0.03294,0.09595,0.24769,0.07501,0.02841,0.0299,0.03158,0.0322
"27",0.03048,0.03285,0.06755,0.09334,0.03525,0.15411,0.126,0.09183,0.10601,0.1131,0.02738,0.02841,0.0299,0.03158,0.0322
"28",0.02693,0.04644,0.03773,0.08025,0.10556,0.12852,0.08019,0.09729,0.14301,0.03903,0.09295,0.02841,0.0299,0.03158,0.0322
"29",0.02798,0.04375,0.0614,0.08442,0.06389,0.07275,0.07426,0.2743,0.05532,0.07385,0.04599,0.02841,0.0299,0.03158,0.0322
"30",0.02795,0.03233,0.06297,0.08317,0.03845,0.09351,0.05369,0.05497,0.19102,0.14796,0.09189,0.02841,0.0299,0.03158,0.0322
"31",0.04131,0.04484,0.0335,0.13649,0.07277,0.07391,0.07514,0.13761,0.05899,0.16049,0.04287,0.02841,0.0299,0.03158,0.0322
"32",0.03018,0.04218,0.07768,0.05534,0.03539,0.03447,0.22718,0.05859,0.11271,0.07358,0.13061,0.02841,0.0299,0.03158,0.0322
"33",0.03024,0.05014,0.0264,0.04904,0.14645,0.22151,0.11293,0.05182,0.06926,0.06152,0.05858,0.02841,0.0299,0.03158,0.0322
"34",0.03132,0.04051,0.03971,0.12187,0.14599,0.08261,0.03582,0.06347,0.08068,0.11951,0.11641,0.02841,0.0299,0.03158,0.0322
"35",0.03281,0.04834,0.0635,0.08022,0.03372,0.03512,0.21634,0.06635,0.03452,0.18158,0.08541,0.02841,0.0299,0.03158,0.0322
"36",0.042,0.03737,0.07631,0.12265,0.15162,0.03051,0.02614,0.06757,0.14883,0.03429,0.14061,0.02841,0.0299,0.03158,0.0322
"37",0.02868,0.08769,0.08267,0.02683,0.04691,0.11878,0.13099,0.04079,0.13216,0.11548,0.06692,0.02841,0.0299,0.03158,0.0322
"38",0.02749,0.07613,0.05731,0.07519,0.04357,0.08186,0.1016,0.10138,0.10643,0.05215,0.15479,0.02841,0.0299,0.03158,0.0322
"39",0.04307,0.03508,0.06404,0.06258,0.07651,0.15686,0.02983,0.02892,0.1432,0.05895,0.17887,0.02841,0.0299,0.03158,0.0322
"40",0.0328,0.04389,0.05232,0.02734,0.1042,0.05561,0.10502,0.06502,0.07811,0.24502,0.06858,0.02841,0.0299,0.03158,0.0322
"41",0.04202,0.08357,0.07837,0.10754,0.06946,0.07844,0.04652,0.12997,0.06106,0.08343,0.09752,0.02841,0.0299,0.03158,0.0322
"42",0.02605,0.05352,0.02569,0.05159,0.06357,0.14122,0.07272,0.15048,0.10036,0.13598,0.05672,0.02841,0.0299,0.03158,0.0322
"43",0.03395,0.08688,0.08666,0.02643,0.02623,0.20891,0.11488,0.07251,0.06445,0.08538,0.07164,0.02841,0.0299,0.03158,0.0322
"44",0.04123,0.03258,0.06606,0.07051,0.07014,0.16105,0.18686,0.04364,0.03302,0.05815,0.11467,0.02841,0.0299,0.03158,0.0322
"45",0.04358,0.0818,0.07372,0.112,0.12937,0.09415,0.06614,0.05991,0.12726,0.06151,0.02845,0.02841,0.0299,0.03158,0.0322
"46",0.04207,0.08026,0.03237,0.07114,0.04155,0.03325,0.07334,0.05644,0.03448,0.09143,0.32157,0.02841,0.0299,0.03158,0.0322
"47",0.02916,0.06806,0.03333,0.03152,0.07842,0.0253,0.02639,0.15888,0.14556,0.04797,0.23333,0.02841,0.0299,0.03158,0.0322
"48",0.04358,0.05316,0.05852,0.05485,0.14483,0.08643,0.14063,0.10949,0.04405,0.07193,0.07043,0.02841,0.0299,0.03158,0.0322
"49",0.0347,0.06027,0.07203,0.07637,0.03335,0.03209,0.14405,0.0955,0.19495,0.10002,0.03456,0.02841,0.0299,0.03158,0.0322
"50",0.03152,0.04136,0.07035,0.11334,0.08289,0.06445,0.07543,0.23998,0.03772,0.03792,0.08294,0.02841,0.0299,0.03158,0.0322
"51",0.02747,0.07429,0.03284,0.13003,0.03012,0.04501,0.13847,0.03582,0.08747,0.2111,0.0653,0.02841,0.0299,0.03158,0.0322
"52",0.02574,0.07488,0.03585,0.10037,0.03886,0.16437,0.05787,0.10404,0.13219,0.02794,0.11579,0.02841,0.0299,0.03158,0.0322
"53",0.03028,0.05742,0.07956,0.06385,0.05811,0.03205,0.12453,0.04298,0.04933,0.04634,0.29347,0.02841,0.0299,0.03158,0.0322
"54",0.03639,0.03896,0.06148,0.03282,0.03308,0.24993,0.12279,0.11812,0.02568,0.0444,0.11427,0.02841,0.0299,0.03158,0.0322
"55",0.03693,0.07191,0.07226,0.02528,0.0516,0.13524,0.10604,0.03044,0.14339,0.12621,0.07861,0.02841,0.0299,0.03158,0.0322
"56",0.03064,0.03211,0.03425,0.10291,0.08873,0.14249,0.1261,0.08923,0.02747,0.13625,0.06771,0.02841,0.0299,0.03158,0.0322
"57",0.03785,0.03115,0.07205,0.04392,0.0538,0.05256,0.036,0.14557,0.18286,0.0951,0.12706,0.02841,0.0299,0.03158,0.0322
"58",0.02643,0.08576,0.0406,0.04373,0.16611,0.0635,0.08015,0.0664,0.02927,0.17062,0.10534,0.02841,0.0299,0.03158,0.0322
"59",0.03491,0.04948,0.04578,0.08735,0.07448,0.06216,0.04816,0.11151,0.05046,0.21579,0.09782,0.02841,0.0299,0.03158,0.0322
"60",0.03483,0.0567,0.06048,0.06261,0.05138,0.1301,0.0275,0.16785,0.19746,0.05567,0.03332,0.02841,0.0299,0.03158,0.0322
"61",0.03586,0.07831,0.04864,0.10402,0.14769,0.16335,0.03091,0.04657,0.1205,0.03021,0.07184,0.02841,0.0299,0.03158,0.0322
