"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02323,0.02943,0.05562,0.04723,0.01964,0.07916,0.08759,0.23741,0.21817,0.07587,0.04045,0.02008,0.02011,0.02197,0.02403
"2",0.03447,0.02997,0.04574,0.04444,0.02716,0.07233,0.03687,0.13761,0.21171,0.21344,0.06005,0.02008,0.02011,0.02197,0.02403
"3",0.02049,0.02838,0.0552,0.06744,0.10071,0.12358,0.08813,0.03482,0.12514,0.09427,0.17564,0.02008,0.02011,0.02197,0.02403
"4",0.02937,0.02742,0.018,0.03329,0.0195,0.07624,0.10909,0.1657,0.0699,0.02848,0.33681,0.02008,0.02011,0.02197,0.02403
"5",0.02468,0.01941,0.02922,0.02668,0.08431,0.15803,0.06821,0.03833,0.20093,0.03704,0.22697,0.02008,0.02011,0.02197,0.02403
"6",0.03067,0.01977,0.05417,0.06393,0.11389,0.0863,0.04919,0.21602,0.1071,0.05367,0.11907,0.02008,0.02011,0.02197,0.02403
"7",0.03285,0.02262,0.04639,0.03272,0.0624,0.15406,0.01854,0.14834,0.05934,0.21163,0.12491,0.02008,0.02011,0.02197,0.02403
"8",0.03786,0.02338,0.03084,0.07244,0.09983,0.09961,0.11662,0.12949,0.03759,0.10987,0.15628,0.02008,0.02011,0.02197,0.02403
"9",0.01935,0.03567,0.01819,0.01923,0.0792,0.13144,0.14634,0.17966,0.09728,0.06593,0.12151,0.02008,0.02011,0.02197,0.02403
"10",0.02835,0.03095,0.05852,0.03361,0.04448,0.10566,0.05102,0.20415,0.06763,0.15989,0.12954,0.02008,0.02011,0.02197,0.02403
"11",0.03393,0.03321,0.06141,0.05407,0.0293,0.14405,0.10953,0.16449,0.06939,0.09714,0.1173,0.02008,0.02011,0.02197,0.02403
"12",0.03019,0.0373,0.04446,0.03771,0.06314,0.14313,0.07286,0.16209,0.12484,0.05689,0.14119,0.02008,0.02011,0.02197,0.02403
