"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03545,0.03257,0.04023,0.10885,0.10553,0.04109,0.10815,0.08088,0.07831,0.06735,0.1911,0.0256,0.02816,0.02828,0.02845
"2",0.02879,0.08664,0.05141,0.05456,0.02612,0.0574,0.1617,0.16972,0.09873,0.0523,0.10213,0.0256,0.02816,0.02828,0.02845
"3",0.04189,0.04621,0.07798,0.05382,0.08434,0.12047,0.04966,0.05362,0.0511,0.04961,0.26081,0.0256,0.02816,0.02828,0.02845
"4",0.02521,0.06919,0.05959,0.11846,0.12986,0.07854,0.08542,0.10999,0.06878,0.11018,0.03429,0.0256,0.02816,0.02828,0.02845
"5",0.02588,0.06674,0.04082,0.089,0.04404,0.03725,0.10872,0.136,0.14032,0.03664,0.16412,0.0256,0.02816,0.02828,0.02845
"6",0.03582,0.07717,0.07656,0.03134,0.07173,0.12446,0.08203,0.19719,0.04362,0.09174,0.05786,0.0256,0.02816,0.02828,0.02845
"7",0.04159,0.07857,0.03035,0.09354,0.06132,0.05749,0.09628,0.05278,0.08771,0.24945,0.04041,0.0256,0.02816,0.02828,0.02845
"8",0.03694,0.04036,0.07628,0.09685,0.05217,0.05173,0.07514,0.17173,0.0772,0.13009,0.08102,0.0256,0.02816,0.02828,0.02845
"9",0.02823,0.07191,0.0527,0.11379,0.05436,0.06818,0.08787,0.0916,0.02901,0.22426,0.06761,0.0256,0.02816,0.02828,0.02845
"10",0.03046,0.04456,0.02518,0.07519,0.12951,0.2019,0.20185,0.05762,0.04899,0.03216,0.04208,0.0256,0.02816,0.02828,0.02845
"11",0.02826,0.06702,0.03889,0.10843,0.05907,0.02531,0.02527,0.06803,0.31149,0.08105,0.07669,0.0256,0.02816,0.02828,0.02845
"12",0.04147,0.06466,0.03835,0.06753,0.11006,0.16498,0.10955,0.03768,0.18269,0.04134,0.03121,0.0256,0.02816,0.02828,0.02845
"13",0.04088,0.03423,0.03783,0.04235,0.06461,0.07066,0.19767,0.04666,0.02871,0.28217,0.04373,0.0256,0.02816,0.02828,0.02845
"14",0.03017,0.04895,0.07258,0.0885,0.04455,0.06519,0.0811,0.19537,0.05768,0.10057,0.10483,0.0256,0.02816,0.02828,0.02845
"15",0.03283,0.02634,0.05259,0.10252,0.1003,0.03378,0.1715,0.02988,0.11077,0.12238,0.10663,0.0256,0.02816,0.02828,0.02845
"16",0.03291,0.04,0.03905,0.0342,0.08575,0.1537,0.13229,0.1259,0.11747,0.05439,0.07385,0.0256,0.02816,0.02828,0.02845
"17",0.02959,0.06874,0.06359,0.03876,0.03735,0.07789,0.0867,0.29425,0.02679,0.07028,0.09557,0.0256,0.02816,0.02828,0.02845
"18",0.02905,0.04308,0.0639,0.11855,0.13036,0.14424,0.03867,0.14247,0.10154,0.02738,0.05026,0.0256,0.02816,0.02828,0.02845
"19",0.02875,0.06726,0.03342,0.07662,0.02522,0.07924,0.11825,0.28981,0.04023,0.05024,0.08048,0.0256,0.02816,0.02828,0.02845
"20",0.03597,0.05993,0.04741,0.10916,0.12469,0.06691,0.09021,0.15123,0.10717,0.05728,0.03953,0.0256,0.02816,0.02828,0.02845
"21",0.03796,0.03275,0.06461,0.04472,0.05402,0.16708,0.27171,0.04102,0.07778,0.03586,0.06199,0.0256,0.02816,0.02828,0.02845
"22",0.03593,0.07537,0.07936,0.05365,0.04466,0.18591,0.14681,0.07803,0.04781,0.10278,0.0392,0.0256,0.02816,0.02828,0.02845
"23",0.02996,0.04848,0.06796,0.04643,0.04537,0.17302,0.02511,0.05616,0.23624,0.11681,0.04397,0.0256,0.02816,0.02828,0.02845
"24",0.02829,0.06569,0.03233,0.03866,0.03881,0.1181,0.025,0.05329,0.16851,0.08741,0.23342,0.0256,0.02816,0.02828,0.02845
"25",0.0282,0.04593,0.06212,0.05271,0.13876,0.06583,0.08123,0.05115,0.06857,0.04852,0.24648,0.0256,0.02816,0.02828,0.02845
"26",0.03925,0.04621,0.0735,0.10671,0.05749,0.06589,0.04841,0.19912,0.15549,0.03826,0.05918,0.0256,0.02816,0.02828,0.02845
"27",0.03583,0.03593,0.04791,0.06134,0.08128,0.1895,0.03319,0.02553,0.0781,0.06204,0.23886,0.0256,0.02816,0.02828,0.02845
"28",0.04188,0.07834,0.07998,0.11965,0.08678,0.04307,0.04749,0.16333,0.0825,0.02765,0.11886,0.0256,0.02816,0.02828,0.02845
"29",0.03402,0.04524,0.08826,0.04124,0.13021,0.08173,0.03069,0.03642,0.08114,0.13397,0.1866,0.0256,0.02816,0.02828,0.02845
"30",0.0338,0.0307,0.03291,0.09516,0.05374,0.04529,0.10371,0.1486,0.20106,0.05964,0.0849,0.0256,0.02816,0.02828,0.02845
"31",0.02678,0.05957,0.03464,0.08452,0.0954,0.07541,0.09521,0.14413,0.1193,0.10738,0.04717,0.0256,0.02816,0.02828,0.02845
"32",0.03807,0.05443,0.06778,0.03375,0.09183,0.0781,0.17064,0.04196,0.06579,0.16147,0.08568,0.0256,0.02816,0.02828,0.02845
"33",0.02922,0.06271,0.04119,0.05597,0.07782,0.03972,0.09613,0.06125,0.05092,0.33338,0.0412,0.0256,0.02816,0.02828,0.02845
"34",0.0366,0.06196,0.04946,0.04791,0.03682,0.06131,0.05778,0.05867,0.11284,0.25533,0.11083,0.0256,0.02816,0.02828,0.02845
"35",0.03651,0.06226,0.08262,0.06705,0.05128,0.0269,0.09399,0.20839,0.02615,0.03217,0.20218,0.0256,0.02816,0.02828,0.02845
"36",0.03514,0.06459,0.058,0.05616,0.06471,0.14114,0.22834,0.06882,0.0381,0.06629,0.06823,0.0256,0.02816,0.02828,0.02845
"37",0.03109,0.02636,0.044,0.04429,0.05022,0.09513,0.04946,0.11828,0.14252,0.17041,0.11777,0.0256,0.02816,0.02828,0.02845
"38",0.0344,0.05489,0.03602,0.05127,0.04076,0.10169,0.11199,0.05415,0.21846,0.14419,0.04169,0.0256,0.02816,0.02828,0.02845
"39",0.03239,0.03174,0.05744,0.04653,0.07069,0.06022,0.0856,0.24429,0.0617,0.10975,0.08915,0.0256,0.02816,0.02828,0.02845
"40",0.04095,0.06096,0.07332,0.06132,0.09457,0.18828,0.13464,0.04622,0.04392,0.04248,0.10285,0.0256,0.02816,0.02828,0.02845
"41",0.0381,0.05355,0.05762,0.11349,0.04925,0.08242,0.05606,0.12822,0.12737,0.14194,0.0415,0.0256,0.02816,0.02828,0.02845
"42",0.02712,0.03778,0.04009,0.09072,0.03545,0.05029,0.23225,0.21411,0.05994,0.04352,0.05823,0.0256,0.02816,0.02828,0.02845
"43",0.03257,0.07435,0.03201,0.03141,0.02741,0.10838,0.10046,0.12961,0.14125,0.02537,0.1867,0.0256,0.02816,0.02828,0.02845
"44",0.02849,0.0758,0.05097,0.09434,0.11015,0.07117,0.10412,0.07077,0.05389,0.14276,0.08706,0.0256,0.02816,0.02828,0.02845
"45",0.02864,0.06456,0.07996,0.03888,0.05958,0.09792,0.07391,0.15415,0.08176,0.12988,0.08027,0.0256,0.02816,0.02828,0.02845
"46",0.04175,0.03064,0.0601,0.09128,0.10799,0.08431,0.06163,0.12244,0.06651,0.19005,0.0328,0.0256,0.02816,0.02828,0.02845
"47",0.02631,0.04008,0.08093,0.08878,0.04282,0.07977,0.18868,0.1147,0.06317,0.04247,0.12181,0.0256,0.02816,0.02828,0.02845
"48",0.02773,0.06722,0.06624,0.08707,0.11381,0.072,0.04994,0.1285,0.19439,0.05685,0.02576,0.0256,0.02816,0.02828,0.02845
"49",0.03523,0.06867,0.02619,0.11921,0.07258,0.13273,0.03271,0.1425,0.05186,0.04824,0.15959,0.0256,0.02816,0.02828,0.02845
"50",0.02665,0.07504,0.03831,0.06028,0.05211,0.13614,0.07625,0.04351,0.04124,0.24279,0.0972,0.0256,0.02816,0.02828,0.02845
"51",0.03054,0.07038,0.03259,0.09962,0.05245,0.06082,0.06063,0.0876,0.10956,0.07532,0.21001,0.0256,0.02816,0.02828,0.02845
"52",0.04033,0.03408,0.03304,0.03498,0.02586,0.06801,0.10092,0.20549,0.11322,0.0614,0.17217,0.0256,0.02816,0.02828,0.02845
"53",0.02824,0.08557,0.03479,0.03228,0.05558,0.06195,0.26907,0.11779,0.06759,0.03884,0.0978,0.0256,0.02816,0.02828,0.02845
"54",0.03961,0.02955,0.03754,0.06388,0.05876,0.16796,0.06436,0.1632,0.10857,0.10627,0.04981,0.0256,0.02816,0.02828,0.02845
"55",0.03644,0.0313,0.0324,0.05372,0.02507,0.11659,0.18061,0.02753,0.11148,0.04777,0.2266,0.0256,0.02816,0.02828,0.02845
"56",0.03032,0.04158,0.03626,0.05547,0.06506,0.05203,0.23681,0.04813,0.13351,0.12037,0.06997,0.0256,0.02816,0.02828,0.02845
"57",0.03337,0.0424,0.07047,0.1055,0.03181,0.18487,0.16603,0.04055,0.06187,0.02898,0.12365,0.0256,0.02816,0.02828,0.02845
