"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.04357,0.06154,0.07982,0.03561,0.09753,0.13063,0.0829,0.08942,0.15703,0.08082,0.05095,0.01982,0.02259,0.02387,0.02391
"2",0.0595,0.06089,0.03123,0.12521,0.09038,0.22452,0.03058,0.04255,0.1055,0.08766,0.05179,0.01982,0.02259,0.02387,0.02391
"3",0.01937,0.02058,0.05578,0.03454,0.05843,0.09167,0.18206,0.05093,0.07998,0.05113,0.26533,0.01982,0.02259,0.02387,0.02391
"4",0.05499,0.09672,0.03423,0.02673,0.11647,0.0768,0.02644,0.03701,0.31906,0.04423,0.07714,0.01982,0.02259,0.02387,0.02391
"5",0.04962,0.02129,0.04185,0.02765,0.03257,0.03363,0.08075,0.09582,0.35182,0.04982,0.12498,0.01982,0.02259,0.02387,0.02391
"6",0.05646,0.02961,0.04731,0.04196,0.04164,0.10316,0.12637,0.10139,0.19799,0.1134,0.05052,0.01982,0.02259,0.02387,0.02391
"7",0.01917,0.02745,0.0303,0.04639,0.02852,0.03112,0.22033,0.05141,0.08966,0.04062,0.32485,0.01982,0.02259,0.02387,0.02391
"8",0.02763,0.01957,0.02262,0.11253,0.04906,0.16551,0.01776,0.24626,0.09893,0.08063,0.06932,0.01982,0.02259,0.02387,0.02391
"9",0.02908,0.05258,0.0309,0.07365,0.10271,0.04521,0.08715,0.06289,0.14508,0.0608,0.21975,0.01982,0.02259,0.02387,0.02391
"10",0.03612,0.08425,0.08534,0.06134,0.08881,0.03197,0.15712,0.15967,0.02321,0.03007,0.15193,0.01982,0.02259,0.02387,0.02391
"11",0.03402,0.02994,0.06664,0.1033,0.06116,0.07717,0.15628,0.10069,0.08223,0.09719,0.10119,0.01982,0.02259,0.02387,0.02391
"12",0.04857,0.05225,0.04814,0.0979,0.09174,0.08141,0.12182,0.09261,0.12069,0.12205,0.03263,0.01982,0.02259,0.02387,0.02391
"13",0.02021,0.07455,0.03747,0.07177,0.12064,0.07778,0.13216,0.05044,0.0179,0.03617,0.27072,0.01982,0.02259,0.02387,0.02391
"14",0.02862,0.08878,0.03075,0.02229,0.04004,0.02791,0.16857,0.0282,0.16628,0.04679,0.26159,0.01982,0.02259,0.02387,0.02391
"15",0.02496,0.08205,0.04903,0.05569,0.14566,0.03545,0.0313,0.23148,0.08612,0.12631,0.04176,0.01982,0.02259,0.02387,0.02391
"16",0.04057,0.02414,0.04,0.11023,0.07158,0.06872,0.0656,0.13694,0.1623,0.11727,0.07245,0.01982,0.02259,0.02387,0.02391
"17",0.01759,0.02344,0.01793,0.08239,0.16639,0.11134,0.03072,0.16245,0.05711,0.05232,0.18814,0.01982,0.02259,0.02387,0.02391
"18",0.03904,0.08811,0.0271,0.01811,0.02773,0.11078,0.0858,0.26847,0.16539,0.04948,0.0298,0.01982,0.02259,0.02387,0.02391
"19",0.05562,0.02738,0.06939,0.09694,0.02708,0.0845,0.14206,0.21478,0.11136,0.06363,0.01707,0.01982,0.02259,0.02387,0.02391
"20",0.05458,0.08236,0.06236,0.02479,0.14059,0.11918,0.13144,0.12272,0.09708,0.04275,0.03195,0.01982,0.02259,0.02387,0.02391
