"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02252,0.03719,0.04272,0.06078,0.02641,0.06838,0.09434,0.01395,0.22858,0.26123,0.07338,0.01635,0.01674,0.01858,0.01885
"2",0.04323,0.0413,0.01738,0.08468,0.04344,0.07904,0.11983,0.14715,0.02925,0.30919,0.01499,0.01635,0.01674,0.01858,0.01885
"3",0.05351,0.03897,0.06223,0.0167,0.06699,0.01722,0.10887,0.12993,0.23759,0.01794,0.17954,0.01635,0.01674,0.01858,0.01885
"4",0.01599,0.02275,0.04357,0.10157,0.03278,0.10763,0.08161,0.04721,0.19301,0.15872,0.12462,0.01635,0.01674,0.01858,0.01885
"5",0.02775,0.04448,0.03889,0.09165,0.10082,0.07979,0.07846,0.07591,0.25097,0.02122,0.11951,0.01635,0.01674,0.01858,0.01885
"6",0.02127,0.05949,0.03801,0.09088,0.03339,0.04325,0.08084,0.12554,0.21931,0.14631,0.07118,0.01635,0.01674,0.01858,0.01885
"7",0.04731,0.03714,0.04014,0.01379,0.06231,0.04246,0.11591,0.16508,0.18524,0.16409,0.056,0.01635,0.01674,0.01858,0.01885
"8",0.01631,0.04877,0.04885,0.0763,0.11409,0.07603,0.02389,0.07062,0.09566,0.1208,0.23815,0.01635,0.01674,0.01858,0.01885
"9",0.0554,0.03486,0.01894,0.07304,0.04249,0.07065,0.10736,0.14882,0.18143,0.01986,0.17661,0.01635,0.01674,0.01858,0.01885
"10",0.04978,0.04753,0.03851,0.03894,0.06111,0.04567,0.0689,0.05751,0.27154,0.02561,0.22438,0.01635,0.01674,0.01858,0.01885
"11",0.01868,0.05185,0.05238,0.06806,0.11254,0.07434,0.06719,0.1546,0.25868,0.04458,0.02659,0.01635,0.01674,0.01858,0.01885
"12",0.04175,0.03401,0.01716,0.02049,0.09652,0.07992,0.12116,0.15337,0.25631,0.05152,0.05726,0.01635,0.01674,0.01858,0.01885
"13",0.04625,0.0565,0.04124,0.03726,0.02706,0.08349,0.10226,0.02717,0.03586,0.32798,0.14442,0.01635,0.01674,0.01858,0.01885
"14",0.05431,0.02399,0.04084,0.08107,0.04628,0.10153,0.11109,0.1245,0.10928,0.13635,0.10024,0.01635,0.01674,0.01858,0.01885
"15",0.04643,0.01263,0.05323,0.07313,0.02686,0.02984,0.03626,0.07745,0.12156,0.3065,0.14558,0.01635,0.01674,0.01858,0.01885
"16",0.0138,0.0564,0.06295,0.08227,0.01955,0.02218,0.05429,0.0315,0.15579,0.1155,0.31525,0.01635,0.01674,0.01858,0.01885
"17",0.01391,0.02631,0.01896,0.08037,0.06979,0.03552,0.01519,0.05648,0.2429,0.15981,0.21023,0.01635,0.01674,0.01858,0.01885
"18",0.02243,0.03651,0.03334,0.09825,0.07645,0.04049,0.07595,0.07981,0.16908,0.20773,0.08944,0.01635,0.01674,0.01858,0.01885
"19",0.03895,0.04762,0.05487,0.04048,0.10577,0.07818,0.09035,0.0438,0.10466,0.03019,0.29461,0.01635,0.01674,0.01858,0.01885
"20",0.04714,0.05697,0.05664,0.03971,0.04977,0.08643,0.05146,0.09273,0.05463,0.16258,0.23143,0.01635,0.01674,0.01858,0.01885
"21",0.02338,0.03552,0.03611,0.0205,0.04434,0.08893,0.0328,0.07361,0.15317,0.08367,0.33746,0.01635,0.01674,0.01858,0.01885
"22",0.01809,0.05784,0.04957,0.0927,0.03484,0.10983,0.01545,0.05606,0.17328,0.22017,0.10164,0.01635,0.01674,0.01858,0.01885
"23",0.02587,0.02298,0.02559,0.04403,0.09584,0.09065,0.07154,0.07524,0.10617,0.25452,0.11705,0.01635,0.01674,0.01858,0.01885
"24",0.04161,0.05803,0.04039,0.06723,0.03763,0.01628,0.09898,0.10879,0.04589,0.31117,0.10347,0.01635,0.01674,0.01858,0.01885
"25",0.02086,0.03454,0.02909,0.05716,0.0462,0.06281,0.09974,0.06027,0.16307,0.17144,0.18429,0.01635,0.01674,0.01858,0.01885
"26",0.04689,0.04125,0.02741,0.02743,0.02805,0.11961,0.02024,0.03369,0.07147,0.32529,0.18814,0.01635,0.01674,0.01858,0.01885
"27",0.0174,0.05608,0.05251,0.02303,0.01394,0.071,0.07556,0.13109,0.26015,0.12074,0.10797,0.01635,0.01674,0.01858,0.01885
"28",0.01828,0.03079,0.02034,0.1075,0.04616,0.1161,0.0637,0.12651,0.1373,0.23009,0.03269,0.01635,0.01674,0.01858,0.01885
"29",0.01358,0.01949,0.04701,0.02262,0.06894,0.09875,0.06768,0.07308,0.27973,0.15632,0.08229,0.01635,0.01674,0.01858,0.01885
"30",0.04641,0.02456,0.04223,0.04229,0.03004,0.07373,0.06744,0.04505,0.04714,0.27796,0.23262,0.01635,0.01674,0.01858,0.01885
"31",0.04033,0.04423,0.04876,0.10177,0.03197,0.09949,0.04319,0.0508,0.04177,0.28882,0.13835,0.01635,0.01674,0.01858,0.01885
"32",0.02076,0.03511,0.04466,0.07658,0.01323,0.03394,0.0827,0.0578,0.17467,0.10751,0.28251,0.01635,0.01674,0.01858,0.01885
"33",0.05251,0.04054,0.05054,0.0188,0.1101,0.02058,0.04386,0.07665,0.11331,0.22959,0.17298,0.01635,0.01674,0.01858,0.01885
"34",0.05108,0.0426,0.0281,0.09166,0.02634,0.01883,0.03972,0.0819,0.08953,0.29786,0.16185,0.01635,0.01674,0.01858,0.01885
"35",0.01598,0.01746,0.0188,0.0348,0.05414,0.05185,0.1059,0.12079,0.12389,0.12792,0.25793,0.01635,0.01674,0.01858,0.01885
"36",0.05593,0.01504,0.03426,0.01613,0.03498,0.04333,0.03699,0.02575,0.1131,0.26444,0.28952,0.01635,0.01674,0.01858,0.01885
"37",0.01476,0.01387,0.04237,0.04204,0.1016,0.09292,0.12566,0.06131,0.10228,0.1818,0.15086,0.01635,0.01674,0.01858,0.01885
"38",0.05588,0.03846,0.01417,0.03586,0.04545,0.07047,0.07123,0.15136,0.20904,0.19548,0.04207,0.01635,0.01674,0.01858,0.01885
"39",0.02282,0.03655,0.03542,0.02548,0.08604,0.10567,0.09975,0.08094,0.05017,0.33745,0.04917,0.01635,0.01674,0.01858,0.01885
"40",0.03002,0.0278,0.02306,0.07376,0.08935,0.05071,0.11778,0.14188,0.24797,0.10242,0.02473,0.01635,0.01674,0.01858,0.01885
"41",0.03133,0.03202,0.01985,0.09997,0.06393,0.0709,0.09715,0.07896,0.28248,0.03741,0.11548,0.01635,0.01674,0.01858,0.01885
"42",0.02751,0.04117,0.01552,0.07764,0.02025,0.11634,0.02763,0.12003,0.03695,0.11745,0.32898,0.01635,0.01674,0.01858,0.01885
"43",0.03981,0.03644,0.03549,0.088,0.02597,0.06326,0.01541,0.08168,0.04433,0.16488,0.3342,0.01635,0.01674,0.01858,0.01885
"44",0.05543,0.0321,0.06129,0.05901,0.04744,0.12369,0.09571,0.08416,0.04633,0.14534,0.17897,0.01635,0.01674,0.01858,0.01885
"45",0.019,0.04895,0.04538,0.10215,0.05977,0.09366,0.10893,0.01395,0.04621,0.31639,0.07509,0.01635,0.01674,0.01858,0.01885
"46",0.03411,0.04854,0.04492,0.0454,0.04668,0.10233,0.05575,0.08528,0.03695,0.29417,0.13535,0.01635,0.01674,0.01858,0.01885
"47",0.0434,0.01369,0.0456,0.06225,0.11013,0.02793,0.1052,0.12691,0.11147,0.26714,0.01575,0.01635,0.01674,0.01858,0.01885
"48",0.0338,0.02493,0.01946,0.0134,0.04348,0.06876,0.10568,0.05182,0.22148,0.08993,0.25672,0.01635,0.01674,0.01858,0.01885
"49",0.01728,0.02801,0.02792,0.03839,0.11422,0.021,0.06446,0.09198,0.16788,0.10379,0.25454,0.01635,0.01674,0.01858,0.01885
"50",0.05131,0.04858,0.02891,0.03327,0.08295,0.11647,0.06589,0.08198,0.05421,0.21146,0.15443,0.01635,0.01674,0.01858,0.01885
"51",0.01409,0.01653,0.03133,0.02928,0.02236,0.07393,0.04492,0.08378,0.22411,0.23188,0.15725,0.01635,0.01674,0.01858,0.01885
"52",0.05313,0.01825,0.01856,0.10088,0.03575,0.08632,0.0726,0.05965,0.12471,0.28388,0.07574,0.01635,0.01674,0.01858,0.01885
"53",0.01784,0.02702,0.04087,0.10137,0.07077,0.08082,0.02659,0.09923,0.20133,0.04143,0.22221,0.01635,0.01674,0.01858,0.01885
"54",0.0466,0.02799,0.02877,0.09806,0.08801,0.05092,0.06162,0.0565,0.12485,0.05539,0.29076,0.01635,0.01674,0.01858,0.01885
"55",0.03566,0.05147,0.05785,0.10309,0.01935,0.06076,0.11784,0.10773,0.08047,0.10572,0.18952,0.01635,0.01674,0.01858,0.01885
"56",0.0285,0.01734,0.04121,0.09089,0.09887,0.07389,0.06726,0.15872,0.02668,0.06402,0.26208,0.01635,0.01674,0.01858,0.01885
"57",0.03703,0.0157,0.02799,0.04294,0.10621,0.08276,0.09177,0.12384,0.18015,0.10154,0.11954,0.01635,0.01674,0.01858,0.01885
"58",0.04117,0.01797,0.0328,0.0885,0.03734,0.07737,0.07645,0.10363,0.19619,0.22686,0.03119,0.01635,0.01674,0.01858,0.01885
"59",0.04177,0.01819,0.0264,0.05847,0.09517,0.11529,0.01956,0.09708,0.23621,0.10696,0.11437,0.01635,0.01674,0.01858,0.01885
"60",0.01932,0.01376,0.04532,0.0626,0.06709,0.04521,0.06742,0.12768,0.23539,0.12706,0.11863,0.01635,0.01674,0.01858,0.01885
"61",0.03852,0.0542,0.04153,0.10196,0.02677,0.09901,0.09257,0.1162,0.02635,0.17055,0.16182,0.01635,0.01674,0.01858,0.01885
"62",0.03046,0.03877,0.02053,0.03824,0.0311,0.06621,0.11907,0.07169,0.0688,0.08836,0.35624,0.01635,0.01674,0.01858,0.01885
"63",0.01354,0.03775,0.05882,0.06722,0.07241,0.05341,0.08798,0.0294,0.09626,0.18532,0.22736,0.01635,0.01674,0.01858,0.01885
"64",0.02305,0.02251,0.01516,0.07339,0.10598,0.11809,0.10927,0.16085,0.08123,0.11119,0.10876,0.01635,0.01674,0.01858,0.01885
"65",0.03402,0.02598,0.03935,0.03871,0.06382,0.01632,0.02416,0.09547,0.08915,0.34594,0.15656,0.01635,0.01674,0.01858,0.01885
"66",0.04618,0.03948,0.05381,0.09625,0.02623,0.10144,0.02003,0.15765,0.01618,0.23563,0.13659,0.01635,0.01674,0.01858,0.01885
"67",0.03685,0.02406,0.0405,0.07384,0.09572,0.0792,0.05317,0.06755,0.07512,0.02214,0.36132,0.01635,0.01674,0.01858,0.01885
"68",0.02259,0.03332,0.03972,0.07652,0.03218,0.087,0.08317,0.12905,0.07646,0.0503,0.29917,0.01635,0.01674,0.01858,0.01885
"69",0.03716,0.05763,0.02662,0.03252,0.03872,0.10242,0.06571,0.09937,0.05565,0.34239,0.07129,0.01635,0.01674,0.01858,0.01885
"70",0.04397,0.02491,0.03191,0.03301,0.01451,0.10508,0.0428,0.08093,0.08241,0.24339,0.22656,0.01635,0.01674,0.01858,0.01885
"71",0.05565,0.05542,0.03842,0.03664,0.1098,0.01708,0.11911,0.09994,0.06255,0.30613,0.02874,0.01635,0.01674,0.01858,0.01885
"72",0.03344,0.02735,0.03573,0.06958,0.06551,0.08466,0.08178,0.127,0.11987,0.26905,0.0155,0.01635,0.01674,0.01858,0.01885
"73",0.02475,0.04754,0.06039,0.05914,0.03019,0.02568,0.11575,0.08665,0.07998,0.13442,0.26499,0.01635,0.01674,0.01858,0.01885
"74",0.03318,0.03454,0.03422,0.02663,0.07017,0.10802,0.12626,0.11527,0.11313,0.14924,0.11881,0.01635,0.01674,0.01858,0.01885
"75",0.01841,0.01808,0.01985,0.09879,0.08043,0.07351,0.06842,0.08668,0.04246,0.33758,0.08526,0.01635,0.01674,0.01858,0.01885
"76",0.03691,0.04329,0.02482,0.08385,0.10978,0.119,0.04251,0.07952,0.09684,0.17552,0.11742,0.01635,0.01674,0.01858,0.01885
"77",0.0198,0.05465,0.0165,0.03987,0.10644,0.04391,0.09215,0.04412,0.02292,0.2601,0.22902,0.01635,0.01674,0.01858,0.01885
"78",0.02414,0.03856,0.0462,0.08315,0.03477,0.01552,0.10455,0.07019,0.04624,0.24926,0.21691,0.01635,0.01674,0.01858,0.01885
"79",0.03273,0.02418,0.04733,0.1077,0.07505,0.10819,0.01275,0.05851,0.18194,0.13082,0.15027,0.01635,0.01674,0.01858,0.01885
"80",0.02023,0.05431,0.05464,0.08456,0.03442,0.08478,0.08572,0.10718,0.10062,0.10702,0.196,0.01635,0.01674,0.01858,0.01885
"81",0.01429,0.05373,0.03864,0.01974,0.0855,0.03101,0.11802,0.05798,0.2347,0.23737,0.03849,0.01635,0.01674,0.01858,0.01885
"82",0.04157,0.03452,0.05164,0.06997,0.04831,0.12184,0.09776,0.01265,0.02588,0.34795,0.07738,0.01635,0.01674,0.01858,0.01885
