"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02286,0.04758,0.05268,0.05662,0.05353,0.06691,0.17877,0.20319,0.03663,0.04057,0.164,0.01788,0.01854,0.019,0.02124
"2",0.03661,0.03959,0.03213,0.03238,0.03967,0.05058,0.03944,0.04323,0.09864,0.29269,0.21837,0.01788,0.01854,0.019,0.02124
"3",0.03212,0.02237,0.04546,0.05685,0.0414,0.07867,0.02802,0.06937,0.03231,0.27764,0.23913,0.01788,0.01854,0.019,0.02124
"4",0.03816,0.04191,0.02354,0.02661,0.02343,0.05445,0.09235,0.12268,0.12981,0.34209,0.02831,0.01788,0.01854,0.019,0.02124
"5",0.03496,0.01942,0.04791,0.03994,0.05599,0.05452,0.05321,0.04677,0.16095,0.31608,0.09359,0.01788,0.01854,0.019,0.02124
"6",0.02762,0.03479,0.04907,0.03838,0.04426,0.0928,0.04256,0.2308,0.02675,0.15235,0.18396,0.01788,0.01854,0.019,0.02124
"7",0.01915,0.03148,0.04078,0.0545,0.04029,0.0388,0.0571,0.12336,0.11679,0.30058,0.1005,0.01788,0.01854,0.019,0.02124
"8",0.02388,0.04681,0.03007,0.02894,0.04128,0.091,0.17491,0.02891,0.1635,0.23589,0.05816,0.01788,0.01854,0.019,0.02124
"9",0.02045,0.03414,0.04643,0.05521,0.04451,0.01972,0.10288,0.15541,0.11194,0.30641,0.02624,0.01788,0.01854,0.019,0.02124
"10",0.02371,0.02041,0.04652,0.04108,0.02415,0.04396,0.10685,0.01797,0.27672,0.25836,0.06361,0.01788,0.01854,0.019,0.02124
"11",0.02497,0.04657,0.04634,0.05163,0.05848,0.02631,0.10749,0.18077,0.23237,0.08762,0.06079,0.01788,0.01854,0.019,0.02124
"12",0.03081,0.02688,0.02084,0.02788,0.03522,0.0525,0.06417,0.04644,0.39694,0.03436,0.18728,0.01788,0.01854,0.019,0.02124
"13",0.02918,0.03172,0.02474,0.05012,0.0278,0.08114,0.01895,0.09777,0.29247,0.08551,0.18394,0.01788,0.01854,0.019,0.02124
"14",0.03164,0.04333,0.01876,0.02972,0.035,0.05046,0.1327,0.09382,0.10064,0.07556,0.31169,0.01788,0.01854,0.019,0.02124
"15",0.03308,0.02266,0.05075,0.01829,0.05815,0.08282,0.04394,0.17371,0.01879,0.0216,0.39956,0.01788,0.01854,0.019,0.02124
