"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03446,0.0281,0.05014,0.05772,0.28634,0.15549,0.04389,0.03732,0.09353,0.05083,0.05067,0.02539,0.02609,0.02948,0.03055
"2",0.03127,0.02592,0.12314,0.07153,0.12137,0.04639,0.08176,0.15516,0.07652,0.12784,0.02758,0.02539,0.02609,0.02948,0.03055
"3",0.03112,0.03479,0.03807,0.0257,0.16685,0.07575,0.06461,0.05994,0.03112,0.16952,0.19101,0.02539,0.02609,0.02948,0.03055
"4",0.03591,0.0304,0.06741,0.03616,0.07493,0.14976,0.13634,0.02919,0.09743,0.19561,0.03537,0.02539,0.02609,0.02948,0.03055
"5",0.02913,0.04597,0.1526,0.0807,0.11134,0.10642,0.06633,0.06097,0.09033,0.04516,0.09953,0.02539,0.02609,0.02948,0.03055
"6",0.03143,0.03104,0.0839,0.09707,0.08268,0.12767,0.04763,0.05238,0.06327,0.08554,0.18589,0.02539,0.02609,0.02948,0.03055
"7",0.03932,0.04912,0.13485,0.05157,0.03351,0.18073,0.04382,0.06409,0.18391,0.06898,0.03859,0.02539,0.02609,0.02948,0.03055
"8",0.02969,0.04568,0.07139,0.0537,0.09447,0.10588,0.11969,0.15309,0.07916,0.03988,0.09584,0.02539,0.02609,0.02948,0.03055
"9",0.03294,0.02648,0.09142,0.03259,0.05659,0.06309,0.15815,0.07384,0.11537,0.05625,0.18176,0.02539,0.02609,0.02948,0.03055
"10",0.03651,0.04199,0.11134,0.10249,0.02536,0.03012,0.22919,0.08724,0.05114,0.07312,0.09997,0.02539,0.02609,0.02948,0.03055
"11",0.02914,0.03126,0.04966,0.05341,0.09323,0.03426,0.0961,0.03767,0.06925,0.1439,0.25061,0.02539,0.02609,0.02948,0.03055
"12",0.03089,0.04768,0.1247,0.07991,0.10978,0.04882,0.04635,0.12669,0.0781,0.07664,0.11894,0.02539,0.02609,0.02948,0.03055
"13",0.03226,0.03761,0.1223,0.08736,0.07111,0.11746,0.1867,0.07227,0.04942,0.03634,0.07566,0.02539,0.02609,0.02948,0.03055
"14",0.03416,0.03052,0.09403,0.08217,0.17427,0.20343,0.0892,0.04691,0.05399,0.02829,0.05153,0.02539,0.02609,0.02948,0.03055
"15",0.02663,0.03494,0.12714,0.06302,0.035,0.08855,0.05817,0.15916,0.14828,0.06775,0.07985,0.02539,0.02609,0.02948,0.03055
"16",0.03096,0.0396,0.11658,0.08594,0.07702,0.06289,0.06655,0.10373,0.06042,0.14415,0.10065,0.02539,0.02609,0.02948,0.03055
"17",0.03432,0.0406,0.04659,0.06155,0.13292,0.1214,0.04715,0.08374,0.07765,0.11201,0.13056,0.02539,0.02609,0.02948,0.03055
"18",0.03007,0.03143,0.02952,0.09101,0.11341,0.02694,0.05067,0.10161,0.16867,0.18776,0.0574,0.02539,0.02609,0.02948,0.03055
"19",0.03944,0.03766,0.15929,0.05835,0.04017,0.13407,0.04438,0.1455,0.12935,0.04618,0.05412,0.02539,0.02609,0.02948,0.03055
"20",0.03143,0.04378,0.07811,0.05931,0.0262,0.12606,0.10146,0.1403,0.11771,0.08508,0.07905,0.02539,0.02609,0.02948,0.03055
"21",0.02751,0.02558,0.04405,0.09787,0.20819,0.04263,0.07333,0.04016,0.0553,0.12144,0.15241,0.02539,0.02609,0.02948,0.03055
"22",0.0311,0.02799,0.05021,0.07857,0.28158,0.05102,0.05095,0.08075,0.04389,0.10318,0.08926,0.02539,0.02609,0.02948,0.03055
"23",0.03262,0.04047,0.07831,0.09547,0.11898,0.08442,0.06735,0.13286,0.07078,0.07857,0.08866,0.02539,0.02609,0.02948,0.03055
"24",0.03006,0.04374,0.0635,0.12927,0.07929,0.03151,0.02814,0.19073,0.11226,0.15161,0.02837,0.02539,0.02609,0.02948,0.03055
"25",0.02579,0.0338,0.11172,0.05729,0.05467,0.17688,0.1093,0.05766,0.11422,0.08425,0.0629,0.02539,0.02609,0.02948,0.03055
"26",0.0336,0.04641,0.02976,0.0443,0.04177,0.20622,0.02635,0.16,0.02508,0.08204,0.19297,0.02539,0.02609,0.02948,0.03055
