"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03442,0.05098,0.06617,0.04933,0.11202,0.10841,0.02575,0.06306,0.01847,0.06513,0.32734,0.01676,0.02008,0.02038,0.02171
"2",0.03252,0.07209,0.04967,0.11312,0.11491,0.10581,0.09538,0.04147,0.13399,0.14403,0.01809,0.01676,0.02008,0.02038,0.02171
"3",0.0299,0.02811,0.072,0.05213,0.01945,0.0855,0.02846,0.20791,0.1415,0.13461,0.12152,0.01676,0.02008,0.02038,0.02171
"4",0.03315,0.03373,0.05949,0.03156,0.07441,0.04978,0.01758,0.22379,0.02817,0.13593,0.2335,0.01676,0.02008,0.02038,0.02171
"5",0.02995,0.04609,0.06434,0.10589,0.05773,0.07628,0.07788,0.08483,0.10588,0.20536,0.06685,0.01676,0.02008,0.02038,0.02171
"6",0.03546,0.04776,0.01852,0.06232,0.0474,0.09437,0.0384,0.20987,0.22084,0.09639,0.04976,0.01676,0.02008,0.02038,0.02171
"7",0.02203,0.03588,0.04857,0.05887,0.09826,0.10974,0.1503,0.20316,0.06208,0.08771,0.04447,0.01676,0.02008,0.02038,0.02171
"8",0.02219,0.01945,0.06422,0.06892,0.04712,0.1032,0.1431,0.27466,0.01982,0.11274,0.04564,0.01676,0.02008,0.02038,0.02171
"9",0.01822,0.02029,0.02025,0.10421,0.04345,0.03972,0.12309,0.09056,0.20523,0.07572,0.18034,0.01676,0.02008,0.02038,0.02171
"10",0.02449,0.01988,0.0286,0.0244,0.05265,0.09262,0.05379,0.03864,0.10512,0.06184,0.41904,0.01676,0.02008,0.02038,0.02171
"11",0.02615,0.06744,0.05607,0.02608,0.02837,0.03233,0.09092,0.04334,0.35641,0.06879,0.12518,0.01676,0.02008,0.02038,0.02171
"12",0.02137,0.04276,0.04412,0.05853,0.0412,0.10719,0.13727,0.20165,0.12164,0.05325,0.0921,0.01676,0.02008,0.02038,0.02171
"13",0.01894,0.05585,0.06752,0.02284,0.10424,0.02394,0.04863,0.04183,0.10465,0.22684,0.2058,0.01676,0.02008,0.02038,0.02171
"14",0.04,0.0485,0.08043,0.03535,0.04247,0.01982,0.15392,0.16094,0.0529,0.02799,0.25877,0.01676,0.02008,0.02038,0.02171
"15",0.02406,0.03315,0.07792,0.11478,0.08647,0.05866,0.07137,0.18686,0.04999,0.08891,0.12891,0.01676,0.02008,0.02038,0.02171
"16",0.03206,0.02675,0.08148,0.01887,0.11442,0.05407,0.04119,0.14409,0.10945,0.0474,0.25129,0.01676,0.02008,0.02038,0.02171
"17",0.04003,0.06839,0.06233,0.10449,0.02568,0.03076,0.1409,0.27076,0.08103,0.05705,0.03965,0.01676,0.02008,0.02038,0.02171
"18",0.02067,0.05413,0.02343,0.07918,0.11847,0.05202,0.07332,0.09363,0.20166,0.07131,0.13327,0.01676,0.02008,0.02038,0.02171
"19",0.03661,0.06604,0.03696,0.03368,0.06735,0.02772,0.07339,0.07274,0.28397,0.17996,0.04266,0.01676,0.02008,0.02038,0.02171
"20",0.0188,0.03909,0.05223,0.06211,0.07568,0.05193,0.06151,0.22613,0.10348,0.19017,0.03995,0.01676,0.02008,0.02038,0.02171
