"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03672,0.02783,0.06676,0.12419,0.13809,0.0782,0.02926,0.17317,0.06526,0.041,0.10526,0.02763,0.02864,0.0287,0.02931
"2",0.04029,0.05187,0.14098,0.09847,0.10812,0.05605,0.07709,0.05678,0.06693,0.10817,0.08097,0.02763,0.02864,0.0287,0.02931
"3",0.05479,0.06491,0.09663,0.08008,0.05205,0.03438,0.03726,0.13713,0.06593,0.17786,0.0847,0.02763,0.02864,0.0287,0.02931
"4",0.07283,0.06236,0.06464,0.13013,0.08472,0.04687,0.06811,0.12116,0.08489,0.07245,0.07757,0.02763,0.02864,0.0287,0.02931
"5",0.06109,0.03114,0.12467,0.06819,0.03927,0.07177,0.14362,0.03783,0.11248,0.08923,0.10643,0.02763,0.02864,0.0287,0.02931
"6",0.04105,0.02943,0.03515,0.03249,0.22662,0.025,0.03272,0.08792,0.07436,0.12536,0.17563,0.02763,0.02864,0.0287,0.02931
"7",0.0782,0.05564,0.05312,0.03517,0.05095,0.08654,0.06342,0.28609,0.03876,0.0786,0.05923,0.02763,0.02864,0.0287,0.02931
"8",0.06021,0.04005,0.09861,0.06218,0.17024,0.09611,0.04291,0.11408,0.05193,0.09905,0.05035,0.02763,0.02864,0.0287,0.02931
"9",0.06435,0.0659,0.04132,0.02921,0.10203,0.0688,0.04335,0.1614,0.1091,0.09887,0.10139,0.02763,0.02864,0.0287,0.02931
"10",0.02564,0.11613,0.09641,0.07907,0.15501,0.03008,0.21296,0.03906,0.03711,0.06818,0.02609,0.02763,0.02864,0.0287,0.02931
"11",0.06503,0.08116,0.03165,0.15091,0.13717,0.04655,0.03219,0.09575,0.05496,0.06173,0.12863,0.02763,0.02864,0.0287,0.02931
"12",0.10326,0.11106,0.13189,0.15295,0.09753,0.04278,0.0356,0.04301,0.08136,0.02594,0.06037,0.02763,0.02864,0.0287,0.02931
"13",0.04229,0.06416,0.04083,0.09484,0.05298,0.10244,0.13823,0.04846,0.16431,0.07363,0.06356,0.02763,0.02864,0.0287,0.02931
"14",0.06238,0.06087,0.10075,0.04271,0.05607,0.07346,0.17951,0.03142,0.04292,0.09256,0.14308,0.02763,0.02864,0.0287,0.02931
"15",0.03859,0.13729,0.13248,0.03209,0.03979,0.09434,0.1382,0.03376,0.0432,0.16062,0.03539,0.02763,0.02864,0.0287,0.02931
"16",0.07901,0.04887,0.15237,0.04414,0.11428,0.07169,0.04686,0.09161,0.04232,0.09012,0.10444,0.02763,0.02864,0.0287,0.02931
"17",0.10191,0.12259,0.04069,0.02816,0.03416,0.03573,0.17735,0.18439,0.06544,0.03918,0.05613,0.02763,0.02864,0.0287,0.02931
"18",0.10773,0.04587,0.07419,0.05962,0.07937,0.1989,0.09017,0.03921,0.02694,0.12985,0.03387,0.02763,0.02864,0.0287,0.02931
"19",0.10599,0.12523,0.03714,0.07656,0.13968,0.17799,0.03199,0.03013,0.03643,0.09058,0.03401,0.02763,0.02864,0.0287,0.02931
"20",0.06341,0.06664,0.03987,0.14078,0.05029,0.04627,0.12353,0.11739,0.18196,0.02659,0.02899,0.02763,0.02864,0.0287,0.02931
"21",0.09719,0.12045,0.04277,0.14342,0.06241,0.03631,0.09125,0.08907,0.06459,0.04836,0.0899,0.02763,0.02864,0.0287,0.02931
"22",0.09037,0.03606,0.03787,0.04083,0.22058,0.06219,0.02515,0.03008,0.15567,0.157,0.02994,0.02763,0.02864,0.0287,0.02931
"23",0.08318,0.06332,0.07431,0.02671,0.17651,0.11087,0.04732,0.11911,0.0525,0.03105,0.10084,0.02763,0.02864,0.0287,0.02931
"24",0.1071,0.07682,0.04575,0.06999,0.08168,0.0478,0.11423,0.04393,0.08258,0.06103,0.1548,0.02763,0.02864,0.0287,0.02931
"25",0.07337,0.03749,0.10769,0.05642,0.10398,0.08125,0.03566,0.09078,0.04829,0.14317,0.10763,0.02763,0.02864,0.0287,0.02931
"26",0.10443,0.05362,0.07409,0.08144,0.02876,0.0269,0.05766,0.03268,0.1411,0.14248,0.14258,0.02763,0.02864,0.0287,0.02931
"27",0.0593,0.08921,0.03608,0.05986,0.13197,0.06559,0.11797,0.15129,0.08046,0.05623,0.03775,0.02763,0.02864,0.0287,0.02931
"28",0.03345,0.04809,0.05069,0.0403,0.07734,0.02818,0.06725,0.04219,0.10907,0.10476,0.28441,0.02763,0.02864,0.0287,0.02931
"29",0.08591,0.06196,0.0811,0.04844,0.13526,0.02629,0.1021,0.21516,0.0313,0.06352,0.03469,0.02763,0.02864,0.0287,0.02931
"30",0.03391,0.12032,0.07298,0.05542,0.11859,0.03,0.25043,0.05789,0.05161,0.0422,0.05238,0.02763,0.02864,0.0287,0.02931
"31",0.08552,0.08596,0.136,0.04391,0.02546,0.08472,0.10604,0.05503,0.14783,0.02656,0.0887,0.02763,0.02864,0.0287,0.02931
"32",0.03702,0.03646,0.03507,0.07951,0.03122,0.19478,0.26188,0.07401,0.06208,0.02902,0.04469,0.02763,0.02864,0.0287,0.02931
"33",0.05724,0.03672,0.06236,0.02732,0.06402,0.22798,0.03076,0.06276,0.08814,0.04122,0.1872,0.02763,0.02864,0.0287,0.02931
"34",0.03265,0.06837,0.0808,0.09968,0.0351,0.10003,0.2695,0.04002,0.03327,0.0615,0.06481,0.02763,0.02864,0.0287,0.02931
"35",0.08937,0.0914,0.09667,0.03376,0.03964,0.08044,0.10511,0.03731,0.12399,0.13977,0.04826,0.02763,0.02864,0.0287,0.02931
"36",0.03715,0.07853,0.02726,0.1009,0.20603,0.09684,0.04809,0.04392,0.04894,0.12521,0.07286,0.02763,0.02864,0.0287,0.02931
"37",0.06803,0.09283,0.07369,0.03132,0.02641,0.07542,0.08377,0.03121,0.21858,0.06886,0.11561,0.02763,0.02864,0.0287,0.02931
"38",0.07049,0.12343,0.02734,0.17185,0.09049,0.06353,0.03331,0.05099,0.02607,0.1396,0.08864,0.02763,0.02864,0.0287,0.02931
"39",0.02918,0.06503,0.05625,0.07566,0.02775,0.09451,0.09729,0.18061,0.04065,0.16944,0.04936,0.02763,0.02864,0.0287,0.02931
"40",0.08259,0.06759,0.12975,0.02897,0.02561,0.04325,0.17516,0.07001,0.06509,0.15024,0.04746,0.02763,0.02864,0.0287,0.02931
"41",0.09154,0.05441,0.0331,0.06372,0.10456,0.14147,0.1996,0.08248,0.0516,0.02586,0.0374,0.02763,0.02864,0.0287,0.02931
"42",0.03615,0.06678,0.06996,0.02872,0.04548,0.03479,0.03574,0.24545,0.04134,0.09965,0.18167,0.02763,0.02864,0.0287,0.02931
"43",0.06961,0.03902,0.0439,0.0501,0.16974,0.07117,0.05061,0.0592,0.13572,0.16088,0.03578,0.02763,0.02864,0.0287,0.02931
"44",0.08917,0.02653,0.07194,0.07378,0.0502,0.1101,0.09312,0.06238,0.1641,0.04901,0.09538,0.02763,0.02864,0.0287,0.02931
"45",0.04512,0.0395,0.13982,0.06195,0.08382,0.03492,0.06136,0.11399,0.09902,0.02609,0.18013,0.02763,0.02864,0.0287,0.02931
"46",0.02515,0.08059,0.04111,0.17431,0.12916,0.09054,0.03832,0.07659,0.04252,0.12767,0.05976,0.02763,0.02864,0.0287,0.02931
"47",0.06096,0.07883,0.13368,0.10053,0.05085,0.0341,0.04612,0.07636,0.14327,0.09237,0.06868,0.02763,0.02864,0.0287,0.02931
"48",0.08889,0.05351,0.05577,0.13142,0.05629,0.07004,0.02912,0.04919,0.04685,0.24595,0.05868,0.02763,0.02864,0.0287,0.02931
"49",0.03226,0.05099,0.09911,0.12127,0.07256,0.11969,0.02832,0.10467,0.10094,0.0793,0.07663,0.02763,0.02864,0.0287,0.02931
"50",0.03397,0.11003,0.02527,0.03034,0.13552,0.0748,0.06258,0.13804,0.05956,0.07007,0.14555,0.02763,0.02864,0.0287,0.02931
"51",0.04305,0.02656,0.09455,0.08093,0.15256,0.16232,0.12563,0.06612,0.03047,0.05262,0.05093,0.02763,0.02864,0.0287,0.02931
"52",0.03431,0.11714,0.04547,0.05083,0.17425,0.04364,0.03298,0.06505,0.21962,0.02638,0.07607,0.02763,0.02864,0.0287,0.02931
"53",0.09717,0.09914,0.05416,0.04727,0.08356,0.06194,0.08629,0.03252,0.0813,0.20027,0.04211,0.02763,0.02864,0.0287,0.02931
"54",0.07223,0.13052,0.04887,0.02859,0.05648,0.02783,0.05957,0.16167,0.05792,0.18302,0.05905,0.02763,0.02864,0.0287,0.02931
"55",0.08071,0.10105,0.03439,0.09567,0.05385,0.17696,0.05158,0.15252,0.05448,0.0338,0.05071,0.02763,0.02864,0.0287,0.02931
"56",0.02557,0.06591,0.07347,0.03229,0.07914,0.20608,0.04107,0.14435,0.10224,0.0756,0.04,0.02763,0.02864,0.0287,0.02931
"57",0.03331,0.11576,0.13837,0.16332,0.03086,0.03462,0.0773,0.10878,0.07983,0.05719,0.0464,0.02763,0.02864,0.0287,0.02931
"58",0.0993,0.04903,0.07261,0.09325,0.11448,0.08365,0.03868,0.05347,0.17392,0.02522,0.08212,0.02763,0.02864,0.0287,0.02931
"59",0.08199,0.04773,0.08035,0.09611,0.11931,0.02544,0.07251,0.08433,0.08196,0.13498,0.06102,0.02763,0.02864,0.0287,0.02931
"60",0.09313,0.12446,0.11744,0.1343,0.03729,0.10412,0.0373,0.0903,0.07365,0.02583,0.04792,0.02763,0.02864,0.0287,0.02931
"61",0.09723,0.12261,0.0553,0.03053,0.03251,0.09221,0.04024,0.02644,0.0626,0.18379,0.14227,0.02763,0.02864,0.0287,0.02931
"62",0.07674,0.02603,0.07611,0.04369,0.05038,0.16027,0.1773,0.02669,0.06825,0.10838,0.07189,0.02763,0.02864,0.0287,0.02931
"63",0.0652,0.07325,0.04963,0.06377,0.10864,0.23643,0.02803,0.11317,0.02948,0.06469,0.05345,0.02763,0.02864,0.0287,0.02931
"64",0.07281,0.03195,0.04794,0.08356,0.12747,0.02773,0.14391,0.08555,0.04694,0.03005,0.18783,0.02763,0.02864,0.0287,0.02931
"65",0.04108,0.15039,0.06794,0.04777,0.08731,0.15691,0.06535,0.0778,0.05083,0.05005,0.09031,0.02763,0.02864,0.0287,0.02931
"66",0.03739,0.0302,0.0739,0.06176,0.26148,0.03283,0.08545,0.03952,0.0328,0.06649,0.16392,0.02763,0.02864,0.0287,0.02931
"67",0.09369,0.08335,0.09457,0.12241,0.09322,0.04309,0.13363,0.04308,0.05966,0.02741,0.0916,0.02763,0.02864,0.0287,0.02931
"68",0.09889,0.06229,0.09298,0.02999,0.08747,0.06669,0.03904,0.06329,0.18411,0.05628,0.1047,0.02763,0.02864,0.0287,0.02931
"69",0.06129,0.05949,0.02892,0.075,0.02654,0.05108,0.11404,0.06579,0.23835,0.06725,0.09798,0.02763,0.02864,0.0287,0.02931
"70",0.04131,0.03505,0.04887,0.12735,0.05056,0.13358,0.05281,0.07415,0.13685,0.05933,0.12587,0.02763,0.02864,0.0287,0.02931
"71",0.0329,0.0341,0.07698,0.10379,0.12592,0.03122,0.03256,0.05917,0.07291,0.2592,0.05698,0.02763,0.02864,0.0287,0.02931
"72",0.03514,0.03989,0.0609,0.04052,0.10262,0.11422,0.17675,0.03521,0.05454,0.11223,0.11371,0.02763,0.02864,0.0287,0.02931
"73",0.04981,0.07759,0.0465,0.07398,0.20699,0.04836,0.10426,0.08291,0.09415,0.03446,0.06672,0.02763,0.02864,0.0287,0.02931
"74",0.06119,0.14997,0.07117,0.06522,0.03049,0.07439,0.08182,0.08822,0.08312,0.06502,0.11513,0.02763,0.02864,0.0287,0.02931
"75",0.03862,0.02783,0.08251,0.09819,0.05196,0.03683,0.06197,0.29629,0.07268,0.0802,0.03866,0.02763,0.02864,0.0287,0.02931
"76",0.05816,0.0447,0.02662,0.17215,0.08497,0.14478,0.03446,0.17046,0.05912,0.03902,0.05129,0.02763,0.02864,0.0287,0.02931
"77",0.02729,0.09873,0.10068,0.04939,0.04977,0.07316,0.03314,0.10889,0.24015,0.04041,0.06411,0.02763,0.02864,0.0287,0.02931
"78",0.03615,0.09672,0.08193,0.14298,0.03968,0.07647,0.06117,0.08365,0.08501,0.14922,0.03276,0.02763,0.02864,0.0287,0.02931
"79",0.06034,0.0395,0.05757,0.04957,0.07513,0.0383,0.21095,0.04789,0.11056,0.07129,0.12463,0.02763,0.02864,0.0287,0.02931
"80",0.0739,0.05996,0.0585,0.06868,0.09569,0.06747,0.06405,0.12275,0.11613,0.11336,0.04525,0.02763,0.02864,0.0287,0.02931
"81",0.10835,0.08651,0.09051,0.0255,0.07753,0.04764,0.14376,0.03671,0.04448,0.18037,0.04437,0.02763,0.02864,0.0287,0.02931
"82",0.05203,0.08893,0.13168,0.04563,0.0303,0.0639,0.04271,0.20298,0.06631,0.13502,0.02624,0.02763,0.02864,0.0287,0.02931
"83",0.06035,0.04358,0.10018,0.08219,0.08392,0.02941,0.06612,0.04986,0.06439,0.21548,0.09028,0.02763,0.02864,0.0287,0.02931
"84",0.02747,0.10489,0.07106,0.14998,0.13082,0.04472,0.11411,0.02975,0.03852,0.08954,0.08486,0.02763,0.02864,0.0287,0.02931
"85",0.02613,0.07757,0.1339,0.12433,0.1324,0.08721,0.03129,0.05345,0.08414,0.0968,0.0385,0.02763,0.02864,0.0287,0.02931
"86",0.06797,0.05493,0.13291,0.03597,0.04054,0.09372,0.08212,0.0659,0.11472,0.05243,0.14452,0.02763,0.02864,0.0287,0.02931
"87",0.05055,0.02604,0.08875,0.03888,0.08998,0.04956,0.02642,0.09528,0.23959,0.12747,0.0532,0.02763,0.02864,0.0287,0.02931
"88",0.07385,0.07118,0.15396,0.09249,0.12241,0.03611,0.1517,0.04719,0.02789,0.03743,0.07152,0.02763,0.02864,0.0287,0.02931
"89",0.06366,0.05413,0.08916,0.08148,0.05349,0.13332,0.05839,0.0601,0.13654,0.06147,0.09398,0.02763,0.02864,0.0287,0.02931
"90",0.03272,0.06327,0.09752,0.05196,0.15961,0.06877,0.07318,0.04699,0.19447,0.03961,0.05763,0.02763,0.02864,0.0287,0.02931
"91",0.10914,0.03101,0.04813,0.0506,0.14391,0.09691,0.04798,0.04834,0.06056,0.07684,0.17231,0.02763,0.02864,0.0287,0.02931
"92",0.10964,0.07047,0.09265,0.06609,0.03308,0.09172,0.09712,0.1307,0.08925,0.04823,0.05678,0.02763,0.02864,0.0287,0.02931
"93",0.04008,0.14143,0.04241,0.04247,0.04954,0.10371,0.02535,0.07408,0.0599,0.09882,0.20793,0.02763,0.02864,0.0287,0.02931
"94",0.03864,0.06991,0.03324,0.12297,0.05383,0.07585,0.14046,0.05966,0.16591,0.03531,0.08993,0.02763,0.02864,0.0287,0.02931
"95",0.0385,0.02892,0.06087,0.09617,0.02614,0.04221,0.1457,0.2433,0.04539,0.09227,0.06625,0.02763,0.02864,0.0287,0.02931
"96",0.04871,0.03724,0.0366,0.03021,0.07566,0.13488,0.05855,0.19458,0.12562,0.06636,0.07732,0.02763,0.02864,0.0287,0.02931
"97",0.0321,0.04843,0.07314,0.14433,0.04496,0.07566,0.04668,0.03911,0.11401,0.18804,0.07928,0.02763,0.02864,0.0287,0.02931
"98",0.02577,0.03501,0.05216,0.18203,0.14853,0.09484,0.09183,0.02829,0.02924,0.04535,0.15266,0.02763,0.02864,0.0287,0.02931
"99",0.02772,0.06911,0.12732,0.0302,0.04908,0.09374,0.02995,0.17018,0.16952,0.05235,0.06655,0.02763,0.02864,0.0287,0.02931
"100",0.07622,0.04418,0.10717,0.03091,0.07631,0.1725,0.10011,0.07343,0.04225,0.08958,0.07305,0.02763,0.02864,0.0287,0.02931
"101",0.05907,0.02594,0.06079,0.04347,0.06046,0.04418,0.06674,0.04635,0.05202,0.025,0.40171,0.02763,0.02864,0.0287,0.02931
"102",0.04768,0.07663,0.05001,0.18226,0.08445,0.06954,0.025,0.11002,0.0528,0.12563,0.06171,0.02763,0.02864,0.0287,0.02931
"103",0.06146,0.09017,0.07325,0.02549,0.09335,0.05173,0.025,0.24925,0.05866,0.08779,0.06959,0.02763,0.02864,0.0287,0.02931
"104",0.10325,0.07553,0.16255,0.0376,0.05736,0.0446,0.0889,0.025,0.09032,0.05723,0.14339,0.02763,0.02864,0.0287,0.02931
"105",0.0868,0.025,0.13891,0.02635,0.05385,0.21834,0.04732,0.15961,0.02556,0.03072,0.07326,0.02763,0.02864,0.0287,0.02931
"106",0.04996,0.11244,0.09892,0.025,0.17404,0.11484,0.03185,0.12153,0.05479,0.07499,0.02737,0.02763,0.02864,0.0287,0.02931
"107",0.10108,0.03413,0.12867,0.025,0.04324,0.0576,0.16613,0.0524,0.09463,0.06947,0.11337,0.02763,0.02864,0.0287,0.02931
"108",0.08283,0.13943,0.12114,0.04408,0.07647,0.08052,0.1378,0.06082,0.05762,0.025,0.06001,0.02763,0.02864,0.0287,0.02931
"109",0.10847,0.025,0.07156,0.06851,0.06635,0.21129,0.07241,0.04643,0.03999,0.11207,0.06365,0.02763,0.02864,0.0287,0.02931
"110",0.03632,0.09024,0.0646,0.025,0.03564,0.13931,0.05668,0.07627,0.18434,0.05686,0.12047,0.02763,0.02864,0.0287,0.02931
"111",0.08556,0.05231,0.0518,0.07947,0.025,0.02812,0.12779,0.04477,0.17002,0.05357,0.16731,0.02763,0.02864,0.0287,0.02931
"112",0.09163,0.11052,0.12755,0.08863,0.03543,0.03731,0.06168,0.15943,0.025,0.0413,0.10726,0.02763,0.02864,0.0287,0.02931
"113",0.02774,0.08278,0.0695,0.04347,0.03407,0.08761,0.1942,0.025,0.06007,0.10187,0.15942,0.02763,0.02864,0.0287,0.02931
"114",0.08919,0.02789,0.10995,0.025,0.03031,0.10943,0.16459,0.09399,0.03244,0.17779,0.02515,0.02763,0.02864,0.0287,0.02931
"115",0.04967,0.05802,0.09794,0.03075,0.23034,0.03937,0.09968,0.08666,0.025,0.03773,0.13056,0.02763,0.02864,0.0287,0.02931
"116",0.04407,0.10989,0.08762,0.025,0.05955,0.12128,0.10283,0.11667,0.04178,0.0776,0.09944,0.02763,0.02864,0.0287,0.02931
"117",0.06839,0.02877,0.0408,0.05049,0.02819,0.04615,0.04778,0.2491,0.1004,0.025,0.20066,0.02763,0.02864,0.0287,0.02931
"118",0.04757,0.03655,0.07094,0.04302,0.12019,0.025,0.12644,0.04564,0.04156,0.13212,0.19669,0.02763,0.02864,0.0287,0.02931
"119",0.025,0.06283,0.07303,0.09478,0.07987,0.14803,0.06067,0.07821,0.20623,0.03192,0.02515,0.02763,0.02864,0.0287,0.02931
"120",0.09926,0.05253,0.0959,0.05907,0.09009,0.02867,0.17825,0.10309,0.09203,0.025,0.06183,0.02763,0.02864,0.0287,0.02931
"121",0.06839,0.12248,0.09639,0.12579,0.08732,0.18667,0.05009,0.04624,0.04433,0.03303,0.025,0.02763,0.02864,0.0287,0.02931
"122",0.06896,0.10732,0.16438,0.08582,0.07388,0.04532,0.03245,0.04235,0.10099,0.07323,0.09102,0.02763,0.02864,0.0287,0.02931
"123",0.0343,0.08695,0.03468,0.08084,0.19814,0.025,0.02951,0.05822,0.10992,0.04275,0.18542,0.02763,0.02864,0.0287,0.02931
"124",0.06317,0.12787,0.07968,0.12681,0.08484,0.025,0.11546,0.03343,0.03975,0.07312,0.1166,0.02763,0.02864,0.0287,0.02931
"125",0.07465,0.08711,0.06319,0.13945,0.08902,0.07874,0.05478,0.04719,0.15866,0.025,0.06794,0.02763,0.02864,0.0287,0.02931
"126",0.04442,0.04703,0.03286,0.13498,0.21511,0.025,0.03646,0.12153,0.06577,0.09841,0.06416,0.02763,0.02864,0.0287,0.02931
"127",0.08656,0.06869,0.04188,0.025,0.07974,0.09934,0.12109,0.06175,0.04056,0.0506,0.21051,0.02763,0.02864,0.0287,0.02931
"128",0.08297,0.10761,0.09319,0.025,0.0958,0.17164,0.03057,0.03311,0.09414,0.07487,0.07684,0.02763,0.02864,0.0287,0.02931
"129",0.03204,0.025,0.09784,0.03797,0.04463,0.12709,0.0497,0.08339,0.09304,0.08502,0.21,0.02763,0.02864,0.0287,0.02931
"130",0.05382,0.05438,0.09516,0.12982,0.21654,0.03524,0.07604,0.08353,0.08913,0.02705,0.025,0.02763,0.02864,0.0287,0.02931
"131",0.05603,0.05192,0.12615,0.02823,0.04002,0.21927,0.025,0.04282,0.03662,0.02909,0.23058,0.02763,0.02864,0.0287,0.02931
"132",0.04975,0.07332,0.12298,0.09883,0.10875,0.05983,0.03422,0.0996,0.16378,0.025,0.04968,0.02763,0.02864,0.0287,0.02931
"133",0.06327,0.12209,0.06545,0.10841,0.17951,0.07231,0.02609,0.08556,0.08445,0.05359,0.025,0.02763,0.02864,0.0287,0.02931
"134",0.0916,0.12635,0.02693,0.11337,0.11458,0.03429,0.03717,0.06837,0.15716,0.09093,0.025,0.02763,0.02864,0.0287,0.02931
"135",0.025,0.02666,0.11726,0.09549,0.04872,0.14063,0.16112,0.11821,0.04777,0.05977,0.04511,0.02763,0.02864,0.0287,0.02931
"136",0.04624,0.06548,0.025,0.06751,0.21432,0.0605,0.12802,0.10252,0.09223,0.0527,0.03121,0.02763,0.02864,0.0287,0.02931
"137",0.04014,0.05001,0.03525,0.13152,0.05061,0.17074,0.025,0.04211,0.07184,0.23707,0.03143,0.02763,0.02864,0.0287,0.02931
"138",0.10386,0.03793,0.025,0.03563,0.2659,0.18635,0.07471,0.03318,0.03231,0.05027,0.0406,0.02763,0.02864,0.0287,0.02931
"139",0.06151,0.09542,0.08937,0.13206,0.09014,0.10113,0.06154,0.08003,0.02925,0.025,0.1203,0.02763,0.02864,0.0287,0.02931
"140",0.03906,0.08922,0.02651,0.025,0.06014,0.07238,0.09683,0.0412,0.10354,0.27098,0.06087,0.02763,0.02864,0.0287,0.02931
"141",0.08719,0.14199,0.08916,0.05444,0.091,0.04517,0.025,0.02957,0.14753,0.13756,0.03713,0.02763,0.02864,0.0287,0.02931
"142",0.1058,0.02676,0.12867,0.02586,0.23758,0.04442,0.11897,0.04452,0.07779,0.025,0.05036,0.02763,0.02864,0.0287,0.02931
"143",0.07562,0.02789,0.03877,0.17298,0.08213,0.04243,0.12795,0.16805,0.07568,0.025,0.04924,0.02763,0.02864,0.0287,0.02931
"144",0.04522,0.15376,0.03624,0.03789,0.05109,0.08806,0.05396,0.05918,0.15377,0.11965,0.0869,0.02763,0.02864,0.0287,0.02931
"145",0.05191,0.06653,0.16438,0.07961,0.06312,0.08381,0.0817,0.17586,0.02812,0.05203,0.03867,0.02763,0.02864,0.0287,0.02931
"146",0.07645,0.05151,0.05634,0.03254,0.13985,0.025,0.03359,0.19705,0.15409,0.02628,0.09302,0.02763,0.02864,0.0287,0.02931
"147",0.0333,0.04586,0.025,0.09921,0.05118,0.15449,0.05189,0.15105,0.08841,0.09009,0.09526,0.02763,0.02864,0.0287,0.02931
"148",0.025,0.1154,0.06946,0.11368,0.08503,0.10552,0.04118,0.13137,0.09431,0.04209,0.06269,0.02763,0.02864,0.0287,0.02931
"149",0.04682,0.025,0.0326,0.12347,0.03208,0.18383,0.09124,0.05434,0.17833,0.079,0.03904,0.02763,0.02864,0.0287,0.02931
"150",0.07734,0.05105,0.13713,0.025,0.1177,0.04846,0.08926,0.19271,0.04726,0.05921,0.04061,0.02763,0.02864,0.0287,0.02931
"151",0.10544,0.04995,0.025,0.0723,0.03627,0.27041,0.13717,0.05471,0.06763,0.02605,0.0408,0.02763,0.02864,0.0287,0.02931
"152",0.04842,0.025,0.08344,0.1024,0.1899,0.06162,0.07369,0.07002,0.06593,0.06461,0.1007,0.02763,0.02864,0.0287,0.02931
"153",0.02791,0.12874,0.08103,0.025,0.05237,0.04086,0.10953,0.0771,0.08083,0.2282,0.03415,0.02763,0.02864,0.0287,0.02931
"154",0.07157,0.04392,0.02964,0.05532,0.21315,0.14482,0.025,0.04493,0.06453,0.1473,0.04555,0.02763,0.02864,0.0287,0.02931
"155",0.025,0.0365,0.09809,0.05162,0.06012,0.15291,0.05888,0.06063,0.10124,0.16113,0.07963,0.02763,0.02864,0.0287,0.02931
"156",0.025,0.03192,0.05515,0.03528,0.03361,0.05614,0.12362,0.14449,0.17843,0.16831,0.03378,0.02763,0.02864,0.0287,0.02931
"157",0.025,0.08279,0.12702,0.09352,0.09423,0.12473,0.07318,0.05942,0.08022,0.03286,0.09276,0.02763,0.02864,0.0287,0.02931
"158",0.05291,0.05278,0.025,0.02603,0.02766,0.0406,0.05622,0.03644,0.20713,0.08032,0.28065,0.02763,0.02864,0.0287,0.02931
"159",0.04773,0.05839,0.1489,0.10575,0.05389,0.025,0.03105,0.09072,0.24078,0.04467,0.03886,0.02763,0.02864,0.0287,0.02931
"160",0.09512,0.06598,0.04953,0.03479,0.13136,0.07213,0.11395,0.03409,0.14689,0.025,0.11689,0.02763,0.02864,0.0287,0.02931
"161",0.09715,0.06534,0.04777,0.16436,0.1113,0.02663,0.13864,0.025,0.02526,0.08536,0.09894,0.02763,0.02864,0.0287,0.02931
"162",0.03875,0.10975,0.0672,0.025,0.10173,0.05998,0.11442,0.02564,0.14699,0.16466,0.03161,0.02763,0.02864,0.0287,0.02931
"163",0.025,0.08929,0.0336,0.04372,0.17336,0.19471,0.0451,0.07825,0.14753,0.02902,0.02615,0.02763,0.02864,0.0287,0.02931
"164",0.06033,0.15175,0.05758,0.02548,0.09193,0.07761,0.15394,0.025,0.03476,0.13288,0.07447,0.02763,0.02864,0.0287,0.02931
"165",0.025,0.03584,0.08643,0.03116,0.20799,0.05697,0.02836,0.11351,0.09179,0.06178,0.14689,0.02763,0.02864,0.0287,0.02931
"166",0.10968,0.05515,0.02788,0.11604,0.09373,0.03554,0.0915,0.08523,0.19674,0.04662,0.02763,0.02763,0.02864,0.0287,0.02931
"167",0.04218,0.07903,0.02514,0.15193,0.14283,0.11411,0.02938,0.06664,0.025,0.0653,0.14419,0.02763,0.02864,0.0287,0.02931
"168",0.03014,0.04161,0.06016,0.12195,0.02758,0.1487,0.0471,0.12562,0.0321,0.025,0.22578,0.02763,0.02864,0.0287,0.02931
"169",0.025,0.0286,0.03736,0.06107,0.10484,0.10564,0.08729,0.25983,0.02577,0.05617,0.09415,0.02763,0.02864,0.0287,0.02931
"170",0.025,0.14353,0.13675,0.0597,0.04793,0.17161,0.02572,0.05121,0.06277,0.09227,0.06923,0.02763,0.02864,0.0287,0.02931
"171",0.07357,0.025,0.10544,0.1101,0.12224,0.11942,0.03099,0.10225,0.11741,0.02584,0.05347,0.02763,0.02864,0.0287,0.02931
"172",0.10968,0.06254,0.1422,0.14693,0.09957,0.06081,0.03277,0.03832,0.03326,0.08569,0.07396,0.02763,0.02864,0.0287,0.02931
"173",0.07292,0.0933,0.02867,0.16465,0.06157,0.025,0.02952,0.06936,0.16652,0.03577,0.13845,0.02763,0.02864,0.0287,0.02931
"174",0.05068,0.025,0.03436,0.0316,0.03079,0.19675,0.10467,0.02545,0.08167,0.2064,0.09836,0.02763,0.02864,0.0287,0.02931
"175",0.04661,0.07797,0.03037,0.0837,0.07074,0.09968,0.025,0.29637,0.07752,0.0451,0.03267,0.02763,0.02864,0.0287,0.02931
"176",0.02721,0.02948,0.10105,0.02598,0.025,0.15186,0.09803,0.09416,0.06729,0.0695,0.19619,0.02763,0.02864,0.0287,0.02931
