"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03078,0.03586,0.07091,0.0431,0.06831,0.21866,0.11512,0.20102,0.06932,0.03731,0.0228,0.0193,0.02107,0.02284,0.0236
"2",0.01738,0.02771,0.03245,0.05419,0.14052,0.06214,0.16341,0.26905,0.05756,0.03812,0.05065,0.0193,0.02107,0.02284,0.0236
"3",0.03192,0.02268,0.05569,0.05092,0.02667,0.07917,0.06209,0.43856,0.02222,0.02906,0.09421,0.0193,0.02107,0.02284,0.0236
"4",0.03719,0.04661,0.02307,0.09811,0.0229,0.02211,0.07729,0.18068,0.13017,0.237,0.03806,0.0193,0.02107,0.02284,0.0236
"5",0.03979,0.03394,0.03753,0.19667,0.02684,0.11016,0.12547,0.01879,0.06241,0.10187,0.15972,0.0193,0.02107,0.02284,0.0236
"6",0.02046,0.02592,0.06946,0.15172,0.2512,0.02756,0.10738,0.1255,0.06048,0.02926,0.04425,0.0193,0.02107,0.02284,0.0236
"7",0.02507,0.04091,0.04888,0.01688,0.1551,0.15449,0.03905,0.02073,0.04971,0.28996,0.07242,0.0193,0.02107,0.02284,0.0236
"8",0.02103,0.02393,0.03005,0.01893,0.10177,0.08007,0.07749,0.05328,0.14484,0.1486,0.2132,0.0193,0.02107,0.02284,0.0236
"9",0.02442,0.02953,0.04486,0.14901,0.08088,0.07683,0.05003,0.01796,0.29063,0.0774,0.07163,0.0193,0.02107,0.02284,0.0236
"10",0.02611,0.01976,0.05836,0.05848,0.07233,0.09962,0.13304,0.16951,0.10057,0.10375,0.07167,0.0193,0.02107,0.02284,0.0236
"11",0.03027,0.03497,0.03851,0.0723,0.15071,0.03204,0.07057,0.31669,0.04561,0.0483,0.07323,0.0193,0.02107,0.02284,0.0236
"12",0.03767,0.02891,0.04339,0.0407,0.10257,0.01921,0.12364,0.28252,0.04674,0.07442,0.11343,0.0193,0.02107,0.02284,0.0236
"13",0.0243,0.0439,0.01897,0.06745,0.19513,0.01823,0.23965,0.1191,0.02847,0.11147,0.04653,0.0193,0.02107,0.02284,0.0236
"14",0.03918,0.02527,0.03979,0.0816,0.08075,0.13607,0.19309,0.05685,0.17953,0.04867,0.03237,0.0193,0.02107,0.02284,0.0236
"15",0.04039,0.02302,0.01799,0.04877,0.04316,0.04886,0.14405,0.23928,0.13881,0.11951,0.04935,0.0193,0.02107,0.02284,0.0236
"16",0.01889,0.01885,0.05271,0.07484,0.12518,0.0844,0.14612,0.06143,0.0214,0.10351,0.20586,0.0193,0.02107,0.02284,0.0236
"17",0.0349,0.04291,0.03396,0.09022,0.03009,0.12201,0.07406,0.14686,0.15496,0.04589,0.13733,0.0193,0.02107,0.02284,0.0236
"18",0.04138,0.03052,0.02579,0.0167,0.13552,0.0317,0.10976,0.16035,0.02244,0.18397,0.15505,0.0193,0.02107,0.02284,0.0236
"19",0.03088,0.03016,0.04101,0.0759,0.16004,0.08219,0.06579,0.1066,0.02602,0.13641,0.15819,0.0193,0.02107,0.02284,0.0236
"20",0.01668,0.0213,0.07526,0.02285,0.18931,0.02591,0.06027,0.18494,0.14873,0.04428,0.12365,0.0193,0.02107,0.02284,0.0236
"21",0.02876,0.03423,0.03624,0.21912,0.10855,0.09756,0.24778,0.03543,0.02119,0.04308,0.04125,0.0193,0.02107,0.02284,0.0236
"22",0.02111,0.04141,0.017,0.03606,0.07562,0.05334,0.33229,0.13806,0.04728,0.04667,0.10435,0.0193,0.02107,0.02284,0.0236
"23",0.03074,0.04493,0.01938,0.13171,0.02355,0.06891,0.19571,0.09477,0.09539,0.02157,0.18654,0.0193,0.02107,0.02284,0.0236
"24",0.03389,0.0208,0.06461,0.01945,0.02163,0.1225,0.24364,0.03529,0.02086,0.01776,0.31276,0.0193,0.02107,0.02284,0.0236
"25",0.03421,0.04046,0.04464,0.17122,0.1294,0.01918,0.02237,0.08999,0.29038,0.01912,0.05222,0.0193,0.02107,0.02284,0.0236
"26",0.02285,0.0362,0.08093,0.0493,0.02816,0.16919,0.06544,0.08013,0.04584,0.14088,0.19427,0.0193,0.02107,0.02284,0.0236
"27",0.0319,0.04417,0.0181,0.05063,0.13258,0.02124,0.17579,0.13311,0.03762,0.03029,0.23774,0.0193,0.02107,0.02284,0.0236
"28",0.02945,0.03836,0.03562,0.03693,0.11189,0.14022,0.12449,0.12998,0.06288,0.03269,0.17068,0.0193,0.02107,0.02284,0.0236
"29",0.03708,0.03678,0.02642,0.18261,0.0486,0.09994,0.22891,0.01683,0.08138,0.11826,0.0364,0.0193,0.02107,0.02284,0.0236
"30",0.01967,0.0274,0.06073,0.12557,0.02955,0.15449,0.07709,0.09076,0.1207,0.18037,0.02686,0.0193,0.02107,0.02284,0.0236
"31",0.0228,0.03199,0.06987,0.03636,0.11584,0.03896,0.02175,0.19402,0.08707,0.11614,0.1784,0.0193,0.02107,0.02284,0.0236
"32",0.0202,0.0284,0.07015,0.03557,0.03821,0.02857,0.11979,0.05991,0.29411,0.17762,0.04067,0.0193,0.02107,0.02284,0.0236
"33",0.02321,0.03694,0.04554,0.08487,0.08217,0.06645,0.01988,0.07026,0.2367,0.04419,0.20298,0.0193,0.02107,0.02284,0.0236
"34",0.03145,0.02304,0.01738,0.14893,0.01942,0.13428,0.23562,0.01923,0.0535,0.12725,0.10308,0.0193,0.02107,0.02284,0.0236
"35",0.01816,0.02176,0.01761,0.2208,0.05556,0.09961,0.06186,0.13751,0.12078,0.02541,0.13415,0.0193,0.02107,0.02284,0.0236
"36",0.03484,0.04451,0.04468,0.05042,0.11192,0.1723,0.09016,0.12186,0.1175,0.09851,0.02648,0.0193,0.02107,0.02284,0.0236
"37",0.02536,0.02482,0.02223,0.14728,0.06831,0.02053,0.2155,0.04188,0.06017,0.02542,0.26169,0.0193,0.02107,0.02284,0.0236
"38",0.02927,0.04469,0.05012,0.08831,0.02507,0.05824,0.25394,0.17202,0.08472,0.07164,0.03517,0.0193,0.02107,0.02284,0.0236
