"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0193,0.03465,0.03827,0.03459,0.03936,0.09548,0.03184,0.20842,0.1989,0.12787,0.08733,0.019,0.02012,0.02228,0.02258
"2",0.0182,0.0403,0.04865,0.08926,0.047,0.07565,0.08554,0.07451,0.16949,0.13041,0.137,0.019,0.02012,0.02228,0.02258
"3",0.03127,0.02183,0.04536,0.01793,0.04355,0.07566,0.06362,0.04957,0.14324,0.37499,0.049,0.019,0.02012,0.02228,0.02258
"4",0.03341,0.02843,0.02792,0.07965,0.08657,0.03976,0.07923,0.11507,0.10914,0.21279,0.10404,0.019,0.02012,0.02228,0.02258
"5",0.01933,0.02585,0.05329,0.07596,0.02333,0.14242,0.13191,0.1525,0.01886,0.23526,0.03732,0.019,0.02012,0.02228,0.02258
"6",0.01953,0.02435,0.04243,0.08008,0.0379,0.07415,0.0809,0.23405,0.0555,0.09147,0.17566,0.019,0.02012,0.02228,0.02258
"7",0.03091,0.0457,0.03028,0.04145,0.06795,0.15347,0.12522,0.13388,0.09996,0.10563,0.08155,0.019,0.02012,0.02228,0.02258
"8",0.0249,0.03605,0.03617,0.09324,0.07889,0.12261,0.04725,0.07045,0.20033,0.06324,0.14289,0.019,0.02012,0.02228,0.02258
"9",0.03008,0.02545,0.04794,0.02718,0.02166,0.13947,0.06111,0.2407,0.02119,0.05996,0.24128,0.019,0.02012,0.02228,0.02258
"10",0.02331,0.04231,0.03773,0.03043,0.0535,0.13092,0.18728,0.10029,0.10043,0.11627,0.09354,0.019,0.02012,0.02228,0.02258
"11",0.03604,0.04604,0.05648,0.02343,0.08281,0.06694,0.09041,0.11607,0.32955,0.05009,0.01815,0.019,0.02012,0.02228,0.02258
"12",0.02083,0.04122,0.02692,0.0624,0.05548,0.04458,0.06225,0.15795,0.17525,0.11328,0.15587,0.019,0.02012,0.02228,0.02258
"13",0.02632,0.01715,0.04215,0.04651,0.09688,0.03957,0.15422,0.02098,0.13438,0.17127,0.16658,0.019,0.02012,0.02228,0.02258
"14",0.0185,0.04643,0.04376,0.05477,0.03031,0.12556,0.0422,0.04143,0.02073,0.08116,0.41116,0.019,0.02012,0.02228,0.02258
"15",0.03614,0.03062,0.05529,0.08978,0.07169,0.03045,0.15109,0.07109,0.16957,0.02521,0.18508,0.019,0.02012,0.02228,0.02258
"16",0.02487,0.03361,0.0323,0.01941,0.09175,0.02291,0.15649,0.099,0.03575,0.23083,0.16909,0.019,0.02012,0.02228,0.02258
"17",0.02066,0.04371,0.05452,0.02276,0.0435,0.03479,0.07223,0.05947,0.23443,0.30172,0.02821,0.019,0.02012,0.02228,0.02258
"18",0.03828,0.02945,0.0266,0.08379,0.05925,0.13996,0.01802,0.08198,0.08413,0.17259,0.18196,0.019,0.02012,0.02228,0.02258
"19",0.02933,0.02427,0.04012,0.03599,0.0753,0.05761,0.17057,0.02041,0.05756,0.23052,0.17433,0.019,0.02012,0.02228,0.02258
"20",0.03169,0.01941,0.03165,0.0341,0.0894,0.16988,0.0799,0.17345,0.18867,0.03767,0.06019,0.019,0.02012,0.02228,0.02258
"21",0.02328,0.02294,0.03172,0.09067,0.02731,0.03479,0.03803,0.22733,0.11476,0.04494,0.26023,0.019,0.02012,0.02228,0.02258
"22",0.02084,0.02129,0.02607,0.02593,0.08243,0.13557,0.07044,0.1061,0.20695,0.04829,0.1721,0.019,0.02012,0.02228,0.02258
"23",0.02104,0.04318,0.05689,0.05842,0.07635,0.06,0.04219,0.01896,0.04148,0.21849,0.27901,0.019,0.02012,0.02228,0.02258
"24",0.02324,0.03349,0.0385,0.0434,0.09162,0.14915,0.0938,0.04883,0.11412,0.16225,0.1176,0.019,0.02012,0.02228,0.02258
"25",0.02773,0.0326,0.05805,0.06763,0.08419,0.13571,0.10253,0.0861,0.12377,0.15592,0.04178,0.019,0.02012,0.02228,0.02258
"26",0.02285,0.03743,0.02497,0.08518,0.05724,0.12985,0.03173,0.0316,0.11338,0.33899,0.0428,0.019,0.02012,0.02228,0.02258
"27",0.02604,0.02578,0.02552,0.05124,0.05611,0.04574,0.08213,0.03102,0.11959,0.26414,0.1887,0.019,0.02012,0.02228,0.02258
"28",0.03763,0.02588,0.0175,0.08212,0.08528,0.06872,0.12766,0.10602,0.05678,0.06624,0.24217,0.019,0.02012,0.02228,0.02258
"29",0.02448,0.04105,0.05864,0.05739,0.06645,0.12881,0.09758,0.22974,0.07962,0.09766,0.03458,0.019,0.02012,0.02228,0.02258
"30",0.03131,0.03509,0.03459,0.04467,0.08824,0.15411,0.14048,0.27956,0.02882,0.04614,0.03299,0.019,0.02012,0.02228,0.02258
"31",0.01732,0.03846,0.02005,0.02122,0.09726,0.14747,0.19917,0.02616,0.03015,0.13541,0.18333,0.019,0.02012,0.02228,0.02258
"32",0.03003,0.03629,0.04139,0.04334,0.09435,0.077,0.02526,0.2756,0.04932,0.04545,0.19799,0.019,0.02012,0.02228,0.02258
