"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02817,0.03674,0.08229,0.04998,0.03353,0.13462,0.04464,0.09171,0.12121,0.12,0.17521,0.02008,0.02011,0.02038,0.02133
"2",0.02147,0.05317,0.04,0.01927,0.07636,0.11371,0.06676,0.12001,0.17181,0.19976,0.03578,0.02008,0.02011,0.02038,0.02133
"3",0.02439,0.08139,0.0193,0.04883,0.23345,0.2443,0.05513,0.06477,0.01673,0.09078,0.03904,0.02008,0.02011,0.02038,0.02133
"4",0.02869,0.04864,0.10316,0.0391,0.14922,0.0699,0.23994,0.09699,0.03061,0.0766,0.03525,0.02008,0.02011,0.02038,0.02133
"5",0.02789,0.09003,0.02882,0.04099,0.0218,0.0515,0.05787,0.24241,0.06882,0.14978,0.13819,0.02008,0.02011,0.02038,0.02133
"6",0.02558,0.03049,0.05267,0.022,0.14704,0.15337,0.11236,0.07593,0.10187,0.09905,0.09774,0.02008,0.02011,0.02038,0.02133
"7",0.0281,0.02698,0.0422,0.09713,0.04145,0.07989,0.15504,0.18996,0.16264,0.02008,0.07464,0.02008,0.02011,0.02038,0.02133
"8",0.02551,0.03933,0.09635,0.0589,0.07019,0.07981,0.03018,0.25933,0.12647,0.01785,0.11419,0.02008,0.02011,0.02038,0.02133
"9",0.01742,0.07557,0.03659,0.06791,0.05581,0.18173,0.0353,0.12365,0.05283,0.03542,0.23588,0.02008,0.02011,0.02038,0.02133
"10",0.01954,0.02065,0.02149,0.16318,0.05717,0.16276,0.06092,0.0537,0.22039,0.08702,0.05129,0.02008,0.02011,0.02038,0.02133
"11",0.02055,0.04871,0.06895,0.13996,0.11579,0.07164,0.1169,0.03884,0.14515,0.04363,0.108,0.02008,0.02011,0.02038,0.02133
"12",0.02749,0.0231,0.03869,0.02085,0.06677,0.02344,0.20563,0.10749,0.20041,0.03318,0.17104,0.02008,0.02011,0.02038,0.02133
"13",0.01714,0.0421,0.08438,0.05532,0.1208,0.03733,0.02883,0.10444,0.27054,0.07183,0.0854,0.02008,0.02011,0.02038,0.02133
"14",0.02791,0.01925,0.02059,0.03655,0.06798,0.03115,0.13874,0.09658,0.28595,0.10897,0.08444,0.02008,0.02011,0.02038,0.02133
"15",0.0204,0.0436,0.064,0.01949,0.05753,0.06581,0.03826,0.20685,0.09321,0.28012,0.02885,0.02008,0.02011,0.02038,0.02133
"16",0.03119,0.03571,0.03509,0.04377,0.02177,0.14208,0.07316,0.04072,0.0185,0.45034,0.02578,0.02008,0.02011,0.02038,0.02133
"17",0.02384,0.05418,0.05472,0.05798,0.10936,0.21741,0.07244,0.15085,0.02715,0.07891,0.07127,0.02008,0.02011,0.02038,0.02133
"18",0.02995,0.05007,0.09508,0.02865,0.14698,0.16599,0.02335,0.03797,0.23276,0.05178,0.05553,0.02008,0.02011,0.02038,0.02133
"19",0.01844,0.05393,0.02667,0.09182,0.058,0.12795,0.0775,0.20368,0.13962,0.05776,0.06273,0.02008,0.02011,0.02038,0.02133
