"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.03056,0.03909,0.02928,0.03115,0.0558,0.09394,0.04981,0.10822,0.2753,0.12186,0.05236,0.02609,0.02703,0.02924,0.03027
"2",0.02761,0.04629,0.03793,0.03698,0.034,0.06108,0.10743,0.02781,0.12169,0.16293,0.22361,0.02609,0.02703,0.02924,0.03027
"3",0.03342,0.03881,0.0589,0.02845,0.11276,0.05273,0.03418,0.2294,0.07761,0.07106,0.15006,0.02609,0.02703,0.02924,0.03027
"4",0.03668,0.04157,0.03091,0.07103,0.05688,0.05267,0.04556,0.18596,0.14453,0.12487,0.09673,0.02609,0.02703,0.02924,0.03027
"5",0.03606,0.0357,0.06521,0.07627,0.12458,0.056,0.09665,0.09004,0.13479,0.04873,0.12333,0.02609,0.02703,0.02924,0.03027
"6",0.02954,0.05123,0.04877,0.08018,0.09592,0.16495,0.03053,0.12637,0.09141,0.07713,0.09135,0.02609,0.02703,0.02924,0.03027
"7",0.03303,0.0537,0.05923,0.0569,0.03321,0.13566,0.19031,0.08323,0.16649,0.03945,0.03616,0.02609,0.02703,0.02924,0.03027
"8",0.03005,0.03519,0.04831,0.07053,0.02523,0.09416,0.04853,0.28881,0.10639,0.04963,0.09054,0.02609,0.02703,0.02924,0.03027
"9",0.02648,0.0494,0.02549,0.0671,0.1111,0.13391,0.06522,0.02628,0.10783,0.22852,0.04605,0.02609,0.02703,0.02924,0.03027
"10",0.03675,0.03923,0.06036,0.0571,0.08,0.06783,0.20676,0.08732,0.06889,0.15053,0.03261,0.02609,0.02703,0.02924,0.03027
"11",0.02789,0.027,0.03061,0.08533,0.12159,0.11848,0.05414,0.04593,0.15429,0.16703,0.05508,0.02609,0.02703,0.02924,0.03027
"12",0.0355,0.03793,0.05988,0.10337,0.07124,0.09484,0.12506,0.20238,0.03159,0.07,0.05559,0.02609,0.02703,0.02924,0.03027
"13",0.02895,0.03616,0.07116,0.11988,0.12533,0.05135,0.06218,0.06328,0.18773,0.09981,0.04155,0.02609,0.02703,0.02924,0.03027
"14",0.03526,0.02531,0.06731,0.02526,0.0311,0.04249,0.18562,0.04974,0.10792,0.14424,0.17312,0.02609,0.02703,0.02924,0.03027
"15",0.02663,0.05062,0.06891,0.05459,0.03041,0.07464,0.18483,0.19448,0.05858,0.10933,0.03436,0.02609,0.02703,0.02924,0.03027
"16",0.03341,0.03104,0.02658,0.1026,0.05255,0.15654,0.11176,0.25952,0.04237,0.03176,0.03925,0.02609,0.02703,0.02924,0.03027
"17",0.0322,0.03037,0.03384,0.10054,0.06932,0.06471,0.03332,0.24355,0.05406,0.05837,0.16709,0.02609,0.02703,0.02924,0.03027
"18",0.02702,0.0474,0.04679,0.12063,0.03062,0.08783,0.06604,0.19307,0.11722,0.12352,0.02722,0.02609,0.02703,0.02924,0.03027
"19",0.03155,0.03122,0.05116,0.08761,0.09275,0.16243,0.02872,0.05106,0.11549,0.08784,0.14755,0.02609,0.02703,0.02924,0.03027
"20",0.03687,0.03821,0.06906,0.1048,0.12083,0.02647,0.08162,0.11292,0.06066,0.03642,0.19952,0.02609,0.02703,0.02924,0.03027
"21",0.03968,0.03125,0.06315,0.08144,0.06925,0.0315,0.14016,0.08064,0.05244,0.15101,0.14685,0.02609,0.02703,0.02924,0.03027
"22",0.02538,0.03972,0.02627,0.0327,0.05152,0.15498,0.17863,0.08724,0.03493,0.16405,0.09195,0.02609,0.02703,0.02924,0.03027
"23",0.03062,0.03606,0.03386,0.09659,0.08708,0.14072,0.13484,0.11915,0.06654,0.05975,0.08217,0.02609,0.02703,0.02924,0.03027
"24",0.03503,0.03425,0.02682,0.04166,0.05116,0.11517,0.08344,0.0579,0.24679,0.04886,0.1463,0.02609,0.02703,0.02924,0.03027
"25",0.0333,0.04022,0.02965,0.08301,0.06199,0.06222,0.07508,0.05328,0.36414,0.03245,0.05203,0.02609,0.02703,0.02924,0.03027
"26",0.03463,0.05051,0.02945,0.07084,0.08863,0.06678,0.02707,0.02938,0.3026,0.13248,0.055,0.02609,0.02703,0.02924,0.03027
