"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02425,0.01823,0.05957,0.08094,0.15242,0.0494,0.11415,0.02757,0.0406,0.0807,0.26814,0.01981,0.02008,0.02011,0.02403
"2",0.02017,0.03522,0.01909,0.04226,0.02598,0.09468,0.08598,0.15763,0.20584,0.02432,0.2048,0.01981,0.02008,0.02011,0.02403
"3",0.02952,0.03445,0.02797,0.03453,0.05405,0.21174,0.05458,0.13519,0.0245,0.20118,0.10827,0.01981,0.02008,0.02011,0.02403
"4",0.03063,0.02147,0.03221,0.02881,0.04188,0.2051,0.15308,0.16701,0.12661,0.05883,0.05034,0.01981,0.02008,0.02011,0.02403
"5",0.02772,0.02928,0.03552,0.02652,0.08645,0.21272,0.11971,0.04725,0.17404,0.07785,0.0789,0.01981,0.02008,0.02011,0.02403
"6",0.0239,0.01876,0.04542,0.0297,0.03637,0.13589,0.03494,0.21494,0.1201,0.04841,0.20754,0.01981,0.02008,0.02011,0.02403
"7",0.02683,0.0404,0.01912,0.04134,0.04514,0.08997,0.03005,0.04791,0.28059,0.20006,0.09456,0.01981,0.02008,0.02011,0.02403
"8",0.01754,0.04169,0.03368,0.07732,0.11532,0.03631,0.1512,0.23341,0.02782,0.12223,0.05944,0.01981,0.02008,0.02011,0.02403
"9",0.02374,0.0272,0.04453,0.03391,0.01801,0.15627,0.15612,0.13868,0.09613,0.06218,0.15919,0.01981,0.02008,0.02011,0.02403
"10",0.0279,0.02555,0.02098,0.05957,0.10212,0.15374,0.13746,0.0708,0.10229,0.11801,0.09755,0.01981,0.02008,0.02011,0.02403
"11",0.0169,0.04402,0.06123,0.06543,0.14281,0.14032,0.18341,0.13111,0.05625,0.05522,0.01927,0.01981,0.02008,0.02011,0.02403
"12",0.03132,0.02312,0.03102,0.0619,0.07316,0.16575,0.14887,0.05471,0.06483,0.05042,0.21087,0.01981,0.02008,0.02011,0.02403
"13",0.03047,0.03172,0.04382,0.04843,0.07518,0.06166,0.21519,0.04413,0.18423,0.09547,0.08567,0.01981,0.02008,0.02011,0.02403
"14",0.02338,0.04566,0.05477,0.05955,0.04292,0.08575,0.02104,0.26201,0.05843,0.06996,0.19251,0.01981,0.02008,0.02011,0.02403
"15",0.01902,0.03127,0.05448,0.04891,0.0273,0.11885,0.12246,0.06778,0.04175,0.2838,0.10035,0.01981,0.02008,0.02011,0.02403
"16",0.01781,0.02957,0.03974,0.05609,0.15357,0.02665,0.02652,0.12422,0.22149,0.05123,0.16907,0.01981,0.02008,0.02011,0.02403
"17",0.03386,0.01868,0.02122,0.02718,0.09221,0.02879,0.1497,0.03939,0.11162,0.27448,0.11885,0.01981,0.02008,0.02011,0.02403
"18",0.02971,0.04387,0.04059,0.01789,0.1343,0.06847,0.20522,0.14519,0.06481,0.14868,0.01724,0.01981,0.02008,0.02011,0.02403
"19",0.02185,0.03479,0.03403,0.04531,0.06172,0.03838,0.19962,0.22161,0.02837,0.07529,0.15499,0.01981,0.02008,0.02011,0.02403
"20",0.02732,0.01851,0.05028,0.03935,0.05142,0.12472,0.13288,0.11981,0.08885,0.22458,0.03825,0.01981,0.02008,0.02011,0.02403
"21",0.03384,0.03603,0.0189,0.03973,0.17241,0.16105,0.03765,0.11312,0.06766,0.14056,0.09501,0.01981,0.02008,0.02011,0.02403
"22",0.03056,0.03993,0.05803,0.04858,0.04443,0.02901,0.09962,0.22433,0.0244,0.2173,0.09978,0.01981,0.02008,0.02011,0.02403
"23",0.0277,0.02444,0.02026,0.0292,0.04488,0.03394,0.06771,0.10484,0.24086,0.16969,0.15245,0.01981,0.02008,0.02011,0.02403
"24",0.01791,0.0327,0.06539,0.03833,0.09766,0.06189,0.21483,0.07253,0.09927,0.15653,0.05892,0.01981,0.02008,0.02011,0.02403
"25",0.01896,0.04164,0.06331,0.03999,0.13453,0.05346,0.02785,0.07431,0.0564,0.13332,0.27219,0.01981,0.02008,0.02011,0.02403
"26",0.02738,0.01787,0.05944,0.07441,0.05555,0.16855,0.1115,0.08524,0.22869,0.02317,0.06417,0.01981,0.02008,0.02011,0.02403
"27",0.01858,0.03878,0.01761,0.04429,0.04541,0.09241,0.11373,0.08247,0.15775,0.0854,0.21953,0.01981,0.02008,0.02011,0.02403
"28",0.01743,0.02983,0.04859,0.05192,0.06614,0.0348,0.16019,0.07473,0.12427,0.20262,0.10544,0.01981,0.02008,0.02011,0.02403
"29",0.0196,0.03356,0.06725,0.01704,0.07852,0.03035,0.05238,0.23836,0.14897,0.10193,0.12801,0.01981,0.02008,0.02011,0.02403
"30",0.02772,0.01673,0.02767,0.04746,0.05346,0.18583,0.1426,0.03529,0.11656,0.13814,0.12451,0.01981,0.02008,0.02011,0.02403
"31",0.01984,0.04137,0.06176,0.01812,0.14028,0.13755,0.08809,0.06853,0.11768,0.13878,0.08396,0.01981,0.02008,0.02011,0.02403
"32",0.02575,0.02831,0.03621,0.06374,0.10666,0.2227,0.02168,0.07059,0.133,0.10389,0.10343,0.01981,0.02008,0.02011,0.02403
"33",0.02057,0.03949,0.01684,0.03065,0.10534,0.19886,0.06937,0.08586,0.15073,0.15867,0.03958,0.01981,0.02008,0.02011,0.02403
"34",0.02632,0.04609,0.0571,0.0446,0.06519,0.09714,0.0597,0.23715,0.14064,0.04841,0.09364,0.01981,0.02008,0.02011,0.02403
"35",0.0324,0.04005,0.05276,0.05517,0.0305,0.0859,0.21104,0.12231,0.02959,0.21577,0.04048,0.01981,0.02008,0.02011,0.02403
"36",0.02457,0.03412,0.01833,0.04548,0.02901,0.1128,0.07446,0.08792,0.29514,0.0722,0.12195,0.01981,0.02008,0.02011,0.02403
"37",0.02616,0.02272,0.02725,0.03684,0.15631,0.19471,0.045,0.03873,0.22282,0.07225,0.0732,0.01981,0.02008,0.02011,0.02403
"38",0.02716,0.01898,0.04836,0.02158,0.06559,0.20811,0.08984,0.07829,0.13526,0.13258,0.09022,0.01981,0.02008,0.02011,0.02403
"39",0.02899,0.04518,0.0527,0.04649,0.09559,0.19355,0.05172,0.0351,0.04638,0.20519,0.1151,0.01981,0.02008,0.02011,0.02403
"40",0.01945,0.01746,0.05164,0.05585,0.11302,0.22004,0.05072,0.07267,0.14563,0.05117,0.11833,0.01981,0.02008,0.02011,0.02403
"41",0.0242,0.02165,0.06274,0.06766,0.02595,0.06699,0.17995,0.2068,0.04382,0.18987,0.02635,0.01981,0.02008,0.02011,0.02403
"42",0.0335,0.03883,0.05445,0.08064,0.06766,0.05577,0.03376,0.03185,0.22492,0.13521,0.15938,0.01981,0.02008,0.02011,0.02403
"43",0.03281,0.0392,0.02792,0.08065,0.04565,0.177,0.15042,0.05361,0.05591,0.14829,0.10452,0.01981,0.02008,0.02011,0.02403
"44",0.03287,0.03691,0.02816,0.04305,0.03682,0.03244,0.10722,0.17121,0.15416,0.21063,0.06252,0.01981,0.02008,0.02011,0.02403
"45",0.02945,0.04583,0.02255,0.04794,0.14569,0.1675,0.02652,0.14089,0.23495,0.02461,0.03003,0.01981,0.02008,0.02011,0.02403
"46",0.02912,0.04805,0.06862,0.06835,0.14983,0.20081,0.02227,0.01718,0.1196,0.17273,0.01941,0.01981,0.02008,0.02011,0.02403
"47",0.02537,0.03053,0.04148,0.02289,0.07864,0.17861,0.22788,0.08458,0.03493,0.1547,0.03637,0.01981,0.02008,0.02011,0.02403
"48",0.02256,0.03292,0.03755,0.02846,0.13795,0.11179,0.20841,0.0247,0.03229,0.17684,0.1025,0.01981,0.02008,0.02011,0.02403
"49",0.0189,0.01855,0.01882,0.0436,0.11182,0.08644,0.09222,0.20883,0.08436,0.06349,0.16892,0.01981,0.02008,0.02011,0.02403
"50",0.03198,0.03469,0.0172,0.03727,0.02955,0.10249,0.09352,0.23138,0.07604,0.10027,0.16158,0.01981,0.02008,0.02011,0.02403
"51",0.03175,0.0349,0.06683,0.05208,0.08486,0.10238,0.10004,0.09326,0.06127,0.02989,0.25871,0.01981,0.02008,0.02011,0.02403
"52",0.02527,0.04796,0.01712,0.05611,0.07113,0.1993,0.13003,0.04567,0.03142,0.15926,0.13271,0.01981,0.02008,0.02011,0.02403
"53",0.0309,0.02086,0.02353,0.06804,0.06013,0.02218,0.10875,0.12307,0.19463,0.12857,0.13531,0.01981,0.02008,0.02011,0.02403
"54",0.03072,0.03163,0.03393,0.01822,0.06171,0.09957,0.04861,0.15256,0.15686,0.0994,0.18274,0.01981,0.02008,0.02011,0.02403
"55",0.02977,0.01737,0.02909,0.03827,0.15436,0.05844,0.11594,0.07378,0.06282,0.23301,0.10312,0.01981,0.02008,0.02011,0.02403
"56",0.02969,0.04694,0.07096,0.04181,0.15274,0.16169,0.13867,0.03954,0.0699,0.09123,0.07281,0.01981,0.02008,0.02011,0.02403
"57",0.02512,0.03637,0.03908,0.03412,0.02069,0.07919,0.02991,0.15814,0.02751,0.20901,0.25685,0.01981,0.02008,0.02011,0.02403
"58",0.03233,0.03494,0.01902,0.04872,0.01957,0.11026,0.08548,0.11869,0.057,0.30298,0.08698,0.01981,0.02008,0.02011,0.02403
"59",0.01806,0.02695,0.06373,0.0203,0.04665,0.03821,0.05599,0.01731,0.11449,0.41108,0.10321,0.01981,0.02008,0.02011,0.02403
