"","V1","V2","V3"
"1",0.0570335739465478,0.129652806597225,0.0441390759159148
"2",0.0499788023469892,0.127780090765233,0.0368824669274529
"3",0.0490494689445031,0.135465224884629,0.0342993945743738
"4",0.0500602509912496,0.129507555030594,0.0392226626587567
"5",0.0549662172271778,0.121390019337615,0.0405844858366129
"6",0.0575366766656211,0.124877214587812,0.0453485913940928
"7",0.0494143775549862,0.122396165790535,0.0400278175177017
"8",0.0535799394280249,0.126042984778035,0.0424063426018808
"9",0.0538617194950506,0.124742952319162,0.0422185981116293
"10",0.0554839590717685,0.132157701910305,0.0392169263872463
"11",0.0526465428531665,0.125425024904847,0.0321354031888151
"12",0.0552465901386226,0.121383973546103,0.0379129045464087
"13",0.0502244723996147,0.127850772466781,0.0400854878102509
"14",0.0563494253722934,0.133061846029681,0.042567475375597
"15",0.0485257261700347,0.123678859425383,0.0382126935676281
"16",0.0495424889414737,0.126829077686898,0.03866020829561
"17",0.0489909907435084,0.124143249031936,0.0395380457499118
"18",0.05613772360446,0.127302912334708,0.0410103070783089
"19",0.0538561993986611,0.133364563646065,0.0380342270693611
"20",0.0493299774484715,0.127644478542446,0.0390039528833508
"21",0.0552844373770043,0.12896276977227,0.0421672119862524
"22",0.0457432393464757,0.127187530318857,0.0350709949703031
"23",0.0516086830786431,0.129297204557185,0.0368725002076423
"24",0.0520478625949887,0.12951996638347,0.0363185251645254
"25",0.056726621305075,0.122574220675022,0.0436766810097881
"26",0.058937128123425,0.127296826199391,0.0461311099207713
"27",0.050632694395793,0.131285206117792,0.029544227838831
"28",0.051797846641942,0.131410995132113,0.035316006785355
"29",0.0604668926525699,0.127529046992658,0.0477006037895997
"30",0.0489709926871034,0.124379877600991,0.033756433964377
"31",0.0540826020807032,0.135486522052589,0.0358900349484992
"32",0.0530347238699671,0.123239904394002,0.0403377292956186
"33",0.0571743536084612,0.127239250277284,0.0423941390650957
"34",0.049728057361531,0.128803121659555,0.0302723875070222
"35",0.0517732018090117,0.132818141911124,0.0333209680295431
"36",0.0514474706801492,0.122981145721762,0.0349952991654449
"37",0.0504899015157955,0.126535815591308,0.0330480247540337
"38",0.0551283139519558,0.127831919170677,0.0403462594467144
"39",0.0477892723095686,0.121913308675959,0.0341307944659426
"40",0.0530022236394794,0.135041425713464,0.0363380756580353
"41",0.0560815464605085,0.135280126582191,0.0398944688161738
"42",0.0548125543175245,0.133611527161075,0.0398187571797501
"43",0.0513623407559834,0.133851228558499,0.0345576888804879
"44",0.051709133644709,0.137177603630969,0.0345797226511668
"45",0.0553492629007591,0.124208093895404,0.0433996637799648
"46",0.0513435760222669,0.13591850232805,0.0349652212056852
"47",0.0510160194957978,0.124551107512376,0.0306485635641515
"48",0.0579642594101386,0.131715732811728,0.0396858803257637
"49",0.0504687820803965,0.127089702967798,0.0312462963427436
"50",0.0497215806377999,0.124408115580709,0.0304599036248815
"51",0.0536639320538616,0.127902614669217,0.037473585612683
"52",0.0543825320298612,0.126360731195269,0.0360160703496911
"53",0.0525484750666666,0.123322410211044,0.0360159429663736
"54",0.0508395274997972,0.125619668003112,0.0344264177266871
"55",0.0529113672549979,0.124528696550192,0.0403284151788472
"56",0.0546964503973698,0.132661490600072,0.0396926789614594
"57",0.0491624963638045,0.132589212336736,0.0339969577889873
"58",0.0573069259231034,0.12545406403992,0.0425535865167624
"59",0.0553365275831214,0.128303279128331,0.0413910410938623
"60",0.0540240964685922,0.130001595679466,0.0405252527575567
"61",0.0547332110424531,0.123357829301818,0.0399669752863101
"62",0.0530714932009316,0.132096983982821,0.0370982382533775
"63",0.0499633142692891,0.126748084198098,0.0344945852395164
"64",0.0484964811315592,0.120837511882068,0.029575980961057
"65",0.0512641243124618,0.12833890073204,0.0336156708716598
"66",0.0571359798342604,0.12159731277439,0.0420562132087325
"67",0.0503622637569992,0.127777098697188,0.0347579917666875
"68",0.0503725863005655,0.122454202135686,0.0333519339265979
"69",0.0518281927709367,0.127226225904,0.0385059286445669
"70",0.0525034958121607,0.136171951295101,0.0336897167396908
"71",0.0500857675805507,0.132204684446691,0.0315450878270845
"72",0.0502376570880354,0.125998188670509,0.0366745358570554
"73",0.0527985705202883,0.135140045474063,0.0347844321863114
"74",0.0536144982502295,0.136681605749577,0.0350080399186367
"75",0.0529163431681022,0.130943302530194,0.033951013514547
"76",0.0563606196265535,0.133939498619196,0.0435300139156526
"77",0.0536975976958027,0.12781921207015,0.0383645734958183
"78",0.051798138385676,0.133093854237642,0.0340325402223487
"79",0.053756871355606,0.134483726923003,0.0399648217045043
"80",0.0537204559544177,0.128821588478625,0.0396245593266398
"81",0.0577985032083957,0.122125841531418,0.0413155184397628
