"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02303,0.06966,0.02285,0.13647,0.14525,0.06698,0.17579,0.04352,0.03047,0.07042,0.13281,0.01716,0.01999,0.02232,0.02328
"2",0.0331,0.03966,0.04899,0.09396,0.18767,0.04462,0.19949,0.14507,0.06802,0.02576,0.0309,0.01716,0.01999,0.02232,0.02328
"3",0.0358,0.03964,0.0653,0.04275,0.05681,0.07647,0.13214,0.09435,0.17816,0.14792,0.0479,0.01716,0.01999,0.02232,0.02328
"4",0.01708,0.04752,0.09903,0.0437,0.09742,0.12932,0.09048,0.03648,0.26746,0.06314,0.02562,0.01716,0.01999,0.02232,0.02328
"5",0.0178,0.10273,0.12584,0.05884,0.03752,0.03156,0.03929,0.18471,0.15397,0.11573,0.04925,0.01716,0.01999,0.02232,0.02328
"6",0.0225,0.03273,0.18408,0.03431,0.154,0.07722,0.11863,0.11323,0.03305,0.12415,0.02334,0.01716,0.01999,0.02232,0.02328
"7",0.01782,0.08816,0.06018,0.131,0.06557,0.16744,0.07572,0.02503,0.0651,0.16412,0.05709,0.01716,0.01999,0.02232,0.02328
"8",0.02884,0.13598,0.02439,0.07537,0.15231,0.06922,0.05856,0.07982,0.08667,0.04383,0.16225,0.01716,0.01999,0.02232,0.02328
"9",0.03724,0.07855,0.06713,0.03477,0.06749,0.04702,0.11336,0.20302,0.02778,0.07149,0.16941,0.01716,0.01999,0.02232,0.02328
"10",0.04166,0.04033,0.14136,0.14238,0.02263,0.15392,0.03084,0.04882,0.07447,0.11138,0.10946,0.01716,0.01999,0.02232,0.02328
"11",0.01874,0.07143,0.18251,0.1217,0.03097,0.10449,0.09499,0.02147,0.11689,0.06364,0.09041,0.01716,0.01999,0.02232,0.02328
"12",0.02429,0.09915,0.07562,0.01941,0.13988,0.01996,0.12773,0.07098,0.17767,0.02764,0.1349,0.01716,0.01999,0.02232,0.02328
"13",0.02445,0.06205,0.01724,0.07661,0.04058,0.04157,0.02099,0.18777,0.11959,0.02832,0.29808,0.01716,0.01999,0.02232,0.02328
"14",0.04059,0.09343,0.06159,0.08876,0.04301,0.06312,0.01688,0.07631,0.08219,0.27011,0.08125,0.01716,0.01999,0.02232,0.02328
"15",0.02263,0.06972,0.11349,0.13322,0.06524,0.12279,0.05335,0.19525,0.01947,0.07341,0.04868,0.01716,0.01999,0.02232,0.02328
"16",0.01973,0.05765,0.13058,0.03542,0.08714,0.06258,0.14052,0.15427,0.03274,0.05744,0.13918,0.01716,0.01999,0.02232,0.02328
"17",0.03174,0.04373,0.0363,0.05029,0.18982,0.06114,0.03505,0.13947,0.05754,0.15507,0.11709,0.01716,0.01999,0.02232,0.02328
"18",0.04312,0.07258,0.19606,0.07271,0.24055,0.12435,0.03898,0.01875,0.01958,0.02029,0.07029,0.01716,0.01999,0.02232,0.02328
