"","V1","V2","V3"
"1",0.0781460577845749,0.149173854545313,0.032651042423355
"2",0.0719631737269261,0.177953697599527,0.0422344370391416
"3",0.0704778937549942,0.183053842555992,0.0416303589196353
"4",0.0509367666615509,0.162171324165312,0.0207165883810596
"5",0.0860466697168457,0.166055127362751,0.0421947569507963
"6",0.0927287715531424,0.169243073324309,0.0630081039789402
"7",0.0783239433675993,0.175010287915915,0.0474812181745715
"8",0.0603344444875442,0.154107680125239,0.0327761284203804
"9",0.0535885608408136,0.146705370457288,0.0259918531853937
"10",0.0703939371733064,0.171671771204752,0.0472112856325048
"11",0.0675706259121632,0.149851476054794,0.053537940953869
"12",0.0584519169542087,0.13656724065528,0.038857908802219
"13",0.0669148019888369,0.159906507823711,0.031291003674796
"14",0.0633058950918283,0.146660182054891,0.0307570641843199
"15",0.0661468040876526,0.171480183243003,0.0384296026220403
"16",0.0742645209187003,0.145711321249944,0.0586773202677033
"17",0.0882987810844252,0.165420439826281,0.0530455407352662
"18",0.0772669465041049,0.17781174751275,0.0368967513250584
"19",0.0625362847885431,0.184434107458164,0.0420475562407026
"20",0.0784636739064763,0.151660382032899,0.0303372378453196
"21",0.0557303088515912,0.134364465541268,0.0211823865538224
"22",0.0587930802777561,0.158223192580684,0.0317050436070256
"23",0.0770618037025406,0.161249483045608,0.0421900979124471
"24",0.0678405189979549,0.149144730650007,0.0213092666392206
"25",0.0570490874078322,0.144460961694367,0.0333824392586846
"26",0.0564364657415411,0.144769466879798,0.0269003774998503
"27",0.0800785034017815,0.141188243433235,0.0355641310686573
"28",0.0595292380217873,0.155633651277772,0.0281242200067713
"29",0.0897453792330031,0.157759793541738,0.0443719376900337
"30",0.0603197747657562,0.148487669841661,0.0303832935346056
"31",0.0729066243444478,0.172785897290685,0.0303619875351721
"32",0.0822361126327898,0.163456314698116,0.0440230945595945
"33",0.0815148415212082,0.162073198895111,0.0519153412727476
"34",0.0628976449738939,0.134230512466129,0.034062617933506
"35",0.0492012282027017,0.115449092657587,0.0198119692184753
"36",0.0700777304638563,0.14334811273043,0.0446654054203743
"37",0.0899395144387964,0.171404325785927,0.0439489439612946
"38",0.0593832005929418,0.156080796731303,0.0406786962295095
"39",0.0792703665876623,0.161394034676417,0.0442255349775852
"40",0.0534354173353997,0.161445826213146,0.0325636242625139
"41",0.0613043982473359,0.174663082585666,0.0403302168442125
"42",0.0904058021129648,0.145724740156848,0.0754407862163935
"43",0.066514171704383,0.168700693667505,0.0362683678964918
"44",0.0733543289667309,0.157251186861597,0.034829897854829
"45",0.0730412348721095,0.147017985266545,0.0410000913543529
"46",0.077430003112259,0.15851340445985,0.0400552638163465
"47",0.0775171466593086,0.168869601121974,0.0369987513178927
"48",0.05866457354471,0.158627146999159,0.0296082278666047
"49",0.0611297239897394,0.150910010234955,0.0206239631480027
"50",0.0717663841153295,0.144048230230316,0.0305421041915512
"51",0.0618028805042154,0.161406853879411,0.0396098910280368
"52",0.0548094889425003,0.147725357296395,0.0318135803076397
"53",0.054907523586988,0.144391678935771,0.0235172687054711
"54",0.0778831168934953,0.187522084300183,0.0447262313214636
"55",0.0679712281359576,0.143201480148952,0.0528574265503533
"56",0.0653188670957862,0.155511674325506,0.0384324761509731
"57",0.0852878396241418,0.175151089508712,0.0504474646572523
"58",0.0617981740289729,0.167646785660436,0.0314128447954448
"59",0.0661049566927833,0.139212011130849,0.0417136569996218
"60",0.0808113281632468,0.166433360149606,0.0338767472078604
"61",0.0836075350501352,0.142806807299012,0.0591222157868848
"62",0.063428280328578,0.166626048613052,0.0469934973636341
"63",0.078314618030127,0.157251053604843,0.0312049303802771
"64",0.0557157700143874,0.163196932257688,0.0210884881020387
"65",0.0558120993459631,0.15926301694261,0.0309183775815962
"66",0.065675617287811,0.154955704355245,0.0482822607944025
"67",0.0729826169883324,0.163826175532016,0.0462026545498269
"68",0.0597811226296006,0.151779595302608,0.0414758034970244
"69",0.0668649320609295,0.179912166636377,0.0430252058760967
"70",0.0602275333036091,0.158842318138869,0.0201089439510803
"71",0.0650541105246911,0.158509251600088,0.0204494321614879
"72",0.0669678585536515,0.161457246719842,0.0443260049307527
"73",0.0760236968506705,0.150616379758924,0.0586893707761635
"74",0.0793053952011304,0.145120652563745,0.056844188138746
"75",0.0787472620732918,0.140391754983507,0.042247328097055
"76",0.0570557963399266,0.158227606063557,0.0314119257458451
"77",0.0593468397339881,0.159027332632039,0.0356813898039015
"78",0.0735471881463739,0.156773582949562,0.0218732412247851
"79",0.0754993561913963,0.145003799011383,0.0297575727952143
"80",0.071497701906997,0.133767206161949,0.0261544931022412
"81",0.0702430708696127,0.165016910608191,0.0297717211101295
"82",0.0684060266932582,0.154253296349602,0.0227298556143615
"83",0.0922129384026973,0.191625722671992,0.0503284939956948
"84",0.0886820178035947,0.149977576601835,0.0351271519287044
"85",0.0533161544413896,0.145670330918375,0.0194946802917373
"86",0.0652287493129787,0.17228330147776,0.0308107413200278
"87",0.0569604561204132,0.152699735744746,0.0298836911684374
"88",0.0762461347621666,0.147799178873959,0.0247087159503389
"89",0.0757397826453085,0.162184287520817,0.0345178507662336
"90",0.0546064149815272,0.165307820383844,0.0396721534203901
"91",0.0897994254122957,0.159839221875733,0.053391202706302
"92",0.0646693562710648,0.138425818654832,0.0281572810732641
"93",0.0803488548259216,0.155012348909817,0.0463232015942673
"94",0.0709265492466239,0.169706484993266,0.0391199621993791
"95",0.0847900396718417,0.148459059722232,0.06022418094174
"96",0.0819449561000564,0.13613127436055,0.0606185473032985
"97",0.0679172086137531,0.178951223927089,0.044487438075648
"98",0.0647876525958793,0.154795207608777,0.0464964550941379
"99",0.0661935615110461,0.159735701601181,0.0478632141496227
"100",0.0825651242388237,0.157360866241718,0.0514876616260761
"101",0.0866344683033987,0.152861300746148,0.0648146637352122
"102",0.0990567528307365,0.156645833057472,0.0774851603085062
"103",0.0853106818993528,0.154130519627301,0.0470655233404589
"104",0.0616541466007157,0.181695454927009,0.0341045426799386
"105",0.0851181774372361,0.154099386481005,0.0561274234883149
"106",0.0754654752180964,0.156549751917679,0.047794030898046
"107",0.0891356154783526,0.134735381870371,0.0533379967673456
"108",0.0806795802236224,0.172788367738061,0.0331764916649708
"109",0.0595707636505596,0.158280508135164,0.0456026390949654
"110",0.0922726653399297,0.166700418629187,0.0464504847663902
"111",0.0869180241195903,0.145204447286047,0.0717322589809138
"112",0.0712995818811649,0.158281941888332,0.0368990289362953
"113",0.0654671349226421,0.167708702670456,0.0413364890061751
"114",0.0731654548520586,0.151643080613472,0.0350131179764354
"115",0.0849557239599558,0.155586502422802,0.0326745283525018
"116",0.0869300827535056,0.163620730487494,0.0418056588780644
"117",0.0500197620557698,0.147898244940705,0.0208316253312956
"118",0.0803335106524388,0.150613805262811,0.0376428929911352
"119",0.0528883300688906,0.151279882817214,0.0250395011997357
"120",0.0785684234741532,0.160425909485236,0.0359400108974472
"121",0.0724998137052849,0.165947570026987,0.0400259828244953
"122",0.0578551849042448,0.167996443565892,0.0223559153736533
"123",0.0836909233000007,0.158906785249139,0.0322086331971023
"124",0.0681696375807977,0.170341712395704,0.0340969922546352
"125",0.0636801139220139,0.123307623966648,0.0239693306763227
"126",0.0638919593992882,0.139515939425729,0.035771014295071
"127",0.0882277543321464,0.154184631028391,0.0356330895179321
"128",0.0818742405381796,0.164618307496927,0.0467158871608805
"129",0.0680603981722577,0.125895264948987,0.0542358164965372
"130",0.0619478577269173,0.131053174406557,0.028379377153416
"131",0.0505148760403425,0.135600331088864,0.0222722558199405
"132",0.0874143046484929,0.168908851887823,0.0455217328663584
"133",0.0793936603279409,0.14929580409409,0.0408741500133292
"134",0.0788679310791082,0.174280972668362,0.0354510270259487
"135",0.0672705669341759,0.114186577520909,0.027039284249321
"136",0.073989564385986,0.166287627552268,0.0459280789239964
"137",0.072014798222527,0.130820094558317,0.0584993402340814
"138",0.0699371328514983,0.179159221318183,0.04008387928322
"139",0.0746916818449127,0.121936666168292,0.0563692969195596
"140",0.0816325819121314,0.161195679979585,0.0444669949832061
"141",0.0653311153388555,0.130079085551487,0.0488504848424712
"142",0.0570784389244893,0.17149110072086,0.0352170757649156
"143",0.0891097050004856,0.152463994918261,0.0602158508293146
"144",0.0581138907534361,0.137953023277305,0.0299749788524278
"145",0.0555450151424498,0.158267781746677,0.0228565316357663
"146",0.0517986815603792,0.138147837281022,0.0228492990950102
"147",0.0567413957649522,0.148502394160564,0.030769640067876
"148",0.0845363233810685,0.12575908832506,0.0556090871415093
"149",0.0798384071740507,0.139310581002393,0.0371001677597149
"150",0.0469959537154748,0.14455268423822,0.0163984197077366
"151",0.0952939488362911,0.157339346534326,0.0625664167401815
"152",0.0912132913248155,0.157323517565609,0.0738426250466282
"153",0.0668825294950584,0.166663388792613,0.0334591574071497
"154",0.0720264406995101,0.149015809572411,0.0333791744805589
"155",0.0822601146144622,0.158484186728119,0.0407909678069779
"156",0.0713654981749662,0.160919305105405,0.036123531557209
"157",0.0792232587571955,0.153322110737624,0.0233779397468894
"158",0.057919457417785,0.123500030991701,0.040130874663926
"159",0.0766444484362609,0.171601006592347,0.0315188324474877
"160",0.0449568092463763,0.132038952564675,0.0143702520310304
"161",0.077508237069564,0.14505384058447,0.0288412217926018
"162",0.0717890958607423,0.156081314696986,0.0400257022914587
"163",0.0866943664681897,0.161544639847404,0.0476404539317675
"164",0.0912459322869852,0.163295560968298,0.0593260553525891
