"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.02156,0.04541,0.04059,0.07611,0.0418,0.08025,0.02499,0.25264,0.17494,0.03775,0.13222,0.01693,0.01729,0.01769,0.01981
"2",0.04822,0.03676,0.03575,0.0361,0.05787,0.14097,0.20689,0.21903,0.0874,0.0344,0.02489,0.01693,0.01729,0.01769,0.01981
"3",0.03869,0.07457,0.04959,0.06322,0.09219,0.02395,0.07102,0.19754,0.04896,0.13631,0.13223,0.01693,0.01729,0.01769,0.01981
"4",0.04997,0.04109,0.02359,0.01697,0.10557,0.05703,0.02341,0.22145,0.29057,0.06064,0.038,0.01693,0.01729,0.01769,0.01981
"5",0.02403,0.03528,0.0417,0.06675,0.07138,0.07784,0.0708,0.1585,0.2766,0.06573,0.03965,0.01693,0.01729,0.01769,0.01981
"6",0.04792,0.04085,0.03484,0.01794,0.06988,0.05047,0.20032,0.09183,0.02161,0.03951,0.31309,0.01693,0.01729,0.01769,0.01981
"7",0.03542,0.04399,0.03001,0.06392,0.0516,0.08635,0.10952,0.14074,0.03026,0.07756,0.2589,0.01693,0.01729,0.01769,0.01981
"8",0.01908,0.05724,0.07982,0.09952,0.0435,0.02811,0.12575,0.06943,0.33227,0.0285,0.04505,0.01693,0.01729,0.01769,0.01981
"9",0.02287,0.03699,0.03269,0.10427,0.07474,0.07494,0.0423,0.12703,0.22626,0.01957,0.1666,0.01693,0.01729,0.01769,0.01981
"10",0.0186,0.03338,0.06083,0.06508,0.01978,0.10125,0.21125,0.07491,0.06935,0.06327,0.21055,0.01693,0.01729,0.01769,0.01981
"11",0.04154,0.06745,0.0405,0.12547,0.03874,0.11255,0.02739,0.20933,0.08844,0.09789,0.07898,0.01693,0.01729,0.01769,0.01981
"12",0.03541,0.02005,0.04963,0.03065,0.02462,0.15824,0.12435,0.22718,0.0557,0.12163,0.08081,0.01693,0.01729,0.01769,0.01981
"13",0.04161,0.02766,0.02201,0.02654,0.13405,0.06179,0.15662,0.17323,0.10256,0.15181,0.03041,0.01693,0.01729,0.01769,0.01981
"14",0.03403,0.03047,0.02209,0.05647,0.08759,0.11603,0.10853,0.20613,0.15579,0.02624,0.0849,0.01693,0.01729,0.01769,0.01981
"15",0.0491,0.05112,0.07153,0.11391,0.11208,0.16534,0.02012,0.11392,0.04134,0.11612,0.0737,0.01693,0.01729,0.01769,0.01981
"16",0.02314,0.03488,0.02246,0.02057,0.13314,0.06532,0.06287,0.0386,0.19896,0.26479,0.06355,0.01693,0.01729,0.01769,0.01981
"17",0.04282,0.06324,0.03701,0.01847,0.02787,0.07311,0.03502,0.06375,0.21582,0.28714,0.06402,0.01693,0.01729,0.01769,0.01981
"18",0.02466,0.05659,0.0169,0.07818,0.10751,0.02554,0.05371,0.24438,0.07099,0.20344,0.04638,0.01693,0.01729,0.01769,0.01981
