"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.01723,0.02204,0.03104,0.03986,0.08727,0.07263,0.14912,0.17946,0.11961,0.06184,0.1376,0.01894,0.0197,0.02009,0.02356
"2",0.02432,0.03501,0.0494,0.06966,0.02439,0.01893,0.03758,0.09477,0.18904,0.19898,0.17561,0.01894,0.0197,0.02009,0.02356
"3",0.02297,0.02301,0.06224,0.05461,0.03255,0.02127,0.09503,0.12761,0.13118,0.27267,0.07454,0.01894,0.0197,0.02009,0.02356
"4",0.02708,0.0546,0.07055,0.08259,0.02802,0.15497,0.03711,0.09526,0.22144,0.12907,0.01702,0.01894,0.0197,0.02009,0.02356
"5",0.03486,0.03815,0.03535,0.01847,0.02897,0.06563,0.17703,0.06662,0.15898,0.15675,0.13689,0.01894,0.0197,0.02009,0.02356
"6",0.02054,0.05038,0.06895,0.08023,0.1272,0.03943,0.02091,0.1391,0.22035,0.09386,0.05675,0.01894,0.0197,0.02009,0.02356
"7",0.0351,0.0392,0.04744,0.02381,0.10608,0.04906,0.05971,0.17168,0.28086,0.07123,0.03352,0.01894,0.0197,0.02009,0.02356
"8",0.0341,0.02415,0.03997,0.06309,0.05902,0.12059,0.08798,0.05716,0.22116,0.13644,0.07404,0.01894,0.0197,0.02009,0.02356
"9",0.02571,0.03734,0.03015,0.03748,0.12412,0.06533,0.03637,0.12798,0.24915,0.05623,0.12783,0.01894,0.0197,0.02009,0.02356
"10",0.03497,0.01669,0.07262,0.03825,0.08858,0.06757,0.06023,0.20298,0.10958,0.13131,0.09491,0.01894,0.0197,0.02009,0.02356
"11",0.03507,0.03214,0.04329,0.06576,0.12895,0.10173,0.05928,0.03588,0.08368,0.05109,0.28082,0.01894,0.0197,0.02009,0.02356
"12",0.02626,0.04016,0.05638,0.02646,0.04391,0.1445,0.04703,0.07399,0.2579,0.09827,0.10284,0.01894,0.0197,0.02009,0.02356
"13",0.0183,0.02569,0.04721,0.02544,0.1025,0.12933,0.08105,0.12063,0.02804,0.27168,0.06783,0.01894,0.0197,0.02009,0.02356
"14",0.0196,0.04412,0.04379,0.05936,0.10124,0.08805,0.08405,0.09052,0.10082,0.25552,0.03062,0.01894,0.0197,0.02009,0.02356
"15",0.02834,0.04244,0.05877,0.02938,0.11878,0.13823,0.02686,0.10192,0.1138,0.01842,0.24076,0.01894,0.0197,0.02009,0.02356
"16",0.01873,0.01883,0.05909,0.07181,0.02679,0.13178,0.02617,0.02402,0.13887,0.23653,0.16509,0.01894,0.0197,0.02009,0.02356
"17",0.02198,0.03018,0.0439,0.03213,0.08659,0.08236,0.10812,0.07306,0.05429,0.31803,0.06706,0.01894,0.0197,0.02009,0.02356
"18",0.03353,0.03154,0.0171,0.06699,0.03797,0.16365,0.0733,0.1622,0.01868,0.04245,0.27028,0.01894,0.0197,0.02009,0.02356
"19",0.02672,0.02289,0.03849,0.03157,0.02931,0.09436,0.14813,0.10153,0.13861,0.02304,0.26305,0.01894,0.0197,0.02009,0.02356
"20",0.0347,0.04073,0.02839,0.05948,0.10479,0.07339,0.04033,0.08858,0.20294,0.11188,0.13248,0.01894,0.0197,0.02009,0.02356
"21",0.03366,0.03325,0.02915,0.0949,0.1346,0.04392,0.10336,0.10548,0.23755,0.0204,0.08142,0.01894,0.0197,0.02009,0.02356
"22",0.01742,0.03903,0.04683,0.03291,0.11415,0.03277,0.08656,0.03767,0.0669,0.09821,0.34525,0.01894,0.0197,0.02009,0.02356
"23",0.02741,0.04539,0.05067,0.05904,0.06955,0.1179,0.03069,0.08031,0.20112,0.18707,0.04855,0.01894,0.0197,0.02009,0.02356
"24",0.0258,0.02649,0.06289,0.04861,0.12725,0.02915,0.0919,0.07152,0.24333,0.17101,0.01975,0.01894,0.0197,0.02009,0.02356
"25",0.02461,0.04125,0.07233,0.06548,0.07197,0.1318,0.14107,0.05896,0.08938,0.06777,0.15309,0.01894,0.0197,0.02009,0.02356
"26",0.02386,0.04046,0.02989,0.04463,0.0497,0.03662,0.08404,0.0923,0.2564,0.17651,0.08328,0.01894,0.0197,0.02009,0.02356
"27",0.0302,0.03527,0.04975,0.05511,0.06106,0.14137,0.07811,0.06671,0.07097,0.2245,0.10465,0.01894,0.0197,0.02009,0.02356
"28",0.01998,0.02425,0.03899,0.01675,0.11707,0.14093,0.13291,0.10963,0.06867,0.07097,0.17756,0.01894,0.0197,0.02009,0.02356
"29",0.01814,0.02862,0.04316,0.09074,0.12355,0.15157,0.06224,0.16876,0.05331,0.04363,0.13399,0.01894,0.0197,0.02009,0.02356
"30",0.03554,0.02506,0.04517,0.03503,0.03028,0.09065,0.12859,0.17727,0.11296,0.17623,0.06092,0.01894,0.0197,0.02009,0.02356
"31",0.01999,0.01757,0.07236,0.08178,0.07946,0.11826,0.05557,0.09076,0.08957,0.2417,0.05067,0.01894,0.0197,0.02009,0.02356
"32",0.02845,0.04849,0.04505,0.0278,0.03225,0.15337,0.11828,0.0332,0.12833,0.08982,0.21266,0.01894,0.0197,0.02009,0.02356
"33",0.02506,0.02994,0.03397,0.01855,0.10181,0.12161,0.02824,0.01883,0.20276,0.08867,0.24827,0.01894,0.0197,0.02009,0.02356
"34",0.02336,0.01832,0.01923,0.0411,0.13367,0.08223,0.09279,0.17382,0.03801,0.08564,0.20952,0.01894,0.0197,0.02009,0.02356
"35",0.02274,0.02072,0.05905,0.04901,0.11529,0.05409,0.02211,0.15807,0.03195,0.12905,0.25562,0.01894,0.0197,0.02009,0.02356
"36",0.025,0.03654,0.04667,0.06981,0.11355,0.06436,0.10063,0.04143,0.19333,0.05278,0.17359,0.01894,0.0197,0.02009,0.02356
"37",0.03198,0.04192,0.06284,0.02037,0.05082,0.07135,0.03517,0.03411,0.28009,0.05912,0.22993,0.01894,0.0197,0.02009,0.02356
"38",0.02494,0.04345,0.0179,0.04993,0.09221,0.05769,0.14816,0.16418,0.08015,0.08454,0.15455,0.01894,0.0197,0.02009,0.02356
"39",0.02961,0.01704,0.05716,0.06321,0.02613,0.13777,0.15698,0.18261,0.11753,0.09918,0.03047,0.01894,0.0197,0.02009,0.02356
"40",0.02796,0.04783,0.05723,0.06316,0.06262,0.14858,0.02419,0.06093,0.16419,0.13746,0.12355,0.01894,0.0197,0.02009,0.02356
"41",0.02154,0.03722,0.06226,0.02257,0.02184,0.13714,0.12375,0.09922,0.07268,0.03858,0.28091,0.01894,0.0197,0.02009,0.02356
"42",0.0252,0.02008,0.02633,0.04284,0.0346,0.11678,0.13478,0.10766,0.26596,0.12547,0.01801,0.01894,0.0197,0.02009,0.02356
"43",0.03054,0.0266,0.04566,0.08236,0.0185,0.14534,0.07683,0.06209,0.23029,0.06325,0.13624,0.01894,0.0197,0.02009,0.02356
"44",0.02703,0.05198,0.06426,0.04427,0.05313,0.07729,0.01681,0.17501,0.0325,0.26078,0.11464,0.01894,0.0197,0.02009,0.02356
"45",0.03072,0.05297,0.02046,0.01997,0.04961,0.02799,0.16163,0.20294,0.11553,0.16031,0.07557,0.01894,0.0197,0.02009,0.02356
"46",0.03176,0.02469,0.06658,0.03538,0.12595,0.04587,0.02495,0.07936,0.03536,0.25147,0.19633,0.01894,0.0197,0.02009,0.02356
"47",0.03632,0.02324,0.06559,0.08426,0.03366,0.10282,0.08322,0.01936,0.11185,0.25384,0.10354,0.01894,0.0197,0.02009,0.02356
"48",0.01688,0.05147,0.02617,0.02231,0.08696,0.05668,0.05632,0.08273,0.18346,0.14549,0.18923,0.01894,0.0197,0.02009,0.02356
"49",0.02977,0.03883,0.06049,0.05012,0.02073,0.09084,0.18942,0.09538,0.12107,0.20295,0.01808,0.01894,0.0197,0.02009,0.02356
"50",0.03052,0.02218,0.02209,0.03029,0.13072,0.03428,0.03727,0.15683,0.26358,0.13118,0.05876,0.01894,0.0197,0.02009,0.02356
"51",0.02145,0.02737,0.02801,0.08354,0.03955,0.06729,0.0872,0.07427,0.25763,0.14248,0.08891,0.01894,0.0197,0.02009,0.02356
"52",0.02812,0.02777,0.04866,0.02739,0.06824,0.13004,0.10473,0.11674,0.25441,0.04576,0.06585,0.01894,0.0197,0.02009,0.02356
"53",0.03354,0.02493,0.03375,0.05583,0.11802,0.15228,0.10498,0.07701,0.18526,0.01795,0.11416,0.01894,0.0197,0.02009,0.02356
"54",0.03578,0.04053,0.01953,0.0672,0.11452,0.09566,0.02431,0.11042,0.03532,0.29578,0.07865,0.01894,0.0197,0.02009,0.02356
"55",0.01969,0.04625,0.03122,0.07441,0.06298,0.16367,0.10502,0.01943,0.09967,0.06348,0.23187,0.01894,0.0197,0.02009,0.02356
"56",0.01988,0.03685,0.04364,0.08176,0.0928,0.05578,0.1586,0.15429,0.09882,0.11141,0.06387,0.01894,0.0197,0.02009,0.02356
"57",0.03422,0.03346,0.01823,0.09466,0.10587,0.09778,0.10178,0.05636,0.08446,0.1835,0.10738,0.01894,0.0197,0.02009,0.02356
"58",0.03666,0.03862,0.04182,0.07018,0.01785,0.14024,0.07142,0.0439,0.17771,0.21448,0.0648,0.01894,0.0197,0.02009,0.02356
"59",0.027,0.02337,0.06319,0.06703,0.04543,0.03553,0.19706,0.06493,0.09916,0.25476,0.04026,0.01894,0.0197,0.02009,0.02356
