"","V1","V2","V3","V4","V5","V6","V7"
"1",0.685911464770634,0.00397012341192707,0.436927874121718,0.0505932904752163,0.0238882188223121,0.0218329474155756,0.726855103791105
"2",0.710328452654307,0.00614760401226331,0.731922186361129,-0.0197495610464571,0.0101008866715247,0.0050930846779287,0.919096590902647
"3",0.73631370098532,0.00580791796829723,0.837468967243598,-0.0917148551307233,0.0116075350282764,0.00115290467855387,0.625514747263865
"4",0.646297776217436,0.00660488761647303,0.384943035893236,0.145905666954459,0.00307032589794065,0.0947956734490486,0.41584475964795
"5",0.680323203926136,0.00520729444841429,0.669110809616017,-0.0571997350362485,0.0158573107902319,0.0048742486835233,0.746400990759003
"6",0.703972611232903,0.00698101300464952,0.645204440098605,-0.0287341551127622,0.00121436468151957,0.00482632677459304,0.865965522937779
"7",0.709012493417377,0.00544340770489494,0.548017395345133,0.0184410006267185,0.00521193022744365,0.00886039532625295,0.906522914622367
"8",0.63815494260992,0.00774363839094365,0.464055859095003,0.0470095726513116,0.000354426454870422,0.0346250239674583,0.779573394755869
"9",0.65375474363464,0.00562834692823155,0.400217026082358,0.0701571645875772,0.00294960773174637,0.0426614674021938,0.643443049328915
"10",0.686736502472185,0.00610819103368628,0.72873124801573,-0.0132419383209958,0.015570558451636,0.00825205674000519,0.948918382890409
"11",0.69897214525182,0.0053072862446968,0.749614718069617,-0.0765064386322789,0.0189423824240302,0.00288065039480061,0.680598990757511
"12",0.691912028789789,0.00656425294579118,0.703681524494974,-0.0500518738976181,0.00425106929008296,0.00459998209741003,0.786283424528141
"13",0.630314329931545,0.00409206294149306,0.512699135594523,0.013065218289086,0.0493829690248285,0.0242812268095181,0.939839843716273
"14",0.640057366447236,0.0064590810506882,0.426287414317101,0.0738541538973617,0.00194389259788182,0.0481395723988221,0.656071228864377
"15",0.703422849071608,0.0067877035810489,0.766555624465681,-0.0417572349240335,0.00610440052646833,0.00441569329548944,0.834620273904197
"16",0.726084312880854,0.00376679504184221,0.663880120403612,-0.0429753134845254,0.0528001511314567,0.00252032951427805,0.790718556171026
"17",0.703721775670197,0.00589161926085732,1.00077468767665,-0.121176860838936,0.0407683872233684,0.00208543084842257,0.61256069363683
"18",0.64955053498472,0.00395406248193059,0.445846233596414,0.0478845674056137,0.0386788448492264,0.0317513702605539,0.76269892741602
"19",0.599548332096063,0.00462886804894291,0.429163232446112,0.0880959817883974,0.0401499379211896,0.0763804157639517,0.638156085245266
"20",0.692660830027132,0.00467897234430777,0.43864566376334,0.0350419335274191,0.00602538068725491,0.0159158888872129,0.799056623707111
"21",0.6287804301505,0.0054489951848134,0.536664103822378,0.0704956730406944,0.0278538208631701,0.0441194200539398,0.730424976598846
"22",0.700799066709537,0.0053789366788572,0.811114817199771,-0.0901460748526767,0.0248941140510462,0.00249822737995195,0.648679337676885
"23",0.603385005820406,0.00668280993158149,0.478172415335607,0.0718582059455362,0.00582908991830596,0.0599075799332879,0.713679936699365
"24",0.603664465151594,0.00534880088177738,0.473061495702588,0.0560277695284137,0.018958442669768,0.0520359468331034,0.764741997315068
"25",0.530108673036351,0.00644582400582512,0.569737103688619,-0.0899606711063253,0.00499543036261594,0.0194792124381374,0.627256134035629
