"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.04103,0.0433,0.08733,0.06425,0.03595,0.03367,0.03004,0.12437,0.15193,0.17521,0.1302,0.01685,0.01913,0.02284,0.02391
"2",0.01893,0.01972,0.02758,0.08417,0.01758,0.05944,0.11193,0.19324,0.06873,0.18411,0.13185,0.01685,0.01913,0.02284,0.02391
"3",0.0242,0.01705,0.06601,0.05847,0.09331,0.12974,0.07692,0.02926,0.14911,0.16914,0.10407,0.01685,0.01913,0.02284,0.02391
"4",0.01827,0.04194,0.07284,0.07018,0.018,0.09881,0.02613,0.14891,0.2385,0.1234,0.06029,0.01685,0.01913,0.02284,0.02391
"5",0.03752,0.05351,0.06833,0.07504,0.03427,0.09763,0.10263,0.04674,0.14858,0.20832,0.0447,0.01685,0.01913,0.02284,0.02391
"6",0.02093,0.05962,0.08175,0.05828,0.06047,0.03075,0.06211,0.06058,0.31531,0.03863,0.12885,0.01685,0.01913,0.02284,0.02391
"7",0.0338,0.03817,0.07014,0.06058,0.09375,0.15178,0.04543,0.02989,0.08733,0.26438,0.04203,0.01685,0.01913,0.02284,0.02391
"8",0.04008,0.04628,0.07395,0.02314,0.03926,0.02361,0.07151,0.06779,0.06173,0.41944,0.05048,0.01685,0.01913,0.02284,0.02391
"9",0.0408,0.04034,0.03906,0.02753,0.04127,0.05248,0.02248,0.10973,0.05345,0.39138,0.09875,0.01685,0.01913,0.02284,0.02391
"10",0.02783,0.05455,0.04707,0.09225,0.05291,0.02686,0.14311,0.1047,0.20152,0.13908,0.02739,0.01685,0.01913,0.02284,0.02391
"11",0.02875,0.03054,0.05328,0.08317,0.03895,0.15806,0.03385,0.20653,0.09742,0.0326,0.15412,0.01685,0.01913,0.02284,0.02391
"12",0.04065,0.04283,0.06113,0.08463,0.0532,0.05031,0.02155,0.02725,0.13811,0.3241,0.07352,0.01685,0.01913,0.02284,0.02391
"13",0.02291,0.02769,0.02793,0.02556,0.07097,0.16431,0.05658,0.07005,0.26772,0.15591,0.02765,0.01685,0.01913,0.02284,0.02391
"14",0.04128,0.03748,0.02246,0.07622,0.02166,0.04041,0.09659,0.15836,0.07668,0.09635,0.24978,0.01685,0.01913,0.02284,0.02391
"15",0.04275,0.017,0.06787,0.07219,0.06168,0.15676,0.03752,0.08812,0.23855,0.11376,0.02107,0.01685,0.01913,0.02284,0.02391
"16",0.01847,0.03928,0.0618,0.03621,0.04653,0.03936,0.12832,0.05819,0.23936,0.15519,0.09457,0.01685,0.01913,0.02284,0.02391
