"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.04478,0.02513,0.03093,0.11217,0.05366,0.11702,0.0569,0.04005,0.26626,0.09896,0.07379,0.01909,0.01918,0.01989,0.02218
"2",0.06546,0.09261,0.0732,0.0506,0.05119,0.08526,0.10841,0.16225,0.06752,0.03072,0.13243,0.01909,0.01918,0.01989,0.02218
"3",0.0959,0.03301,0.08302,0.06728,0.07776,0.08296,0.02753,0.02536,0.27231,0.01712,0.13741,0.01909,0.01918,0.01989,0.02218
"4",0.063,0.04037,0.05767,0.10584,0.02864,0.11981,0.07586,0.13533,0.04194,0.19912,0.05207,0.01909,0.01918,0.01989,0.02218
"5",0.05292,0.06385,0.0508,0.04135,0.02367,0.03843,0.09873,0.04476,0.10716,0.26784,0.13016,0.01909,0.01918,0.01989,0.02218
"6",0.03867,0.02836,0.08759,0.0697,0.06708,0.13401,0.07252,0.09424,0.11698,0.1662,0.04431,0.01909,0.01918,0.01989,0.02218
"7",0.02288,0.05354,0.1056,0.09694,0.11637,0.09418,0.14794,0.03424,0.03018,0.12014,0.09765,0.01909,0.01918,0.01989,0.02218
"8",0.02769,0.07601,0.09305,0.07145,0.02238,0.05604,0.03715,0.22486,0.06872,0.05431,0.18799,0.01909,0.01918,0.01989,0.02218
"9",0.10071,0.07593,0.02515,0.04781,0.02262,0.11018,0.06504,0.1738,0.11557,0.13952,0.04333,0.01909,0.01918,0.01989,0.02218
"10",0.08991,0.08896,0.09816,0.0342,0.05838,0.09072,0.04771,0.08631,0.24278,0.05371,0.02882,0.01909,0.01918,0.01989,0.02218
"11",0.03965,0.04632,0.02311,0.0762,0.11645,0.08611,0.01771,0.10948,0.04943,0.04852,0.30666,0.01909,0.01918,0.01989,0.02218
"12",0.04652,0.02859,0.03818,0.02151,0.09414,0.04417,0.03741,0.1194,0.21624,0.16078,0.11272,0.01909,0.01918,0.01989,0.02218
"13",0.05497,0.02338,0.07656,0.05428,0.05333,0.06958,0.10188,0.19168,0.23186,0.01815,0.04397,0.01909,0.01918,0.01989,0.02218
"14",0.02018,0.02015,0.02381,0.09074,0.1082,0.07073,0.16,0.09774,0.09059,0.19985,0.03765,0.01909,0.01918,0.01989,0.02218
