"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.05921,0.07266,0.06253,0.13131,0.03993,0.04071,0.16594,0.15437,0.05264,0.065,0.07035,0.02009,0.02105,0.02194,0.02225
"2",0.05383,0.0421,0.02107,0.06875,0.0204,0.12332,0.23216,0.16187,0.07156,0.08183,0.03778,0.02009,0.02105,0.02194,0.02225
"3",0.02433,0.07784,0.08653,0.07884,0.14806,0.03616,0.06996,0.11858,0.03078,0.0969,0.14667,0.02009,0.02105,0.02194,0.02225
"4",0.0271,0.04508,0.09415,0.02229,0.08819,0.06278,0.04266,0.01866,0.17914,0.22972,0.10488,0.02009,0.02105,0.02194,0.02225
"5",0.01948,0.08969,0.03266,0.04214,0.10868,0.09875,0.04605,0.1069,0.04998,0.27164,0.04868,0.02009,0.02105,0.02194,0.02225
"6",0.02701,0.05475,0.08251,0.06564,0.09994,0.1334,0.06356,0.02987,0.03097,0.22682,0.10021,0.02009,0.02105,0.02194,0.02225
"7",0.02181,0.09186,0.07427,0.09937,0.16003,0.02658,0.12896,0.03891,0.06025,0.16281,0.04982,0.02009,0.02105,0.02194,0.02225
"8",0.04178,0.08121,0.07776,0.02449,0.02615,0.10362,0.18194,0.14118,0.05122,0.02075,0.16454,0.02009,0.02105,0.02194,0.02225
"9",0.02696,0.04988,0.02187,0.13,0.03373,0.16585,0.26565,0.03296,0.03989,0.03558,0.1123,0.02009,0.02105,0.02194,0.02225
"10",0.03375,0.02698,0.06325,0.06065,0.11669,0.05279,0.19247,0.05262,0.17682,0.07934,0.0593,0.02009,0.02105,0.02194,0.02225
"11",0.03044,0.06885,0.02448,0.11617,0.02345,0.15422,0.10611,0.20612,0.07418,0.09386,0.01679,0.02009,0.02105,0.02194,0.02225
"12",0.03704,0.03105,0.01869,0.14086,0.07436,0.14311,0.15029,0.03999,0.06389,0.08915,0.12622,0.02009,0.02105,0.02194,0.02225
"13",0.02129,0.05682,0.06139,0.03227,0.0479,0.14952,0.0728,0.04028,0.02284,0.15123,0.25832,0.02009,0.02105,0.02194,0.02225
"14",0.04771,0.0487,0.09833,0.04145,0.10289,0.12249,0.18349,0.05498,0.08005,0.0275,0.10706,0.02009,0.02105,0.02194,0.02225
"15",0.02209,0.06869,0.05523,0.05245,0.06071,0.12719,0.18917,0.13319,0.09579,0.0702,0.03995,0.02009,0.02105,0.02194,0.02225
"16",0.05086,0.03771,0.0514,0.04092,0.04569,0.15126,0.2269,0.01711,0.20772,0.03129,0.05381,0.02009,0.02105,0.02194,0.02225
"17",0.05457,0.06896,0.01913,0.06445,0.09226,0.06481,0.01899,0.26855,0.11936,0.06907,0.07449,0.02009,0.02105,0.02194,0.02225
"18",0.0383,0.01923,0.02943,0.05216,0.14206,0.23424,0.08628,0.15088,0.09034,0.01967,0.05207,0.02009,0.02105,0.02194,0.02225
"19",0.04556,0.07439,0.04187,0.06892,0.02513,0.0568,0.08529,0.04014,0.27082,0.11368,0.09206,0.02009,0.02105,0.02194,0.02225
"20",0.02044,0.06345,0.11455,0.02967,0.13663,0.07124,0.13512,0.08885,0.12781,0.01988,0.10703,0.02009,0.02105,0.02194,0.02225
"21",0.02243,0.07921,0.02503,0.14627,0.0271,0.14417,0.18168,0.09867,0.05412,0.03654,0.09943,0.02009,0.02105,0.02194,0.02225
"22",0.02559,0.01888,0.06732,0.05836,0.06703,0.02156,0.05678,0.21654,0.11115,0.17491,0.09654,0.02009,0.02105,0.02194,0.02225
"23",0.05152,0.04404,0.02813,0.03567,0.15539,0.13448,0.04587,0.07207,0.15195,0.09044,0.1051,0.02009,0.02105,0.02194,0.02225
"24",0.03152,0.08289,0.03316,0.06686,0.03374,0.09636,0.09317,0.05634,0.0369,0.29183,0.0919,0.02009,0.02105,0.02194,0.02225
"25",0.0372,0.09191,0.04854,0.10003,0.03336,0.04575,0.1269,0.03395,0.1532,0.19564,0.04817,0.02009,0.02105,0.02194,0.02225
"26",0.02356,0.0353,0.03246,0.03702,0.03346,0.22753,0.09833,0.19439,0.12821,0.06271,0.04168,0.02009,0.02105,0.02194,0.02225
"27",0.04884,0.04202,0.03674,0.09029,0.06258,0.10249,0.04539,0.03358,0.30713,0.04464,0.10096,0.02009,0.02105,0.02194,0.02225
"28",0.03752,0.06397,0.01857,0.10477,0.14119,0.07058,0.05636,0.06197,0.10537,0.11346,0.1409,0.02009,0.02105,0.02194,0.02225
"29",0.05649,0.04232,0.10758,0.01765,0.04956,0.18451,0.11228,0.0663,0.01966,0.03218,0.22613,0.02009,0.02105,0.02194,0.02225
"30",0.04035,0.04534,0.05548,0.072,0.15464,0.05335,0.15383,0.11392,0.11802,0.0236,0.08414,0.02009,0.02105,0.02194,0.02225
"31",0.05934,0.03203,0.06705,0.03435,0.09453,0.02098,0.15475,0.04834,0.29059,0.07438,0.03832,0.02009,0.02105,0.02194,0.02225
"32",0.03651,0.06587,0.07581,0.15148,0.03444,0.20302,0.02774,0.14294,0.05969,0.03791,0.07925,0.02009,0.02105,0.02194,0.02225
"33",0.05213,0.06604,0.02453,0.0322,0.07355,0.16398,0.22514,0.07504,0.04686,0.0326,0.12259,0.02009,0.02105,0.02194,0.02225
"34",0.05273,0.05796,0.07754,0.07231,0.02511,0.04626,0.11055,0.17794,0.13029,0.01888,0.14508,0.02009,0.02105,0.02194,0.02225
"35",0.02962,0.06048,0.07079,0.01739,0.1053,0.20959,0.10129,0.06312,0.05078,0.07829,0.12801,0.02009,0.02105,0.02194,0.02225
"36",0.05391,0.02091,0.03935,0.03861,0.08881,0.03935,0.03071,0.13823,0.30696,0.10481,0.05302,0.02009,0.02105,0.02194,0.02225
"37",0.0352,0.08843,0.11682,0.03053,0.07653,0.04743,0.05688,0.19752,0.02558,0.16445,0.07528,0.02009,0.02105,0.02194,0.02225
"38",0.02544,0.06424,0.06991,0.07643,0.13228,0.05336,0.11423,0.24828,0.04186,0.05674,0.03188,0.02009,0.02105,0.02194,0.02225
"39",0.02454,0.04705,0.05554,0.02199,0.09875,0.18002,0.10302,0.12507,0.07595,0.11801,0.06472,0.02009,0.02105,0.02194,0.02225
"40",0.04387,0.04776,0.10038,0.05229,0.05573,0.20072,0.02949,0.04187,0.07447,0.04747,0.2206,0.02009,0.02105,0.02194,0.02225
"41",0.02153,0.03389,0.10706,0.03456,0.15246,0.09619,0.0778,0.14426,0.03867,0.15182,0.05641,0.02009,0.02105,0.02194,0.02225
"42",0.03968,0.08846,0.08648,0.09265,0.01947,0.22112,0.13026,0.02294,0.02464,0.1552,0.03374,0.02009,0.02105,0.02194,0.02225
"43",0.03279,0.03616,0.02162,0.02823,0.13302,0.07088,0.16951,0.03498,0.06987,0.16863,0.14897,0.02009,0.02105,0.02194,0.02225
"44",0.03327,0.08675,0.04958,0.07505,0.02886,0.13915,0.04399,0.1366,0.22398,0.04268,0.05476,0.02009,0.02105,0.02194,0.02225
"45",0.04846,0.03353,0.02972,0.03445,0.12904,0.1023,0.06021,0.28974,0.07488,0.06228,0.05006,0.02009,0.02105,0.02194,0.02225
"46",0.04505,0.05203,0.02595,0.05956,0.08551,0.13449,0.04284,0.13782,0.08829,0.18383,0.05929,0.02009,0.02105,0.02194,0.02225
