"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.172069618876583,-0.00887991223902759,0.0140943057236831,-0.00896893941334977,0.0214786914412742,0.0943600638810938,-0.00613164553529488,0.0515235824126802,0.123687784699821,0.0398160024044329,0.0525595287288136,0.207815736293095,0.0596790736628037,-0.00809413421718129,0.0654429487192956,-0.00335899094944576,0.00983252056973682,0.0602824505411232,-0.0052614281843279,0.0680527425841905
"2",0.104875335267957,-0.00868915652659485,-0.00972762530628289,0.000149628089536925,0.0190094462792628,0.0103417825395382,0.0126197442467837,0.0955832750461215,0.109995693523975,0.170077820247308,0.00670452378135376,0.111697975865276,0.0878205242749455,-0.00557762679274365,-0.00661892560279286,0.0181581203805385,0.0703502353823189,-0.00680560766485364,0.0446926985693414,0.17534213839901
"3",0.026896332510353,-0.000187717576055256,0.00546588042431707,0.102289466638031,0.14226352935595,0.0672236599991286,0.0148025666623856,0.23116259280932,0.0391241065484694,0.0356597094648045,0.00748993203230015,0.0190183336707037,0.0515903382042012,0.00865414112406688,-0.00929497059643987,0.0493291716460806,0.121704141684202,0.0444703430778415,0.0107548651743971,0.031583577145943
"4",0.0459998982808132,-0.00389994286069853,0.0175781720387357,-0.00612390981918844,0.157739677581157,-0.00776938446840843,0.036744472479873,0.0161007496417952,0.0619814744202454,0.0681563374386861,0.0659113172123593,0.0976288937601565,0.0452501140358181,0.00847335751473312,0.0900515803922329,-0.00905775368200369,0.0196192326287781,0.00115037627030674,0.020862669153245,0.273602667981362
"5",0.063180818619391,0.000570706721283037,0.0397249162499739,0.0816325405930085,-3.35952099334014e-07,-0.00719624473525682,0.0674768412311349,-0.00134760324075008,0.00997257384109772,0.0726370540471544,0.207682771926921,0.225613636049346,0.141197199223827,0.051425576415599,-0.00804704419366804,0.0193454642751441,0.036402725071772,0.0134295858296749,-0.00727759207335869,-0.00642358990019452
"6",0.0245972122866041,0.0557316855600191,0.142188320453918,0.000252216450848372,0.0631323082856067,-0.00138429986597925,0.0823192602762094,0.0596392785715715,0.169808802323052,0.0083410113087035,0.0147149892470826,0.0994063715607975,0.0194071299997649,0.00407101470701489,0.0415785651861099,0.0872236989745978,0.0243553237546236,0.0707335345054147,0.0174336313915711,0.0164499450224701
"7",0.158046746956019,0.0498659126035081,0.00629674288873805,0.0531333422823095,0.00662529347436617,0.00399714721341161,-0.00341316349878407,0.0355517579427796,0.262751500981967,0.0386038407841028,-0.00714972787984605,0.0268118206311239,0.0135143987596491,0.202859968487374,-0.00471538720636438,0.0580414296742472,-0.00257795818382549,-0.00160212333341184,0.0798162845602458,0.0235421728623904
"8",0.0727453958158232,0.000885379522492714,0.00678519957873799,0.0253847885835918,-0.00604584351528939,0.0534645899018072,0.186895437895136,0.0339527533031493,0.0876555254205142,0.000842445561640731,0.0354175576150452,0.0361190017451272,0.00330170944268732,0.0577312348899203,-0.00281746776855202,0.125397118370326,0.162767530671865,-0.00823404801087716,0.133263342157294,-0.00551165118043882
"9",0.0335088466511997,0.0676815349576511,0.0364159947649942,-0.00955615511069404,0.0279312982196359,0.00260252919570812,0.125962200690654,0.0732677299799288,0.0804073469165441,0.119126307962981,-0.00474727549281304,0.0361690566575104,0.0361226883528299,0.0481121143941638,-0.002891097350913,0.0511511111662075,0.0193201978970875,0.065964428868682,0.058591975837067,0.134859165441574
"10",0.00999349106009569,0.0275288810546679,0.00107557494709092,0.238497839135956,0.0479834557403335,0.0310278208274328,0.020514379832056,-0.00401267817753967,0.0847088735429622,0.00403190824144389,0.032093844567986,0.184443682544142,0.0525956276274182,0.047924675531087,-0.00626879218258702,0.0251165193123103,-0.00635358616612174,0.0232110620335995,0.0527695928768141,0.133117827650852
"11",0.0745313174255209,0.127490412948719,0.0279625818595558,0.0139684895297512,0.0182415344934115,0.0218089419697793,0.00678119693610816,0.00920756603751839,0.251211741679104,-0.00708868446189773,-0.00759879581623395,0.00834188824758637,0.0122567683456664,0.105733943263328,0.0704383761558983,0.0762168102728305,0.0286041200525594,-0.00986965899605844,0.0447528840191406,0.127008566037711
"12",0.0914793184361805,-0.0040895424962702,0.0119016559715883,0.0659530698288512,0.103096078215706,-0.00924063911815029,0.00723521922341051,-0.0066657540054019,0.128830567113837,-0.00596797541572805,-0.00925131553064817,0.00928961061659209,0.0144337298950044,0.195091176721535,0.129261795524854,0.07984121983143,0.120102011978724,0.0229205144538138,0.0631792997594897,-0.00740004100481732
"13",0.228635327371848,0.0803033316511111,0.0156716846888294,0.0592601569201842,-0.00332404655058673,0.0195597211049986,0.0706990592922639,0.0032467428069469,-0.00150909708281982,-0.000600950547584453,0.0183612211018417,0.0443177634373143,0.0379999877623016,0.0194234803231142,0.0108183902703778,0.0400977839707799,0.0510181389019298,0.0235610713514626,0.155626543109082,0.126833690116604
"14",0.0385429777946978,0.00272092202709551,0.0742752993763863,0.0488153490051401,0.0063230122469945,0.00644338310533296,0.013689788458215,0.0692729303337158,0.000621648855665347,0.0381823198924662,0.0256886293179034,0.329796061954737,0.107199778826364,0.172466054496416,0.00399615077200966,0.0350968655539313,0.0159442205673954,0.0088817888744709,-0.00570997986219752,0.00775279840326056
"15",0.0211119957452268,0.00315576483873461,0.0176979889554774,0.177115055113021,0.15723521508786,0.0204026878466167,0.00427294996459442,0.0206641243324511,0.0374886061170347,0.16392538219375,0.129685770629248,0.0552490188309051,0.0321073516746643,0.0684812301599665,0.0417293082951928,0.0066195635714938,0.0170059687994971,0.0263009340722426,-0.00118978562532796,0.000940869397350143
"16",0.0607421790197498,0.000429112942141416,0.0450979911326279,0.0872031657511019,0.0136339805736176,0.227823804549259,-0.00478666632871132,0.0252311918513931,0.0336121742768118,-0.00639693021500595,0.0847895520881295,0.0581130318557311,0.0667345554401768,-0.00176156868860104,0.00708462127895903,0.0410128376722748,-0.00555867165064639,0.0288087013512689,0.24415727950586,-0.00597034240613776
"17",0.0256834395893434,0.0358714375836712,0.0277656423731848,0.147615073196536,-0.00968751329911823,-0.00751870838676524,0.0771123368818181,0.0123318145096373,0.16289515805738,0.0193424498446615,0.22635384180607,0.00582294568850272,0.0118036030275307,0.0374384756584837,0.0121625062400481,0.0219612338203101,0.0114546126611489,0.0316524186670417,0.0162485803019477,0.133690651778567
"18",0.189515510399669,0.0722209056551028,-0.00922504971286677,-0.00751749388288243,0.0298995107732699,0.0691258621124882,0.144700353819602,0.0787130482477183,0.0422896006142927,-0.00867243617419014,0.136855289870707,-0.00849719523969464,0.00603252580525765,0.00883076902187977,0.0125368757354195,0.00184808355554798,0.0860714667871545,0.0424732893745889,0.105585787433208,0.00721329580372829
"19",0.000598760091022922,-0.0047897864414482,-0.00845452499928003,0.107424748789903,0.0136717673327101,0.0710832259066033,-0.00956118867621264,0.0630254836004011,0.0130944492172049,0.00702358978827534,0.0737361345898277,0.056513536819382,0.11833158272651,0.00810685707280471,0.0342941522670245,0.0933387533524579,0.0278083937702873,0.145526703201847,0.0893971074908766,0.0998302540998021
"20",0.129315116171167,0.0214641824013698,0.0769131228828143,-0.00908038152032054,0.00868442205609867,0.0326367504504224,0.00457944631072796,-0.00169969127369367,0.0252780129924064,-0.0088617964871711,0.0905425003451052,0.0507544113619057,-0.0085583586826397,0.0552740608638949,0.0375331925488929,0.060893945566687,0.0922051226924101,0.023939493990719,0.174232506641633,0.14395394068757
"21",0.115490949991696,0.0677653765200092,0.0674148582925685,0.0625898730999607,0.0185587675510706,0.0569252108340775,0.0164575953128448,0.0537052317649553,-0.00748678889559318,0.025774411164162,0.0217617737081225,0.0401506657683559,0.0137123498663437,0.00875022827583595,0.00116956302881219,0.182348855233814,0.00465790977954116,-0.00512846861097029,0.106551711569108,0.148829925745285
"22",0.0229403568894914,0.0338762837294502,0.113473533201299,0.067137759355419,-0.00342359413173327,0.084096660768732,0.00867364312209739,0.0953398346143945,0.128374818632718,0.0315164977820486,0.00175379823531576,0.0140842824691956,0.0326766973754044,-0.00759678942399234,0.00505083598798124,0.0298680962605189,0.168970769060396,0.154246212346354,0.0058181287519571,0.0131221749729526
