"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.0688004225582858,0.0841769642036159,0.0883288319246128,0.0169308821979461,-0.00294317990666774,-0.00797240370944,0.0255708171863789,0.0751281310160544,0.0147391551494806,0.0805360527741351,0.0112671045396256,0.13422486849456,0.0791204269844347,-0.000129148023285286,0.209484291421053,0.0159004612969686,0.0778470513217316,0.0402319353687648,-0.00712406240604702,-0.00411860239220774
"2",0.122961849009398,0.00453155998529645,0.0721982518637092,0.00100402210746296,0.013242873480318,0.0124386341204607,0.0345692320564947,0.0461619644540919,-0.00590765619322849,0.00981849448797111,0.0595258456750819,0.149196854436656,0.0798614543870228,0.000613415778905849,0.073779108991553,0.0228212605265823,0.0459835932481813,0.141672429538837,0.0840120533668901,0.031514758678315
"3",0.20950089989929,0.0375672685427133,0.0699275692592199,-0.00105877146893952,0.0137161539202978,0.0301224199358287,0.0215756154021841,0.023582401523212,0.0788641232688332,-0.0037430025359385,0.0707803686309885,0.105142087940173,0.0224681966003515,0.0773675422188923,0.0334197401889635,0.0571195832700861,0.057428727993757,-0.00294761484073131,0.009144165140118,0.0900225251107003
"4",-0.00144499821594872,0.0141490594856838,0.0244510957571862,0.0706888071063154,0.0813876668616134,0.128678725319028,0.0493322873591384,0.00816667921118077,0.0164749117472363,0.181313794219618,0.0205532726714525,0.0445141612507252,-0.00711494254144315,0.0427357834654521,0.155537485003383,0.00551426002696374,0.00438650371626505,-0.00536628274403385,0.0099823055178708,0.156059424782312
"5",0.0199657300193455,0.0182483695000853,0.00361164462164239,0.101727611689836,0.0148734795530913,0.0734283720251947,0.16094553653994,0.0623838409758095,0.0334038825981375,-0.00672494552707599,0.0407768295124215,0.0268230672554921,0.0206305414245875,0.0645118641706046,0.226384225082412,0.0231639470692455,0.00567107217196699,0.0484363563940204,0.0608165627557027,0.000922012167540169
"6",0.115826854107899,0.00857544144396652,-0.0028421394049811,0.0764426906495361,0.0219388173731133,0.0227787194139867,0.121110962506287,0.122694672537723,0.0363535113363707,0.00625404241661186,-0.00762245126321732,0.0356924163835833,0.0206472664883001,0.000116336912821785,0.09789608272215,0.124905157874335,0.0519877067977781,-0.0021958300541492,0.0927716664751055,0.056668075282779
"7",0.0047208902562586,0.00407725100181057,-0.00117364495682459,0.0569647236574859,0.0234135046757441,0.137877807301705,0.0216431533512396,0.00415620856296335,0.00769862764548729,0.0246842759451081,0.188822805055168,0.0470796476119002,0.0320140491955112,0.174505254650239,0.0529061942091472,0.10304073162309,0.00586635277956284,0.00141256790226246,0.0615835138356179,0.0487060856965228
"8",-0.00762565546233579,0.0108876677952236,0.00359959426761804,0.0160197653175096,0.113851417112023,0.0949638088795368,-0.00810104696138809,0.0553881180638582,0.167730755553614,-0.00916256229646045,0.19964913172505,0.00334032373369034,0.029285221462879,0.151556393266931,0.0239087504729095,0.0158354582462986,0.0313305171061506,0.0192643546086006,0.0880909106123464,0.000187076495944703
"9",0.0381685886662602,-0.00010158662523075,0.0141293626881104,0.0712069990520575,0.0872313206828992,0.0191349537258772,-0.00847593851130509,0.0689361388311466,0.0731206807777592,0.0220116057903658,0.133967894894719,0.197615230258367,0.0700775655145412,-0.00323982825585949,0.0809773474629646,-0.00218887957278004,0.0198035521814953,0.0612473152557158,0.000871963052660837,0.0555057141302357
"10",0.119305778368678,-0.00916940045546626,0.107660363076182,0.0569283612950261,0.0287806462132809,0.0112195345710719,0.076885461438585,0.0139345159770847,0.0218689325188413,-0.00738343849272202,0.0966363029444042,-0.000409378892594799,0.00566715726674293,0.0232035697537226,0.0265658002967101,0.00218034469091861,0.0337527363447751,0.0848700771356036,0.195265409569029,0.112237226380126
