"","V1","V2","V3","V4","V5"
"1",0.0810893837523998,0.00800988436599111,0.0486394604566256,8.95262176438162e-06,0.051099224724428
"2",0.0536074344986588,0.00858369379144772,0.0407836214231089,2.13890913305268e-06,0.0932434131193197
"3",0.185147455703808,0.00812743644748971,0.0812446902341541,4.31218168253672e-05,0.00512926719822274
"4",0.191076280735382,0.00909485093011536,0.0786435203580952,3.65749310456575e-06,0.00448034923174599
"5",0.261206760804587,0.00878392140960805,0.100637813963376,1.70705866767565e-05,0.000854666574564143
"6",0.17615471477995,0.00820673750716623,0.0785667873711337,3.42964898611543e-05,0.00628975200980743
"7",0.0894960091565282,0.00871472793095747,0.050532038311405,2.14655417438126e-06,0.0425541351202709
"8",0.189860947307674,0.00933895579588212,0.0816360238792727,4.63070090604798e-06,0.00460655811166213
"9",0.172636696079962,0.00916794418983407,0.0794481059871988,9.15303288812544e-06,0.00680960365336185
"10",0.0931096338408287,0.0088204909856532,0.0597927866288554,1.96760728503331e-05,0.0393358731688543
"11",0.172379980560349,0.00911889905772831,0.0832518585667634,2.04166403865464e-05,0.00684912365564047
"12",0.236972588037402,0.00851740892752004,0.0977355343292684,4.13005973065516e-05,0.00153478221054352
"13",0.141450576163574,0.0102513437130668,0.0877191782881645,3.46988619358913e-05,0.0136546740251574
"14",0.221692433027762,0.00810055667496088,0.0907932804909973,5.14813949318683e-05,0.00220373014797855
"15",0.216911127551182,0.00903637592252641,0.0933986669079074,1.94577623194325e-05,0.00246516640503904
"16",0.185964075210751,0.00955899783051875,0.0985415536830961,6.35519590808443e-05,0.00503478354529462
"17",0.188939053301444,0.00944124408252032,0.0905213890943036,2.02483229475594e-05,0.00470457356029434
"18",0.247797157044232,0.00819962347396295,0.100322855247204,6.85205187409433e-05,0.00118380814566007
"19",0.183392527533627,0.00891895565441193,0.080683637417209,1.07698420040979e-05,0.00533813948484051
"20",0.192845896784516,0.00889110134206879,0.0862575538329263,2.04001051244245e-05,0.00430252289972236
"21",0.104106822637893,0.00823795156126758,0.0567026261176971,1.18301283510602e-05,0.0309596929994219
"22",0.206351853249804,0.0089370596138404,0.0966560652370223,5.55528608878605e-05,0.00315218018344809
"23",0.119921285164235,0.00831301170906907,0.0586315072569967,6.27685325657201e-06,0.0219201597579879
"24",0.200218012533361,0.00854474171065627,0.0824770941084977,1.38362228553443e-05,0.00363218706841146
"25",0.229820670878486,0.00845368873066531,0.0908186625630531,2.08818034850081e-05,0.00181918374182501
"26",0.166104109109084,0.00882449424587189,0.0769677304517093,1.38254341355797e-05,0.00788733127326327
"27",0.171478994134783,0.00908623145140548,0.0743297791733975,3.84600817783132e-06,0.00698958986003515
"28",0.205443467873938,0.00865076727556989,0.0842393314653458,1.26844107869225e-05,0.00321920216830343
"29",0.168962378862799,0.00880737593127139,0.077039408827171,1.26008022880051e-05,0.00739686896601747
"30",0.213666725634611,0.00919170414746511,0.0879017699642654,6.7492596069164e-06,0.00265925592413415
"31",0.187699627015066,0.00784458551390161,0.0805321275918265,5.60877949235957e-05,0.00483952351948425
"32",0.139747636802248,0.00825354078649544,0.0632140967837988,7.21008672519765e-06,0.0141780982929321
"33",0.153281248646747,0.00965210570027545,0.0817755452213179,1.6685968204807e-05,0.0105040249608482
"34",0.137731698808013,0.00935607333652533,0.0709078757416539,6.83524651819162e-06,0.0148230807693507
"35",0.199395043058118,0.00865563775186917,0.0834652014262955,1.4116359272262e-05,0.00370170887307493
"36",0.104874760054366,0.00938120425850013,0.0641792324288136,1.02371029882665e-05,0.030445893829131
"37",0.21554963805223,0.0086780594557478,0.0984445254123216,7.54208586219484e-05,0.00254489791510558
"38",0.158952078834669,0.00869181005563513,0.0766692629869547,2.29835384224139e-05,0.00925674408497462
"39",0.250122794759161,0.00821779604584821,0.0956755726849058,3.1925538631119e-05,0.00111914975068356
"40",0.227335275009594,0.00761060801463955,0.105249616863858,0.000558227836489882,0.00192935245874476
"41",0.195469854756773,0.00834430993504248,0.0812465056824269,1.92658631764521e-05,0.00405130826629133
"42",0.20037496910592,0.00772331615685314,0.0827346159244737,6.11049553731235e-05,0.00361907136802801
"43",0.161644043692192,0.00840306550314345,0.0725055023474906,1.45585471898021e-05,0.00871620942568913
"44",0.240247242150539,0.00858760700902962,0.0931726830062922,1.6308095766869e-05,0.00141926955861175
"45",0.128937828832386,0.00926970774683915,0.0651238466484023,3.3579848980009e-06,0.0179884733698284
"46",0.161381070228309,0.00897662740092385,0.0787683250644679,1.89605241382771e-05,0.00876763307916293
"47",0.158332165477324,0.00822610657111549,0.0677221798438905,8.33248365332347e-06,0.00938575347899575
"48",0.172415442566318,0.00870871733108849,0.0722378017698842,4.605683141557e-06,0.00684365128505986
"49",0.247323038598317,0.00825332710878227,0.0968336686210087,3.92400618086301e-05,0.00119742122066542
"50",0.203984046119913,0.00870545626374586,0.0866329372018251,1.86819067372557e-05,0.00332975922364685
"51",0.0206755020134449,0.00792101014036497,0.0301235037267608,4.69251270893875e-06,0.196089595541919
"52",0.189932897693618,0.00903791902872698,0.0939837565856437,6.11375351905726e-05,0.00459899177243274
"53",0.146457843624171,0.00882187845750433,0.068417655864245,6.06512927549212e-06,0.0122224345469912
"54",0.176186710361931,0.0090110749229815,0.0867736380787607,3.71982690230557e-05,0.00628520497108463
"55",0.17476229919507,0.00920034858885631,0.0925864336700131,7.21068164892406e-05,0.00649074551584826
"56",0.221528069360695,0.00873655111471434,0.0904089517118696,1.65133874688784e-05,0.00221225800520993
"57",0.106223527136261,0.00896228736380497,0.0602753354214875,7.16037790438189e-06,0.029563853698268
"58",0.165347748344865,0.00951671634114046,0.0891256849134883,4.0328173996076e-05,0.00802230187379354
"59",0.175895880801399,0.00813642558945617,0.0756061065593518,2.25918838508256e-05,0.00632665321465152
"60",0.193665996077173,0.00841024263521426,0.084589796709745,3.32211716872208e-05,0.00422243775219971
"61",0.177282281098838,0.00907336995408793,0.0878343733922186,3.82246895333781e-05,0.00613141162322643
"62",0.176849709373459,0.00957312913008057,0.0924390825369085,3.75813048744832e-05,0.00619169523197805
"63",0.194110282744168,0.00904876006826583,0.0854056861113673,1.27974297473463e-05,0.00417965371903453
"64",0.156106501587644,0.00882571379770168,0.0813583906588611,4.89682544901684e-05,0.00986347849075771
"65",0.170085233825581,0.00842550034295589,0.0731403324677452,1.06261400008911e-05,0.00721238906210672
"66",0.21516617672615,0.00892947603181008,0.0893164846641213,1.27573160133415e-05,0.00256779740138202
"67",0.173926732146601,0.00956817058009033,0.0835104758407745,9.61699106519866e-06,0.00661432592886943
"68",0.194016454761312,0.00914519986442502,0.0872342845624411,1.5083751138093e-05,0.00418865425196637
"69",0.203537807231241,0.00850001569879698,0.0881375809286983,3.44958315112875e-05,0.00336428648313613
"70",0.20027554595777,0.00931745835406045,0.088939986960349,1.16478702636104e-05,0.00362737412278884
"71",0.0944816519322526,0.00869921047411446,0.0528169822440642,3.14950508155063e-06,0.038178662776132
"72",0.113254161466146,0.00870818397622014,0.0595221463258052,5.81638181672695e-06,0.0253596111398454
"73",0.167687057907636,0.0094251101488281,0.0868150680969754,2.87221497219921e-05,0.00761194225555656
"74",0.209859740164811,0.00857822033379899,0.0841700884100246,1.18409839147361e-05,0.00290573774221104
"75",0.203878474497517,0.00898616922189431,0.0861289471010704,1.06284634814484e-05,0.00333789679942718
"76",0.240253080166018,0.00829693546355345,0.100941221683579,8.15483613234662e-05,0.00141907125924172
"77",0.181903221019912,0.00796395110583018,0.0813150299075999,6.56468730684452e-05,0.00552181744955837
"78",0.141599877689332,0.00942164335597909,0.0775315236669582,1.95800968785038e-05,0.0136096936527109
"79",0.230795700881456,0.00819096275552727,0.0961015119097196,6.93392119084404e-05,0.0017776329038169
"80",0.186659593884653,0.00895917473728746,0.0775397758002729,4.58282190906006e-06,0.00495563770173625
"81",0.112448026442553,0.00871419717041523,0.0574599247938656,3.41168418628546e-06,0.0258099588101898
"82",0.221808245693499,0.00892472678128241,0.0983368469287249,4.04819518114104e-05,0.00219774026686931
"83",0.183979984584976,0.00920703247797558,0.0785175890589334,4.09530938766726e-06,0.00526732222486433
"84",0.242805546211249,0.00785292054870989,0.09525354236568,7.20261803042188e-05,0.00133486604807752
"85",0.220953835134143,0.00850490726711634,0.102061011761248,0.000129542601312613,0.0022423008819715
"86",0.224610890298529,0.00808029520995161,0.0958874079555306,9.93683775000548e-05,0.00205745865954117
