"","V1","V2","V3"
"1",0.104598636211057,0.0723716327915584,0.0854328642456625
"2",0.0808683803905025,0.0499831216585072,0.0771261151706983
"3",0.0852381516618845,0.104657715407322,0.0622882223389587
"4",0.0887821475291728,0.090476246861249,0.0644104371230183
"5",0.0709446984056794,0.111435018275024,0.0543473437189751
"6",0.0906505751037297,0.0757278147521867,0.0714820901780686
"7",0.0972563835168538,0.0725716470165709,0.0835423538446547
"8",0.0995123792482618,0.0648212965485444,0.0855165290390938
"9",0.116600406036542,0.0556799205872467,0.112983521030098
"10",0.0871093058629226,0.0491459498863349,0.0778885913827514
"11",0.0887414445075782,0.0832928849031263,0.0651438311322194
"12",0.0982798467649873,0.0707694561537646,0.0837655036383977
"13",0.0989161996875747,0.0598148921539832,0.0911264681611276
"14",0.0986136395433852,0.081546230135751,0.0790210249775295
"15",0.088153645797211,0.0923069848429985,0.0657346882791785
"16",0.102078799830591,0.0524692736262136,0.0907426126887229
"17",0.0773425226197309,0.0307122764922581,0.0806129026692378
"18",0.101850451856564,0.0655822701949671,0.0894062171840668
"19",0.0945799473304646,0.0606529863151715,0.0808780497091278
"20",0.0937305052898654,0.0692935707866202,0.078566744350705
"21",0.0922316590143966,0.0591356428030561,0.0777726002212068
"22",0.0706288294251437,0.0726521013905954,0.0598075591071091
"23",0.0767943670469719,0.110139658079581,0.0546931344796096
"24",0.107878596577954,0.0725861352495472,0.0962483135229731
"25",0.130860127685497,0.0158467930124631,0.134493512709829
"26",0.11003502930406,0.0378200797719239,0.0999059910388942
"27",0.103986342442701,0.0458185491177439,0.10054185901204
"28",0.104283639622209,0.0541980314335058,0.0985127254728719
"29",0.0861330178813296,0.0802413337020877,0.0653092334097281
"30",0.0902893304553397,0.0940783263383422,0.068546121420225
"31",0.0705151095655745,0.071497710815829,0.0585689789205202
"32",0.0915430192264343,0.0672517935951162,0.0864938715403443
"33",0.111112513235902,0.0600167003195349,0.0886533853426663
"34",0.086771466907451,0.0537909850935627,0.076234369668826
"35",0.0792488560216317,0.0902145611246685,0.0562096959761167
"36",0.111057363999764,0.0675312626410056,0.0866678809813803
"37",0.0980111526618552,0.0591018661389249,0.0889526913284628
"38",0.0946784635925941,0.0615472779655524,0.0819649970742921
"39",0.0850565215028374,0.066234288002913,0.0722234090119486
"40",0.0880244984653717,0.0771899855553566,0.0728622558184538
"41",0.0693899230477374,0.0946899681807389,0.0527626534240703
"42",0.0772766281389479,0.107368967410602,0.0530111876836983
"43",0.0700424133833255,0.104299173507985,0.0510697000934096
"44",0.095023396558668,0.0711385886645237,0.0763243401471375
"45",0.0895953834893212,0.0498120544981828,0.0813220140718044
"46",0.0771337744113099,0.0945258515148131,0.0571393997547165
"47",0.0979927544703586,0.0807576187850876,0.0846004370649346
"48",0.0916511832645754,0.0743924770751088,0.0694203679749082
"49",0.0915365641310601,0.0599620844838298,0.0728036688508791
"50",0.0951067412961565,0.0828560750049721,0.0744213422476319
"51",0.110343772075429,0.042872314750114,0.0974017950689726
"52",0.0951853049682542,0.0945997120128315,0.0755664815023911
"53",0.0930083758271082,0.0904850827980623,0.0709945268727452
"54",0.0779189241524319,0.0866081833799226,0.0568084848261449
"55",0.0772729754339793,0.101643575628353,0.0570492137033702
"56",0.0989379197857162,0.0760724230874732,0.085579096296187
"57",0.111393577144106,0.0571273306963826,0.0933564232727925
"58",0.0825409893486449,0.0360181579103547,0.0749753894109573
"59",0.0925512833760815,0.0395209759841157,0.094041636229109
"60",0.072554580515473,0.0705051286633904,0.0645889835921321
"61",0.074599108546361,0.0834321239360709,0.0614581563919728
"62",0.0838363178292004,0.0677801459543796,0.0645383096089044
"63",0.0778670455646203,0.0854773568896452,0.0640845849282937
"64",0.0851101292907544,0.0831910965894942,0.0667041828254017
"65",0.102595726634051,0.0809306595449468,0.0818188845517152
"66",0.0918558004028286,0.0434231442504862,0.0836940342220606
"67",0.0870936369444445,0.0564404801875986,0.0717233268450221
"68",0.100173916763823,0.0631945975923305,0.0864335154171848
"69",0.0992372120092151,0.0708675018798521,0.0823615827436217
"70",0.104366866841008,0.0684094502438257,0.0858921961106236
"71",0.120150635785312,0.0670771760644187,0.104164552763678
"72",0.0934980608885188,0.0815069141708302,0.0696625493266581
"73",0.0724399228246699,0.0943162459681106,0.0564182610828747
"74",0.0864200243635419,0.0651297792647456,0.0790922256327762
"75",0.0899442611441968,0.0713767436039741,0.0748449119497127
"76",0.0826096482256201,0.0786135241952115,0.0740108269188888
"77",0.082768737404453,0.0310972735669732,0.0806465042687817
"78",0.0995919607351791,0.0616737319084737,0.0848573273127662
"79",0.108947861318686,0.0825820101050314,0.0821269382746979
"80",0.102603570256316,0.0548595829801566,0.0894459480034928
"81",0.0949012697924597,0.0306707370682939,0.0894217804040344
"82",0.0926307723448841,0.0577921529416283,0.0798552258626281
"83",0.0728866066696047,0.0797032573645595,0.0617476980494125
"84",0.0876620007933192,0.0453778604419963,0.0801792206592581
"85",0.108293105437307,0.0722751678803077,0.0911391382179237
"86",0.0993504447346131,0.0750229806718765,0.0791851416605961
"87",0.0844985515843896,0.0483858162094626,0.0811329282032496
"88",0.0843308412298909,0.0741109481724305,0.0632601631259323
