"","V1","V2","V3","V4","V5"
"1",0.561631232110741,0.00601223734391853,0.443796648050942,0.0109950087429407,8.75387411227851e-08
"2",0.524545322157001,0.0061936582063468,0.462399608607102,0.01858145224227,3.58570983788534e-07
"3",0.600157877540398,0.00540228194553004,0.480513450851093,0.0213890800192773,1.78034078787003e-08
"4",0.542772977057337,0.00606429884087252,0.494812845800224,0.0250323699426057,1.81793814749473e-07
"5",0.541162086380034,0.00648540853644524,0.421119235731757,0.00591429904041599,1.93242003734708e-07
"6",0.577564347743525,0.00560893828527197,0.570631781637076,0.0518860283573277,4.60878193606593e-08
"7",0.540227881401505,0.00561104976313449,0.498292536349303,0.0393241214378548,2.00189656593773e-07
"8",0.590107901169218,0.00561435217285236,0.481684297392609,0.0195702441371223,2.73513478307777e-08
"9",0.585522120790617,0.00604247642886862,0.465285140269234,0.0105956198976494,3.31585066743968e-08
"10",0.61815220762157,0.00574482008897589,0.434654548596454,0.00581557136875758,8.03381879365243e-09
"11",0.563432407185738,0.00597693204837194,0.469830084122543,0.0160113519610586,8.15079720761123e-08
"12",0.562463418742264,0.00598058921194178,0.48205432187588,0.0187965086537684,8.470182934864e-08
"13",0.562437431208824,0.00584063616722858,0.537321025564781,0.0377615356316671,8.47890917344576e-08
"14",0.523848834860077,0.00583400689415223,0.486308434330454,0.0338379097625955,3.67815650575478e-07
"15",0.51546390807845,0.0063870800161425,0.461778409930069,0.0170707297540389,4.98329695267436e-07
"16",0.632570067064258,0.00547710260136277,0.523117915408328,0.0218532420173464,4.13391973734855e-09
"17",0.600540231879106,0.00534337662455865,0.523865318128695,0.0354512542254222,1.75113210948423e-08
"18",0.580400736390233,0.00584277441840285,0.454094478845422,0.0120526526821285,4.10130377195679e-08
"19",0.619135689237364,0.00528913590665871,0.502960705092037,0.024910057318767,7.68386037745572e-09
"20",0.575977737238392,0.00569414830702094,0.477901589782133,0.0203113379604227,4.917935687158e-08
"21",0.536473532501238,0.00682199850919038,0.455277010461543,0.00773421354601854,2.30562500926882e-07
"22",0.55042125382761,0.00558393167911948,0.462747828496552,0.0250937602685456,1.35647662686649e-07
"23",0.575146016942206,0.00665491014810398,0.454778932686086,0.00522360098411362,5.08771812298258e-08
"24",0.620178961707282,0.00602500451760553,0.501943132705059,0.0111481001742489,7.32837379813485e-09
"25",0.520615346924628,0.00687801813840435,0.475171616596739,0.0120870392371952,4.13762988467774e-07
"26",0.582557894026173,0.0062531022049854,0.478192377415092,0.0105305785416779,3.75117510188117e-08
"27",0.571134208741097,0.00685321469153934,0.51551351584306,0.0109908407828999,5.98731251245422e-08
"28",0.587985779294536,0.00530775196161333,0.512094104406502,0.0371132227994068,2.99078685666243e-08
"29",0.529108443275763,0.0067878848488945,0.447759542849371,0.00788976018327379,3.03221182798065e-07
"30",0.466385582164887,0.00615654568984246,0.440975446060077,0.0276329145927063,2.68118758042383e-06
"31",0.623804438631341,0.00564663384560388,0.45827537529768,0.00887288322910002,6.2099335443482e-09
"32",0.639431188732728,0.00531882518931438,0.506206382775694,0.0197195898991924,2.98630787774763e-09
"33",0.578473109064852,0.00722593933638553,0.505368471833346,0.00592192321634325,4.44006856232764e-08
"34",0.530582476637874,0.00625742735983143,0.444174412392035,0.0126951058474716,2.87139448747197e-07
