"","V1","V2","V3"
"1",0.0872896104661393,0.216279449466745,0.0724772221959052
"2",0.0874566067682206,0.225141361728746,0.0837051972934499
"3",0.0728351851071876,0.202407793057682,0.0421726855762166
"4",0.0788646890351665,0.2107726928077,0.0477893240982087
"5",0.0642304052970963,0.189960095289169,0.0326928830812266
"6",0.0736786196526415,0.195410729786178,0.0460187741783458
"7",0.0871572488344598,0.217558431142982,0.0548319576916698
"8",0.0858245761767096,0.221122697930602,0.0530961634064123
"9",0.0911165752961789,0.216342294798651,0.0548275788792143
"10",0.0754966320575312,0.205300992577437,0.0455718867566915
"11",0.0725794836021439,0.200053329798464,0.0427194093503009
"12",0.0829895476530264,0.222206930369826,0.0488482856175769
"13",0.0808131037323445,0.203481272176751,0.0499023473045166
"14",0.0833937025061749,0.210026070507512,0.0613522247823152
"15",0.0759911843528972,0.20416056964245,0.051335586401641
"16",0.0812006238935911,0.207479814120012,0.0580751630433488
"17",0.0810112897877556,0.212070670226645,0.0759614330771259
"18",0.0670953497316633,0.18900519977275,0.0451319612030087
"19",0.0696392234502474,0.198668191778997,0.0413999140423414
"20",0.0943228950933407,0.229041155611441,0.0853212297421136
"21",0.0885706090849055,0.223654048930363,0.0758843137358617
"22",0.0861674324599621,0.223982724601115,0.0776729135445472
"23",0.0644595391875057,0.191949937867711,0.036902500011316
"24",0.0810698912651509,0.20931008403548,0.0499784702087654
"25",0.10428623365449,0.246264142793881,0.074015588914938
"26",0.0966506988601075,0.235803165019616,0.0768085105045355
"27",0.0867338140374963,0.216227659674598,0.0578145073806251
"28",0.0870778520211805,0.214058589496945,0.0570951883999783
"29",0.0816890940024505,0.218823690862806,0.0516563658512322
"30",0.0705481966471611,0.202491823510373,0.0442507266606356
"31",0.0647367581889537,0.190603873894803,0.0348644659284277
"32",0.0656692594510334,0.190331181316163,0.0445148869497313
"33",0.0681717737661626,0.184705337454196,0.0420048033453072
"34",0.0876317483815935,0.221863756223703,0.0759517337695949
"35",0.0779736361353018,0.218451841215286,0.0523127257662337
"36",0.0810965067145629,0.209268833497567,0.054496742714859
"37",0.0905334602499901,0.224421641464301,0.0816016104729287
"38",0.0836834617520272,0.212019508957694,0.0707064322327561
"39",0.0696913588060127,0.195775575923677,0.0482828241092499
"40",0.0668912165383441,0.1866058844603,0.0423854063101586
"41",0.0749396939160465,0.214671081110598,0.0509405085153473
"42",0.0709455532284924,0.211051280931473,0.0403892314835578
"43",0.0659754319317523,0.199071543253204,0.0343608850684195
"44",0.0789776779088865,0.214807542672042,0.0571913248631383
"45",0.0735683809388604,0.205501464816796,0.0537358208393321
"46",0.0646212815639489,0.196946771892839,0.0363793569467455
"47",0.0766398706534386,0.207432253126943,0.0468531984604414
"48",0.091270180739402,0.225788764345692,0.0770896951020211
"49",0.0927091691485009,0.23323088475872,0.0818923564522051
"50",0.0707923272088959,0.19447230082676,0.0445308331094026
"51",0.078372584409447,0.207235357890903,0.0515241402168358
"52",0.0734603360117348,0.203787972736456,0.0452046690209039
"53",0.068319962251003,0.189937285016172,0.0419169518219487
"54",0.0788657763239822,0.212615999380303,0.0530671251548084
"55",0.0674766290049519,0.19559485583457,0.0361325269185724
"56",0.0832950938684658,0.217688694262789,0.0660665319291264
"57",0.0722797135438743,0.199328707231452,0.0451012085100276
"58",0.0919926963240951,0.230037759979469,0.0898827076006785
"59",0.100483972423326,0.237536801945722,0.103404773065636
"60",0.0800819880643007,0.21505808916781,0.0698672100261722
"61",0.0820839477878536,0.219167390213153,0.069133220422975
"62",0.0793440826683048,0.218112152349795,0.0558129788590447
"63",0.0816795950994787,0.220456025704918,0.064828733382873
"64",0.0706061304041455,0.204874691653114,0.0420579656020466
"65",0.0784940525531883,0.208426863972539,0.0547520968097389
"66",0.0796725331799309,0.209683184777881,0.0592712566442672
"67",0.0821651653698604,0.210510846755949,0.0663301183299835
"68",0.0936330868834114,0.222444659340211,0.0877317309471148
"69",0.0747889046569634,0.197333292712251,0.0572295646428784
"70",0.092658276496378,0.220993988902482,0.0818160533063024
"71",0.0812006965239559,0.200521278460627,0.052241448603723
"72",0.070104214439178,0.195806970501591,0.041794578304628
"73",0.0833385201394922,0.220376279889342,0.0671436308214564
"74",0.0927598194720015,0.233051555148909,0.0848550698211049
"75",0.0930747804366745,0.223188958534067,0.0872961052522389
"76",0.0726748395916793,0.201559334851447,0.052831691473602
"77",0.0830266851315232,0.219311915157725,0.0752022277101491
"78",0.069109749579484,0.194214623419816,0.0409109753040688
"79",0.0803806929448046,0.202205623879872,0.0596870461761443
"80",0.0962006400630972,0.230021193639677,0.0906784010503866
"81",0.0999848904072168,0.241460422588963,0.100125694664451
"82",0.0813960907367684,0.215574503583367,0.0673996729808772
"83",0.0866869639914881,0.221241209830759,0.076637365776396
"84",0.0896247091870875,0.22608772079214,0.0834360816180338
"85",0.0831904979837712,0.212525835547672,0.0679044627667661
"86",0.0807031807709724,0.205453428467681,0.0640820013173418
"87",0.0762614328996595,0.209337214690174,0.0642522690121209
"88",0.0907807703899953,0.233954144175913,0.0741310876360498
"89",0.0878537270477706,0.226083489702763,0.0563732033664059
"90",0.0874716612889725,0.220224506204805,0.0537662465034705
"91",0.0884127830366725,0.215238328579646,0.0585403677756982
"92",0.073095567085592,0.200559453269016,0.042751078817418
"93",0.0780043129182702,0.20703363273176,0.0495109693843737
"94",0.0790895958444975,0.211910632281191,0.067414407676428
"95",0.0851536046303774,0.213343527203804,0.0600648745985455
"96",0.0806975394107096,0.208679732003439,0.0513643645328243
