397,82,426,607,207,271,523,14,211,22,160,187,355,168,181,308,79,569,533,626,503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,384,391,564,54,521,366,583,40,19,38,101,568,125,310,28,472,453,569,620,490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,527,306,296,494,360,303,248,634,14,278,472,215,64,34,176,50,515,336,490,199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,365,174,595,502,58,366,636,325,70,135,61,63,206,107,172,468,620,350,108,481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,393,532,55,450,475,11,360,221,500,525,147,53,104,454,216,341,453,515,350,518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,300,534,484,43,257,113,624,148,614,31,561,310,609,21,226,222,620,515,350,626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,384,56,414,257,539,179,488,219,148,119,261,208,183,76,171,567,506,620,626,199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,639,458,459,127,502,557,565,3,403,375,627,311,215,102,386,156,453,569,492,518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,446,145,607,378,207,525,299,273,420,193,87,233,238,131,362,121,533,369,626,538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,17,1,48,61,3,99,78,79,97,2,85,27,19,58,30,49,103,117,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,130,112,26,125,76,29,4,34,32,93,21,23,55,14,49,8,104,103,128,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,92,48,132,79,123,42,31,2,5,49,77,69,15,47,41,10,103,117,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,17,102,26,43,86,63,82,58,13,93,9,72,15,2,16,85,103,107,81,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,122,51,1,115,114,54,70,100,42,38,28,6,40,7,50,68,103,107,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,126,17,95,79,116,39,100,42,21,65,19,57,7,8,66,2,104,117,128,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,17,1,125,87,97,113,109,19,31,47,65,40,49,13,53,38,104,103,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,130,115,112,25,79,100,83,71,30,28,6,45,44,68,2,13,103,117,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,1,26,22,101,79,123,109,9,60,31,21,111,66,93,68,27,128,107,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,126,122,130,1,90,3,132,100,97,33,19,37,34,131,31,62,103,128,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,124,89,26,90,43,119,8,45,18,31,32,63,131,41,66,9,103,128,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,56,90,125,54,22,59,70,39,100,31,77,58,21,23,14,16,103,128,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,1,92,89,61,99,25,78,88,79,63,105,4,50,109,52,38,104,103,117,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,51,48,61,78,116,98,121,6,93,5,44,52,23,50,10,37,117,128,107,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,124,26,3,22,88,97,110,35,47,33,60,34,94,6,121,62,104,117,107,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,59,10,58,80,53,55,27,44,47,9,33,60,105,31,67,45,104,103,107,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,56,26,73,95,74,22,38,65,28,36,111,31,52,53,67,4,103,117,128,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,126,17,99,11,39,76,97,98,72,111,5,68,30,55,16,24,104,103,128,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,115,127,112,73,22,78,123,84,50,8,41,40,33,2,85,111,104,103,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,91,114,127,43,70,98,45,57,32,36,44,13,2,16,131,72,104,117,107,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,122,102,54,99,11,88,84,15,77,52,53,37,44,10,64,50,104,117,128,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,1,127,54,99,87,100,83,98,84,7,53,40,69,38,55,18,103,117,128,107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,56,61,125,11,76,46,71,75,27,7,40,121,18,55,38,93,117,107,81,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,106,17,56,127,102,54,25,70,31,67,7,30,53,23,64,68,104,117,107,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,51,1,89,54,74,59,63,72,49,109,15,31,58,30,68,129,104,117,128,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,1,114,73,125,99,74,118,121,66,8,12,86,82,105,94,45,103,128,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,115,92,124,61,54,99,88,97,19,37,57,82,6,50,15,52,103,117,128,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,114,127,78,11,100,46,98,33,34,19,58,63,85,50,108,14,103,128,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,48,25,43,96,44,65,5,64,55,111,82,34,109,69,110,47,103,107,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,91,56,74,22,87,101,71,24,113,57,27,75,14,82,41,45,104,107,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,48,26,73,90,96,41,9,63,49,57,34,28,36,110,121,32,104,103,107,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,91,130,51,115,25,87,43,88,46,69,9,105,77,7,14,85,104,117,128,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,126,122,56,125,95,119,96,98,44,32,5,93,16,55,64,23,104,81,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,17,115,92,124,99,70,101,80,9,21,111,93,52,105,13,45,104,103,20,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,56,127,99,74,88,79,100,76,83,42,15,41,4,35,105,129,104,128,107,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,51,89,90,3,95,43,88,118,46,67,58,30,47,65,23,109,104,103,117,128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
397,92,87,78,132,118,116,123,2,109,66,14,38,80,40,67,82,117,107,81,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
